Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
997199		0											5						-1						FxDeath01		-1			1																																										1																			
905099		0											5						-1						FxMe1BioMd006010Death		-1			1																																										1																			
997499		0											5						-1						FxMe1BioMd006010Attack07Dandao01Hit		-1			1																																										1																			
904799		0											5						-1					Root	FxMo1BraveMd010031Death		-1			1																																										1																			
904899		0											5						-1					Root	FxMo1BioMd030051Death		-1			1																																										1																			
904999		0											5						-1					Root	FxMoCaMd030010AttackDeath		-1			1																																										1																			
906099		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
906199		0											5						-1					Root	FxMe1BioMd007010Death		-1			1																																										1																			
906299		0											5						-1					Root	FxMe1BioMd007030Death		-1			1																																										1																			
906399		0											5						-1					Hip	FxMe1BioMd007030Death		-1			1																																										1																			
906499		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
906599		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
906799		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
906899		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
836099		0											5						-1					Root			-1			1																																										1																			
907199		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
907299		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
907399		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
907599		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
839099		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
840099		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
842099		0											5						-1					Root	FxMb1MajiyaweiliDeath		-1			1																																										1																			
842199		0											5						-1					Root	FxMb1MajiyaweiliDeath		-1			1																																										1																			
842299		0											5						-1					Root	FxMb1Majiyaweili02Atk11Head01Death		-1			1																																										1																			
842399		0											5						-1					Root	FxMb1Majiyaweili02Atk11Head02Death		-1			1																																										1																			
842499		0											5						-1					Root	FxMb1Majiyaweili02Atk11Head03Death		-1			1																																										1																			
842599		0											5						-1					Root	FxMb1MajiyaweiliAtk21chibangxiaosan		-1			1																																										1																			
842699		0											5						-1					Root	FxMb1MajiyaweiliAtk21chibang02xiaosan		-1			1																																										1																			
843099		0											5						-1					Root			-1			1																																										1																			
843199		0											5						-1					Root	FxMb1SirenDeath		-1			1																																										1																			
909599		0											5						-1					Root	FxMe1BioMd007020Death		-1			1																																										1																			
