Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
84710109		2	0.1				0			4			10						999						FxMb1OniisanAtk0102Dilie		-1			1																								0																																					
84710205		2	0.1				0			4			5						999						FxMb1OniisanAtk0201Dilie		-1			1																								0																																					
84710206		2	0.1				0			4			5						999						FxMb1OniisanAtk5103		-1			1																								0																																					
84710307		2	0.1				0			4			10						999						FxMb1OniisanAtk0302A		-1			1																								0																																					
84710308		2	0.1				0			4			10						999						FxMb1OniisanAtk0302B		-1			1																								0																																					
84710309		2	0.1				0			4			10						999						FxMb1OniisanAtk0302Dilie		-1			1																								0																																					
84710408		2	0.1				0			4			10						999						FxMb1OniisanAtk0401		-1			1																								0																																					
84710409		2	0.1				0			4			10						999						FxMb1OniisanAtk0402		-1			1																								0																																					
84710410		2	0.1				0			4			10						999						FxMb1OniisanAtk0403		-1			1																								0																																					
84710411		2	0.1				0			4			10						999						FxMb1OniisanAtk0404		-1			1																								0																																					
84710412		2	0.1				0			4			10						999						FxMb1OniisanAtk0405		-1			1																								0																																					
84710507		2	0.1				0			4			10						999						FxMb1OniisanAtk0302A		-1			1																								0																																					
84710508		2	0.1				0			4			10						999						FxMb1OniisanAtk0302B		-1			1																								0																																					
84710509		2	0.1				0			4			10						999						FxMb1OniisanAtk0302Dilie		-1			1																								0																																					
84711807		2	0.1				0			4			10						999						FxMb1OniisanAtk1801		-1			1																								0																																					
84711808		2	0.1				0			4			10						999						FxMb1OniisanAtk1802		-1			1																								0																																					
84711809		2	0.1		0.7	2	0			4			10						999						FxMb1OniisanAtk1803Dilie		-1			1																								0																																					
84712108		2	0.1				0			4			10						999						FxMb1OniisanAtk2101Dilie		-1			1																								0																																					
84712805		2	0.1				0			4			10						999						FxMb1OniisanAtk2801		-1			1																								0																																					
84712806		2	0.1				0			4			10						999						FxMb1OniisanAtk2802		-1			1																								0																																					
84712807		2	0.1				0			4			10						999						FxMb1OniisanAtk2803		-1			1																								0																																					
84712808		2	0.1				0			4			10						999						FxMb1OniisanAtk2804Dilie		-1			1																								0																																					
84712905		2	0.1				0			4			10						999						FxMb1OniisanAtk2801		-1			1																								0																																					
84712906		2	0.1				0			4			10						999						FxMb1OniisanAtk2802		-1			1																								0																																					
84712907		2	0.1				0			4			10						999						FxMb1OniisanAtk2803		-1			1																								0																																					
84712908		2	0.1				0			4			10						999						FxMb1OniisanAtk2804Dilie		-1			1																								0																																					
84713607		2	0.1				0			4			10						999						FxMb1OniisanAtk5102		-1			1																								0																																					
84713608		2	0.1				0			4			10						999						FxMb1OniisanAtk5103		-1			1																								0																																					
84713807		2	0.1				0			4			10						999						FxMb1OniisanAtk5102		-1			1																								0																																					
84713808		2	0.1				0			4			10						999						FxMb1OniisanAtk5103		-1			1																								0																																					
84714802		2	0.1				0			4			10						999						FxMb1OniisanAtk5601		-1			1																								0																																					
84720807		2	0.1			10	0			4			10						999						FxMb1ImoutoMd01Atk09Xi		-1			1																								0															1.2																						
84720907		2	0.1			3	0			4			10						999						FxMb1ImoutoMd01Atk09Xi		-1			1																								0															1.5																						
84721307		2	0.1				0			4			10						999						FxMb1ImoutoMd01Atk13DaoGuang		-1			1																								0																																					
84721407		2	0.1				0			4			10						999						FxMb1ImoutoMd01Atk13DaoGuang		-1			1																								0																																					
