Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
90830102	普通戳刺-伤害	1	2	3		1.5	0			4			0.2						-1		FxMo1MifengAtk01Hit						-1			1					0	0	0										0							0	1				908301021	801040	908308								0	HitCase		1		1				1													
90830104	普通戳刺-地毯预警	1	2	5.8		2.9	0			4			1.4	1					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	0		1				0													
90830204	普通挥扫-伤害	3	2.5	160		0	0			4			0.1						-1		FxMo1MifengAtk02Hit						-1			1					0	0	0										0							0	1				908302041	801038	908308								0	HitCase		0		1				1													
90830304	蓄力抓取戳刺-抓取戳刺	1	2	3		1.5	0			4			0.2						-1		FxMo1MifengAtk03Hit						-1			1					0	0	0										0							0	1				908303041	801033	908308	908310							0	HitCase		1		1				1													
90830305	蓄力抓取戳刺-预警配置	1	2	4		2	0			4			1.55	1.15					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	0		1				0													
90830402	蓄力抓取戳刺-爆发戳刺	1	2	3		1.5	0			4			0.1						-1		FxMo1MifengAtk04Hit						-1			1					0	0	0										0							0	1				908304021	801010	908308								0	HitCase		1		1				1													
90830504	插地蓄力喷气大回旋	3	3	160		0	0			4			0.1						-1		FxMo1MifengAtk05Hit						-1			1					0	0	0										0							0	1				908305041	801055	908308								0	HitCase		1		1				1													
90840104	旋转攻击	1	4.5	4.5		0	0			4			0.1						-1		FxMo1QiuqiujiaoAtk01Hit						-1			1					0	0	0										0							0	1				908401041	908402									0	HitCase		1						1													
90840203	砸地攻击	1	3.5	3		0	0			4			0.2						-1		FxMo1QiuqiujiaoAtk02Hit						-1			1					0	0	0										0							0	1				908402031	908403									0	HitCase		0						1													
90850401	老根-扎根-闪光灯【攻击盒】	3	8	90	0	0	0			4			0.1						-1		FxMe1ZhizunMd000001Attack01Shouji						-1			1					0	0	0										0							0	1					908501	801001	908502							0	HitCase		1		1				1													
90850405	老根-扎根-闪光灯【扇形预警】	3	8	90	0	0	0			4			1.1	1					-1						FxYujingShan01		-1			1					0	0	0										0							0	1														0	HitCase	1	1		1				0													
90850501	老根-扎根-扇巴掌【攻击盒】	3	3	120	0	0	0			4			0.1						-1		FxMo1ShirenhuaAtk09Hit						-1			1					0	0	0										0							0	1				908505011	908501	801040	908508			908501				0	HitCase		1		1				1													908505012
90850701	老根-站立-横扫【攻击盒】	3	3	60	0	0	0			4			0.1						-1		FxMo1ShirenhuaAtk08Hit						-1			1					0	0	0										0							0	1				908507011	908501	801040	908508			908501				0	HitCase		1		1				1													908507012
90850801	老根-站立-激光【攻击盒】1	2	1		-2.2	-0.3	4.2		30	4			1.1						-1		FxMo1ShirenhuaAtk07Hit						-1			1	1.8				0	0	0										0							0	1				908508011	908501	801050	908508							0	HitCase	1	0		1				1													
90850802	老根-站立-激光【地面受击】1	2	1		-2.2	-0.3	4.2		30	4			2						-1						FxMo1ShirenhuaAtk07DMHit		-1			1	1.8				0	0	0										0							0	1														0	HitCase		0		1				0													
90850807	老根-站立-激光【预警框】	1	1.5	6	-2.2	3.46	0		30	4			2.3	1.2					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	1		1				0													
90859901	老根-死亡-子弹	2	1				0			4			2						-1								-1			1					0	0	0										0	1.5		1	90859902			0	1														0	HitCase		0		0				0													
90859902	老根-死亡-特效	2	1				0			4			2						-1						FxMe1BioMd007020Death		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
90870102	雅思贝尔斯-普攻-特效地裂	1	1	1	-0.02	-0.2	0			4			3						-1						FxMe1YasibeiersiAtk01Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0													
90870103	雅思贝尔斯-普攻-攻击盒	1	2	5		2	0			4			0.1						-1		FxMe1YasibeiersiAtk01Hit						-1			1					0	0	0										0							0	1				908701031	801030	908501	908508							0	HitCase		0		1				1													
90870202	雅思贝尔斯-追击右-特效地裂	1	1	1	0	0	0			4			3						-1						FxMe1YasibeiersiAtk02Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0													
90870203	雅思贝尔斯-追击右-攻击盒	3	4	180	0		0			4			0.1						-1		FxMe1YasibeiersiAtk02Hit						-1			1					0	0	0										0							0	1				908702031	801030	908501	908508							0	HitCase		1		1				1													
90870302	雅思贝尔斯-追击左-攻击盒	3	5	180	0		0			4			0.1						-1		FxMe1YasibeiersiAtk03Hit						-1			1					0	0	0										0							0	1				908703021	801020	908501	908508							0	HitCase		1		1				1													
