Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
90980104	伤害	1	2.5	4		2	0			4			0.1						-1		FxMe1PoliceMd01Atk01Hit						-1			1					0	0	0										0							0	1				909801041	801030	909854				909801				0	HitCase		1		1				1														
90980109	刀光特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk01		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90980204	伤害	1	4	4		1	0			4			0.5						-1	0	FxMe1PoliceMd01Atk02Hit						-1			1					0	0	0										0							0	1				909802041	801050	909853				909804				0	HitCase		1		1				1														
90980209	冲锋特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk02		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90980304	伤害	1	3	3.5		2	0			4			0.1						-1		FxMe1PoliceMd01Atk03Hit						-1			1					0	0	0										0							0	1				909803041	801050	909855	909856			909807		909856		0	HitCase		1		1				1														
90980309	特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk03		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90980404	伤害	2	3			2	0			4			0.1						-1		FxMe1PoliceMd01Atk04Hit						-1			1					0	0	0										0							0	1				909804041	801060		909856			909856				0	HitCase		1		1				1														
90980409	刀光特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk04		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90980411	地裂特效	2	0.1			2	0			4			5						-1						FxMe1PoliceMd01Atk04Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
90980604	伤害	1	4	6		1	0			4			999						-1	0	FxMe1PoliceMd01Atk07Hit						-1			1					0	0	0										0							0	1				909806041	801050	909853								0	HitCase		1		1				1														
90980904	伤害	2	4			2	0			4			0.1						-1								-1			1					0	0	0										0							0	1				909809041	801060					909814				0	HitCase		1		1				1														
90980908	刀光特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk09		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90980909	地裂特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk09Dilie		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90981003	打击时转向	2	0.1				0			4			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
90981004	伤害	2	4			0	0			4			0.1						-1		FxMe1PoliceMd01Atk10Hit						-1			1					0	0	0										0							0	1				909810041	801060	909852		909856		909856				0	HitCase		1		1				1														
90981008	特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk10		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
90981104	伤害	2	4			2	0			4			0.1						-1		FxMe1PoliceMd01Atk11Hit						-1			1					0	0	0										0							0	1				909811041	801060			909856		909856				0	HitCase		1		1				1														
90981108	蓄力特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk11Xuli		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
90981109	刀光特效	2	0.1				0			4			5						-1						FxMe1PoliceMd01Atk11		-1			1					0	0	0										0							0	1														0	HitCase		1		1				0														
