Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
12020102	普攻1-2	1	3.5	3.8		1	0			4			0.1						-1		FxR3AtwoAtk01Hit						-1			1																	0							0	3		0.2	0.1	120201021	120201									1			1						0	1												120201022
12020202	普攻2-2	1	3.5	3.8		1	0			4			0.1						-1		FxR3AtwoAtk02Hit						-1			1																	0							0	3		0.2	0.1	120202021	120202									1			1						0	1												120202022
12020302	普攻3-2	1	3.5	3.8		1	0			4			0.1						-1		FxR3AtwoAtk03Hit						-1			1																	0							0	3		0.2	0.1	120203021	120203									1			1						0	1												120203022
12020402	普攻4-2	1	4	3.8		1	0			4			0.1						-1		FxR3AtwoAtk04Hit						-1			1																	0							0	3		0.2	0.1	120204021	120204									1			1						0	1												120204022
12020502	普攻5-2	1	4	3.8		1	0			4			0.1						-1		FxR3AtwoAtk05Hit						-1			1																	0							0	3		0.2	0.1	120205021	120205									1			1						0	1												120205022
12020602	普攻6-2	1	4	3.8		1	0			4			0.1						-1		FxR3AtwoAtk06Hit						-1			1																	0							0	3		0.2	0.1	120206021	120206	200002				200002				1			1						0	1												120206022
12020702	红球1消-2 挥砍	1	4	5.5		0.75	0			4			0.1						-1		FxR3AtwoAtk1101Hit02						-1			1																	0							0	3		0.2	0.1	120207021	120208			120766						1			0						0	1												120207022
12020703	红球1消-3 旋转	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1101Hit01						-1			1																	0							0	3		0.2	0.1	120207031	120207	120253								1			1						0	1												120207032
12020704	红球1消-4	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1101Hit01						-1			1																	0							0	3		0.2	0.1	120207041	120207	120253								1			1						0	1												120207042
12020802	红球2消-2 挥砍	1	4	5.5		0.75	0			4			0.1						-1		FxR3AtwoAtk1101Hit02						-1			1																	0							0	3		0.2	0.1	120208021	120210			120766						1			0						0	1												120208022
12020803	红球2消-3 旋转	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1101Hit01						-1			1																	0							0	3		0.2	0.1	120208031	120209	120253								1			1						0	1												120208032
12020804	红球2消-4	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1101Hit01						-1			1																	0							0	3		0.2	0.1	120208041	120209	120253								1			1						0	1												120208042
12020902	红球3消-2 挥砍	1	4	5.5		0.75	0			4			0.1						-1		FxR3AtwoAtk1301Hit02						-1			1																	0							0	3		0.2	0.1	120209021	120212			120766						1			0						0	1												120209022
12020903	红球3消-3 旋转	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1301Hit01						-1			1																	0							0	3		0.2	0.1	120209031	120211	120253								1			1						0	1												120209032
12020904	红球3消-4	1	5	5			0			4			0.1						-1		FxR3AtwoAtk1301Hit01						-1			1																	0							0	3		0.2	0.1	120209041	120211	120253								1			1						0	1												120209042
12020915	红球3消-15 POD标记	2	15				0			4			0.1						-1								-1			1																	0							0	3		0.2	0.1			120291								0	HitCase		0						0	1												
12021002	Podb-蓝球1消【伤害】	2	4.4			4.4	0			4			1.9						-1	1			0.2			0.8	-1			1																	0			1				0	3		0.2	0.1		120213									0	HitCase		0						0	1												
12021005	蓝球闪电	2	4.4			4.4	0			4			0.1						-1							1.2	-1			1																	0							0	3		0.2	0.1				120766							0	HitCase		0						0	1												
12021097	Podb-蓝球1消【SSS减防刷】	2	4.4			4.4	0			4			1.9						-1	1			0.1			0.8	-1			1																	0			1				0	3		0.2	0.1				120756							0	HitCase		0						0	1												
12021098	Podb-蓝球1消【SSS减防】	2	4.4			4.4	0			4			1.9						-1	1			0.1			0.8	-1			1																	0			1				0	3		0.2	0.1				120755							0	HitCase		0						0	1												
12021099	Podb-蓝球1消【SSS吸引】	2	13.5			4.4	0			4			1.9						-1	1			0.1			0.8	-1			1																	0			1				0	3		0.2	0.1				120738							0	HitCase		0						0	1												
12021102	Podb-蓝球2消【伤害】	2	4.4			4.4	0			4			2.4						-1	1			0.2			0.8	-1			1																	0			1				0	3		0.2	0.1		120214									0	HitCase		0						0	1												
12021105	蓝球闪电	2	4.4			4.4	0			4			0.1						-1							1.2	-1			1																	0							0	3		0.2	0.1				120766							0	HitCase		0						0	1												
12021197	Podb-蓝球2消【SSS减防刷】	2	4.4			4.4	0			4			2.4						-1	1			0.1			0.8	-1			1																	0			1				0	3		0.2	0.1				120756							0	HitCase		0						0	1												
12021198	Podb-蓝球2消【SSS减防】	2	4.4			4.4	0			4			2.4						-1	1			0.1			0.8	-1			1																	0			1				0	3		0.2	0.1				120755							0	HitCase		0						0	1												
