Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
85100102	弹开身前角色	3	6	140			0			4			0.1						-1								-1			1					0	0	0										1							0	1				851001021										0	HitCase		0		0				0													
85100103	发生器爆炸范围预警	2	25				0			4			10	8					-1						FxBaozhaBiaojiYujing8s		-1			1					0	0	0										3	8	1	1	85100104|85100105			0	1														0	HitCase	1	0		0				0													
85100104	爆炸特效	2	999				0			1			5						-1						FxScene02701Baozha		-1			1					0	0	0										2							0	1						851078	852020							0	HitCase		0		0				0													
85100105	爆炸伤害	2	25				0			4			0.1						-1		FxMb1StarknightAtk13Hit						-1			1					0	0	0										2							0	3				851001051	801099									0	HitCase		0		0				0													
85100106	发生器爆炸范围预警2	2	25				0			4			10	8					-1	1			0.2		FxBaozhaBiaojiYujing8s		-1			1					0	0	0										3	8	1	1	85100107|85100105			0	1														0	HitCase	1	0		0				0													
85100107	爆炸特效2	2	999				0			1			5						-1						FxScene02701Baozha		-1			1					0	0	0										2							0	1						851079	852020	851078						0	HitCase		0		0				0													
85100108	推人用子弹	1	35	45		-5	0			4			8						-1	1			0.05				-1			1					0	0	0										3							4	1						852070								1	HitCase		0		0				0													
85100109	推人用子弹	2	2.5				0			4			8						-1						FxR3NinesAtk23		-1			1					0	0	0										3							0	1														0	HitCase	1	0		0				0													
85100204	攻击盒1	2	4			1	0			4			0.1						-1		FxMb1StarknightAtk09Hit						-1			1					0	0	0										0							0	1				851002041	801015									0	HitCase		0		0				1													
85100205	攻击盒2	1	5	6		3	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1				851002051	801020	852007				852007				0	HitCase		0		0				1													
85100213	锁定用子子弹	2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	1						199933								0	HitCase		0		0				0													
85100313	攻击盒1	1	4	3		1	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	3				851003131	801020		852004							0	HitCase		1		0				1													
85100406	攻击盒1	1	4	5.5		2.5	0			4			0.1						-1								-1			1					0	0	0										0							0	1		0.1	0.3	851004061	801010	851013		852014						0	HitCase		0		0				1													
85100407	攻击盒2	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004071	801010	851013	851066	852013						0	HitCase		0		0				1													
85100408	攻击盒3	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004081	801010	851013	851062	852013						0	HitCase		0		0				1													
85100409	攻击盒4	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004091	801010	851013	851063	852014						0	HitCase		0		0				1													
85100410	攻击盒5	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004101	801010	851013	851064	851066						0	HitCase		0		0				1													
85100411	攻击盒6	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004111	801010	851013	851065	852013						0	HitCase		0		0				1													
85100412	攻击盒7	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004121	801010	851013	852014	852013						0	HitCase		0		0				1													
85100413	攻击盒8	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004131	801010	851013	851066	852013						0	HitCase		0		0				1													
85100414	攻击盒9	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004141	801010	851013	852014	852013						0	HitCase		0		0				1													
85100415	攻击盒10	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004151	801010	851013	851066	852013						0	HitCase		0		0				1													
85100416	攻击盒11	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004161	801010	851013		852013						0	HitCase		0		0				1													
85100417	攻击盒12	1	4	5.5		2.5	0			4			0.1						-1		FxMb1StarknightAtk12Hit						-1			1					0	0	0										0							0	1		0.1	0.3	851004171	801040	851013	851061	852013						0	HitCase		0		0				1													
85100504	拼刀检测用攻击盒	1	8	8		2	0			4			0.25						-1	1			0.05				-1			1					0	0	0										0							0	1						851051				851053				0	HitCase		0		0				0													
85100507	地裂特效	2	0.1				0			4			5						-1						FxMb1StarknightAtk06Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100509	地裂特效2	2	0.1				0			4			5						-1						FxMb1StarknightAtk06DilieBurst		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100518	地裂伤害盒2	2	6				0			4			0.1						-1		FxMb1StarknightAtk09Hit						-1			1					0	0	0										0							0	1				851005181	801015									0	HitCase		0		0				1													
85100519	地裂伤害盒2	2	9				0			4			0.1						-1		FxMb1StarknightAtk09Hit						-1			1					0	0	0										0							0	1				851005191	801020									0	HitCase		0		0				1													
85100623	第一次下地特效1	2	0.1		0.4		0			4			5						-1						FxMb1StarknightMd010001Atk2901Xuli		-1			1					0	0	0										0							0	1														5	HitCase		0		0				0													
85100626	地面烟尘	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2901		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100632	地面裂缝	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2902Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100639	地裂划痕	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2903Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100649	攻击1攻击盒	2	4				0			4			0.2						-1		FxMb1StarknightMd010001Atk2401Hit						-1			1					0	0	0										0							0	1				851006491	801015									0	HitCase		1		0				0													
85100650	攻击2攻击盒	2	8				0			4			0.2						-1		FxMb1StarknightMd010001Atk2903Hit						-1			1					0	0	0										0							0	1				851006501	801099									0	HitCase		1		0				1													
85100705	地裂	2	0.1				0			4			5						-1						FxMb1StarknightAtk10Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85100707	攻击盒	3	10	140			0			4			0.1						-1		FxMb1StarknightAtk13Hit						-1			1					0	0	0										0							0	1				851007071	801025									0	HitCase		0		0				1													
85100802	攻击盒	1	3	5		2	0			4			0.25						-1		FxMb1StarknightAtk15Hit						-1			1					0	0	0										0							0	1				851008021	801015									0	HitCase		1		0				1													
85100911	伤害子弹	2	10				0			4			0.1						-1		FxMb1StarknightMd010001Atk2903Hit						-1			1					0	0	0										0							0	1				851009111	801025									0	HitCase		1		0				1													
85101401	二阶段格挡反击（看破检测）	2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	1		0	0			852045								0	HitCase		0		0				0													
85101408	拼刀检测用攻击盒	2	10	10		3	0			4			0.15						-1	1			0.05				-1			1					0	0	0										0							0	1		0	0			851051				851054				0	HitCase		1		0				0													
85101421	拼刀用伤害盒	3	8	180	0	1	0			4			0.1						-1		FxMb1StarknightMd010001Atk2301Hit						-1			1					0	0	0										0							0	1		0.5	0.5	851014211	801060									0	HitCase		1		1	1			1													
85101601	地面激光尾炮激光特效	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2001Ray		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85101605	攻击盒	1	3	100		50	0			4			0.1						-1		FxMb1StarknightMd010001Atk2001RayHit						-1			1					0	0	0										0							0	1				851016051	801025									0	HitCase		0		0				1													
85101709	攻击特效	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2801		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85101714	攻击盒	2	7			20	0			4			0.1						-1		FxMb1StarknightMd010001Atk2001RayHit						-1			1					0	0	0										0							0	1				851017141	801015									0	HitCase		0		0				0													
85101809	攻击特效	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk2701		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85101813	攻击盒	2	7			20	0			4			0.1						-1		FxMb1StarknightMd010001Atk2001RayHit						-1			1					0	0	0										0							0	1				851018131	801015									0	HitCase		0		0				0													
85101909	攻击特效	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk3601		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
85101913	攻击盒	2	10			20	0			4			0.1						-1		FxMb1StarknightMd010001Atk2001RayHit						-1			1					0	0	0										0							0	1				851019131	801030									0	HitCase		0		0				0													
85102009	攻击特效	2	0.1				0			4			5						-1						FxMb1StarknightMd010001Atk3501		-1			1					0	0	0										0							0	1														0	HitCase		0		0				0													
