Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
12010801	普攻突进【攻击盒】	3	4	80			0			4			0.1						-1		FxR3TwobAtk01Shouji						-1			1																	0							0	3		0.2	0.1	120108011	120101	120136				120133				0	HitCase		0						0	1												120108012
12010101	普攻1【攻击盒】	3	4	80			0			4			0.1						-1		FxR3TwobAtk01Shouji						-1			1																	0							0	3		0.2	0.1	120101011	120101	120136				120133				0	HitCase		0						0	1												120101012
12010201	普攻2【攻击盒】	3	4	120			0			4			0.1						-1		FxR3TwobAtk02Shouji						-1			1																	0							0	3		0.2	0.1	120102011	120102	120135				120133				0	HitCase		0						0	1												120102012
12010301	普攻3【丢出】	2	2			1	0			4			0.1						-1		FxR3TwobAtk03Shouji						-1			1																	0							0	3		0.2	0.1	120103011	120103	120135				120135				0	HitCase		0		1				0	1												120103012
12010302	普攻3【移动】	2	2			1.5	30			4			0.05						-1		FxR3TwobAtk03Shouji						-1			1																	0							0	3		0.2	0.1	120103021	120103		120145							0	HitCase		0		1				0	1												
12010303	普攻3【旋转】	2	2			3	0			4			0.4						-1	1	FxR3TwobAtk03Shouji		0.1				-1			1																	0							0	3		0.2	0.1	120103031	120103		120145							0	HitCase		0		1				0	1												120103032
12010401	普攻4【丢出】	2	2			1	0			4			0.1						-1		FxR3TwobAtk04Shouji						-1			1																	0							0	3		0.2	0.1	120104011	120104	120135				120135				0	HitCase		0		1				0	1												120104012
12010402	普攻4【移动】	2	2			1.5	30			4			0.05						-1		FxR3TwobAtk03Shouji						-1			1																	0							0	3		0.2	0.1	120104021	120104	120134	120145			120134				0	HitCase		0		1				0	1												
12010403	普攻4【旋转】	2	2			3	0			4			0.5						-1	1	FxR3TwobAtk04Shouji		0.1				-1			1																	0							0	3		0.2	0.1	120104031	120104		120145							0	HitCase		0		1				0	1												120104032
12010501	普攻5【丢出】	2	2			1	0			4			0.1						-1		FxR3TwobAtk05Shouji						-1			1																	0							0	3		0.2	0.1	120105011	120105	120135				120135				0	HitCase		0		1				0	1												120105012
