Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
84700102	滑板男孩的技能1-戳刺-2	1	1	4		3	0			4			0.3						-1		FxMe1SkaterboyMd01Atk01Hit						-1			1					0	0	0										0							0	1				847001021	801035									0	HitCase	1	1		1	1			1													
84700202	滑板男孩的技能2-交叉双劈-2	3	4	120		0	0		30	4			0.1						-1		FxMe1SkaterboyMd01Atk02Hit						-1			1					0	0	0										0							0	1				847002021	801025									0	HitCase	1	1		1	1			1													
84700203	滑板男孩的技能2-交叉双劈-3	3	4	120		0	0		-30	4			0.1						-1		FxMe1SkaterboyMd01Atk02Hit01						-1			1					0	0	0										0							0	1				847002031	801025									0	HitCase	1	1		1	1			1													
84700302	滑板男孩的技能3-戳刺突进-2	1	2	4	0	3	0		-10	4			0.4						-1		FxMe1SkaterboyMd01Atk03Hit						-1			1					0	0	0										0							0	1				847003021	801060	847025								0	HitCase	1	1		1	1			1													
84700304	滑板男孩的技能3-戳刺突进-4	1	3	13		6.5	0			4			2.1	1.6					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0.1	HitCase	1	1		1				0													
84700506	滑板男孩的技能5-组合大剑裂地斩-6	1	99	99		3	0			4			0.2						-1		FxMe1SkaterboyMd01Atk05Hit						-1			1					0	0	0										0							0	1				847005061	801060	847024								0	HitCase	1	1		1	1			1													
84700508	滑板男孩的技能5-组合大剑裂地斩-8	1	1.5	3		3	0			4			0.2						-1		FxMe1SkaterboyMd01Atk05Hit						-1			1					0	0	0										2	0.05		1	84700509			2	1				847005081	801015									0	HitCase	1	0		1				1													
84700509	滑板男孩的技能5-组合大剑裂地斩-9	1	1.5	3		3	0			4			0.2						-1		FxMe1SkaterboyMd01Atk05Hit						-1			1					0	0	0										2	0.05		1	84700510			2	1				847005091	801015									0	HitCase	1	0		1				1													
84700510	滑板男孩的技能5-组合大剑裂地斩-10	1	1.5	3		3	0			4			0.2						-1		FxMe1SkaterboyMd01Atk05Hit						-1			1					0	0	0										2	0.05		1	84700511			2	1				847005101	801015									0	HitCase	1	0		1				1													
84700511	滑板男孩的技能5-组合大剑裂地斩-11	1	1.5	3		3	0			4			0.2						-1		FxMe1SkaterboyMd01Atk05Hit						-1			1					0	0	0										2	0.05		1	84700516			2	1				847005111	801015									0	HitCase	1	0		1				1													
