Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
50010101	普攻1	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101012						
50010102	普攻2	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase2			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101022						
50010103	普攻3	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101032						
50010104	普攻4	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101042						
50010105	普攻5	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase2			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101052						
50010106	普攻6	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101062						
50010107	普攻7	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101072						
50010108	普攻8	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase2			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101082						
50010109	普攻9	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101092						
50010110	普攻10	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101102						
50010111	普攻11	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase2			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101112						
50010112	普攻12	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101122						
50010113	普攻13	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101132						
50010114	普攻14	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase2			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101142						
50010115	普攻15	2	0.3			0.2	65			4			0.2					1	1		FxR2LiangAttack11Shouji			WeaponCase1			1			1					0	0	0										0							0	3		0.2	0.1		501005									1.2			0						1	1												500101152						
50010201	蓝球1消-1	2	0.3			1	65			4			0.2		1				1						FxR2LiangAttack21Dandao		1		FxR2LiangAttack21Zha	1					0	0	0										0	999		1	50010202	1		0	3		0.2	0.1											1.2			0					1	1	1																		
50010202	蓝球1消-2	2	2				0			4			0.5					1	-1								-1			1					0	0	0										2							2	3	330	0.2	0.15	500102021	501010									0	HitCase		0						0	1												500102022						
50010301	黄球1消-1	2	0.3			0.2	65			4			0.2		1				1					WeaponCase2	FxR2LiangAttack31Dandao		1		FxR2LiangAttack31Zha	1					0	0	0										0	999		1	50010302	1		0	3		0.2	0.1											1.2			0					1	1	1																		
50010302	黄球1消-2	2	2.5				0			4			1					1	-1								-1			1					0	0	0										2			1	50010303			2	3	30	0.2	0.1	500103021	501013									0	HitCase		0						0	1												500103022						
50010303	黄球1消-3	2	2.5				0			4			3						-1	1			0.5		FxR2LiangAttack31Quyu		-1			1					0	0	0										2							2	3		0.2	0.1		501011	501012	501014							0.1	HitCase		0						0	1																		
50010401	大招-1	2	6				0			4			0.7						-1	1	FxR2LiangAttack01Shouji		0.1				-1			1					0	0	0										0							0	3	330	0.2	0.1	500104011	501027									1.2			1						1	1												500104012						
50010402	大招-1	2	6				0			4			0.7						-1	1	FxR2LiangAttack01Shouji		0.1				-1			1					0	0	0										0							0	3	330	0.2	0.1	500104021	501027									1.2			1						1	1												500104022						
50010403	大招-2	2	6				0			4			0.1						-1		FxR2LiangAttack01Shouji						-1			1					0	0	0										0							0	3	330	0.2	0.1	500104031	501028									1.2			0						1	1																		
50010406	大招-5	2	999				0			4			0.1						-1								-1			1					0	0	0										0							0	3		0.2	0		501029									0	HitCase		0						1	1																		
50010601	强化普攻-1	2	0.3			0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106012						
50010602	强化普攻-2	2	0.3		-0.3	0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106022						
50010603	强化普攻-3	2	0.3		0.3	0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106032						
50010604	强化普攻-4	2	0.3			0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106042						
50010605	强化普攻-5	2	0.3		-0.3	0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106052						
50010606	强化普攻-6	2	0.3		0.3	0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106062						
50010607	强化普攻-7	2	0.3			0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106072						
50010608	强化普攻-8	2	0.3		-0.3	0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106082						
50010609	强化普攻-9	2	0.3		0.3	0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106092						
50010610	强化普攻-10	2	0.3			0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106102						
50010611	强化普攻-11	2	0.3		-0.3	0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106112						
50010612	强化普攻-12	2	0.3		0.3	0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106122						
50010613	强化普攻-13	2	0.3			0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106132						
50010614	强化普攻-14	2	0.3		-0.3	0.7	25			4			0.5		1			1	1					WeaponCase2	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106142						
50010615	强化普攻-15	2	0.3		0.3	0.7	25			4			0.5		1			1	1					WeaponCase1	FxR2LiangAttack11EXDandao		1			1					0	0	0										0	999		1	50010616	1		0	3		0.2	0.1		501023									1.2			0						1	1												500106152						
50010616	强化普攻-16	2	0.3				0			4			1		1			1	-1						FxR2LiangAttack11ExShouji	0.05	-1			1					0	0	0										1	1		1	50010617			1	3		0.2	0.1											1.2			0						0	1																		
50010617	强化普攻-17	2	2				0			4			0.1		1			1	-1								-1			1					0	0	0										2							2	3		0.2	0.1		501006									0	HitCase		0						0	1																		
50010701	出场技-1	2	0.3			0.2	65			4			0.2		1				1					WeaponCase2	FxR2LiangAttack31Dandao		1		FxR2LiangAttack33Zha	1					0	0	0										0	999		1	50010702	1		0	3		0.2	0.1											1.2			0					1	1	1																		
50010702	出场技-2	2	4				0			4			1						-1								-1			1					0	0	0										2			1	50010703			0	3	30	0.2	0.1	500107021	100126									0	HitCase		0						0	1												500107022						
50010703	出场技-3	2	4				0			4			5						-1	1			0.5		FxR2LiangAttack33Quyu		-1			1					0	0	0										2							0	3		0.2	0.1		100123	100120	100127							0	HitCase		0						0	1																		
50011001	红球-1	2	5				0			4			0.5						-1	1	FxR2LiangAttack01Shouji		0.05				-1			1					0	0	0										0							0	3		0.2	0.1	500110011	501038									0	HitCase		1						1	1																		
50011301	强化黄球1消-1	2	0.3			0.2	65			4			0.2		1				1					WeaponCase2	FxR2LiangAttack31Dandao		1		FxR2LiangAttack33Zha	1					0	0	0										0	999		1	50011302	1		0	3		0.2	0.1											1.2			0					1	1	1																		
50011302	强化黄球1消-2	2	5				0			4			1					1	-1								-1			1					0	0	0										2			1	50011303			2	3	30	0.2	0.1	500113021	501037									0	HitCase		0						0	1												500113022						
50011303	强化黄球1消-3	2	5				0			4			5						-1	1			0.5		FxR2LiangAttack33Quyu		-1			1					0	0	0										2							2	3		0.2	0.1		501011	501036	501014							0	HitCase		0						0	1																		
50011401	强化蓝球1消-1	2	0.3			1	65			4			0.2		1				1						FxR2LiangAttack21Dandao		1		FxR2LiangAttack21Zha	1					0	0	0										0	999		1	50011402	1		0	3		0.2	0.1											1.2			0					1	1	1																		
50011402	强化蓝球1消-2	2	2				0			4			0.5					1	-1								-1			1					0	0	0										2							2	3	330	0.2	0.15	500114021	501017									0	HitCase		0						0	1												500114022						
50011501	强化红球-1	2	5				0			4			0.5						-1	1	FxR2LiangAttack01Shouji		0.05				-1			1					0	0	0										0							0	3		0.2	0.1	500115011	501039									0	HitCase		1						1	1																		
50011601	强化大招-1	2	6				0			4			0.7						-1	1	FxR2LiangAttack01Shouji		0.1				-1			1					0	0	0										0			1		1		0	3	330	0.2	0.1	500116011	501040									1.2			1						1	1												500116012						
