Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
10060101	普攻-1-1	1	3	4		2	0			4			0.1						-1		FxR2ShenweiAttack01Shouji						-1			1					0	0	0										0							0	3	30	0.2	0.1	100601011	100600	100616				100616				1.3		1	1		1				1	1												100601012
10060201	普攻-2-1	1	3	4		2	0			4			0.1						-1		FxR2ShenweiAttack02Shouji01						-1			1					0	0	0										0							0	3	30	0.2	0.1	100602011	100601	100615				100615				1.3		1	1		1				1	1												100602012
10060202	普攻-2-2	1	8	4		2	0			4			0.1						-1		FxR2ShenweiAttack02Shouji02						-1			1					0	0	0										0							0	3	30	0.2	0.1	100602021	100601	100615				100615				1.3		1	1		1				1	1												100602022
10060301	普攻-3-1	1	3	4		2	0			4			0.1						-1		FxR2ShenweiAttack03Shouji						-1			1					0	0	0										0							0	3	30	0.2	0.15	100603011	100602	100616				100616				1.3		1	1		1				1	1												100603012
10060401	普攻-4-1	1	3	4		2	0			4			0.1						-1		FxR2ShenweiAttack04Shouji						-1			1					0	0	0										0							0	3	30	0.2	0.08	100604011	100603									1.3		1	1		1				1	1												100604012
10060501	红消-1-1	1	3	5		2.5	0			4			0.1						-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0										0							0	3	30	0.2	0.15	100605011	100610	100618				100618				0.5			0		1				1	1												100605012
10060601	红消-2-1	1	3	5		2.5	0			4			0.1						-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0										0							0	3	30	0.2	0.15	100606011	100611	100618				100618				0.5			0		1				1	1												100606012
10060701	红消-3-1	1	3	5		2.5	0			4			0.1						-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0										0			1	10060702			0	3	30	0.2	0.18	100607011	100612	100618				100618				0.5		1	0						1	1												100607012
10060702	红消-3-1	1	3	5			0			4			0.1						-1		FxR2ShenweiAttack11Shouji					1	-1			1					0	0	0										2							0	3		0.2	0.15	100607021	100612									0.5		1	0						1	1												100607022
10061101	蓝消-1-1	2	3.5				0			4			0.1						-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0										0							0	2		0.2	0.1	100611011	100626	100623								1.3		1	0		1				1	1												
