Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
12020711		2	0.3				0			4			0.5						999						FxR3AtwoAtk1101Dilie		-1			1																								0																																					
12020811		2	0.3				0			4			0.5						999						FxR3AtwoAtk1101Dilie		-1			1																								0																																					
12020911		2	0.3				0			4			0.5						999						FxR3AtwoAtk1101Dilie		-1			1																								0																																					
12021711		2	0.3				0			4			10						999						FxQte		-1			1																								0																																					
12021712		2	0.3				0			4			10						999						FxQte		-1			1																								0																																					
12021802		2	0.3			1	0			4			1						999						FxR3AtwoMove01		-1			1																								0																																					
12021902		2	0.3				0			4			10						999						FxR3AtwoMove02		-1			1																								0																																					
12022801		2	0.3				0			4			10						999						FxR3AtwoAtkMove01		-1			1																								0																																					
12023106		2	0.3				0			4			10						999						FxR3AtwoAtk40Lizi		-1			1																								0																																					
12023404		2	0.3				0			4			2						999						FxR3AtwoAtk1102Dilie		-1			1																								0																																					
12070410		2	0.3		-0.7	0.2	0			4			1.9						999						FxR3PodaAttack01Shoot		-1			1																								0															1.71																						
12070411		2	0.3		-0.7	0.2	0			4			1.9						999						FxR3PodaAttack01Shoot		-1			1																								0															1.71																						
12070415		2	0.3		-0.7	0.2	0			4			1.9						999						FxR3PodaAttack01Shoot1		-1			1																								0															1.71																						
12070506		2	0.3		-0.7	0.2	0			4			1.9						999						FxR3PodaAttack01Start		-1			1																								0															1.71																						
12071006		2	0.3		-0.7	0.2	0			4			1.9						999						FxR3PodaAttack01Start		-1			1																								0															1.71																						
