Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
11010101	普攻1-1	2	0.5				70			4		1	0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0			1				0	3	330	0.2	0.1	110101011	110101									1			0						1	1												
11010201	普攻2-1	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110102011	110102									0.7			0						1	1												
11010202	普攻2-2	1	0.4	1	-0.2	1	35			4			0.2						1		FxR2SufeiyaDandaoShouji				FxR2SufeiyaDandao		1			5	0	90	0.4	1.5	6.28318	-1.5	0										0							0	3		0.2	0.1	110102021	110103									0.7			0						1	1												
11010301	普攻3-1	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110103011	110104									0.8			0						1	1												
11010302	普攻3-2	1	0.4	1	0.05	1	35			4			0.2						1		FxR2SufeiyaDandaoShouji				FxR2SufeiyaDandao		1			1					0	0	0										0							0	3		0.2	0.1	110103021	110105									0.8			0						0	1												
11010401	普攻4-1	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110104011	110106									1			0						1	1												
11010402	普攻4-2	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110104021	110106									1			0						1	1												
11010403	普攻4-3	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110104031	110106									1			0						1	1												
11010501	普攻5-1	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110105011	110107									1			0						1	1												
11010502	普攻5-2	2	0.5				70			4			0.1						1		FxR2SufeiyaAttack01Shouji						1			1					0	0	0										0							0	3		0.2	0.1	110105021	110107									1			0						1	1												
