Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
44010104	旋转物理-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Wulishouji						-1			1					0	0	0										0							0	3		0.2	0.1	440101041	440121									0	HitCase		1						1	1												440101042
44010204	旋转火-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Huoshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440102041	440122									0	HitCase		1						1	1												440102042
44010304	旋转雷-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Leishouji						-1			1					0	0	0										0							0	3		0.2	0.1	440103041	440123									0	HitCase		1						1	1												440103042
44010404	旋转冰-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Bingshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440104041	440124									0	HitCase		1						1	1												440104042
44010504	旋转暗-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Anshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440105041	440125									0	HitCase		1						1	1												440105042
44010604	旋转物理-自控-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Wulishouji						-1			1					0	0	0										0							0	3		0.2	0.1	440106041	440146									0	HitCase		1						1	1												440106042
44010704	旋转火-自控-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Huoshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440107041	440147									0	HitCase		1						1	1												440107042
44010804	旋转雷-自控-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Leishouji						-1			1					0	0	0										0							0	3		0.2	0.1	440108041	440148									0	HitCase		1						1	1												440108042
44010904	旋转冰-自控-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Bingshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440109041	440149									0	HitCase		1						1	1												440109042
44011004	旋转暗-自控-4	1	4	0.5	1		0			4			0.9						-1		FxPet3XiaoonAtk11Anshouji						-1			1					0	0	0										0							0	3		0.2	0.1	440110041	440150									0	HitCase		1						1	1												440110042
44011201	旋转圆环物理特效占位-1	2	0.3				0			4			10						-1						FxPet3XiaoonAtk11wuli		-1			1					0	0	0										1							0	3		0.2	0.1											0	HitCase		0						0	1												
