Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
13010101	普攻1-1	3	2	180		0.5	0			4			0.1						-1		FxR3SailinnaAtk01Hit						-1			1																	0							0	3	30	0.2	0.1	130101011	130100									1.2		1	0						1	1												130101012						
13010201	普攻2-1	3	2	180		0.5	0			4			0.1						-1		FxR3SailinnaAtk02Hit						-1			1																	0							0	3	30	0.2	0.1	130102011	130101									1.2		1	0						1	1												130102012						
13010202	普攻2-2	3	2.5	180		0.5	0			4			0.1						-1		FxR3SailinnaAtk02Hit2						-1			1																	0							0	3	30	0.2	0.1	130102021	130101	130106				130106				1.2		1	0						1	1												130102022						
13010301	普攻3-1	1	2.5	4		1.5	0			4			0.1						-1		FxR3SailinnaAtk03Hit						-1			1																	0							0	3	30	0.2	0.1	130103011	130102	130107				130107				1		1	1						1	1												130103012						
13010402	普攻4-2	2	3				0			4			0.1						-1		FxR3SailinnaAtk04Hit			WeaponCase1			-1			6																	0							0	3	30	0.2	0.1	130104021	130103									0.5		1	0						1	1																		
13010404	普攻4-4	2	3				0			4			0.1						-1		FxR3SailinnaAtk04Hit			WeaponCase1			-1			6																	0							0	3	30	0.2	0.1	130104041	130104									1.2		1	0						1	1												130104042						
13010405	普攻4-5	2	3				0			4			0.1						-1		FxR3SailinnaAtk04Hit			WeaponCase1			-1			6																	0							0	3	30	0.2	0.1	130104051	130104	130109								1.2		1	0						1	1												130104052						
13010406	普攻4-6	2	3				0			4			0.1						-1		FxR3SailinnaAtk04Hit			WeaponCase1			-1			6																	0							0	3	30	0.2	0.1	130104061	130104	130109								1.2		1	0						1	1												130104062						
13010407	普攻4-7	3	2.5	180		0.5	0			4			0.1						-1		FxR3SailinnaAtk04Hit						-1			1																	0							0	3	30	0.2	0.1	130104071	130103	130108				130108				1.2		1	0						1	1												130104072						
13010501	普攻5-1	2	3				0			4			0.1						-1		FxR3SailinnaAtk05Hit						-1			1																	0							0	3	30	0.2	0.1	130105011	130105									1.2		1	0						1	1												130105012						
13010602	普攻突进-2	3	2	180		0.5	0			4			0.1						-1		FxR3SailinnaAtk01Hit						-1			1																	0							0	3	30	0.2	0.1	130106021	130100									1.2		1	0						1	1												130106022						
13010701	红球1消-1	2	3				0			4			0.6						-1	1	FxR3SailinnaAtk11Hit		0.3				-1			1																	1			1	13010702			1	3		0.2	0.1	130107011	130110									0	HitCase		0						1	1												130107012						
13010702	红球1消-2	2	0.3				0			4			1.2						-1						FxR3SailinnaAtk11Zha		-1			1																	2			1	13010703			2	3		0.2	0.1											0	HitCase		0						0	1																		
13010703	红球1消-3	2	4				0			4			0.1						-1							0.6	-1			1																	2				13010704			2	3		0.2	0.1	130107031	130111									0	HitCase		0						1	1												130107032						
13010704	红球1消-4	2	999				0			1			0.1						-1								-1			1																	0							0	3		0.2	0.1		130116									0	HitCase		0						0	1																		
13010801	红球2消-1	2	3				0			4			0.6						-1	1	FxR3SailinnaAtk11Hit		0.3				-1			1																	1			1	13010802			1	3		0.2	0.1	130108011	130112									0	HitCase		0						1	1												130108012						
13010802	红球2消-2	2	0.3				0			4			1.2						-1						FxR3SailinnaAtk11Zha		-1			1																	2			1	13010803			2	3		0.2	0.1											0	HitCase		0						0	1																		
