Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
13110101	普攻1-1	1	4	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk01Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131101011	131155									1.1			0						1	1												131101012						
13110201	普攻2-1	1	4	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk0201Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131102011	131156									1			0						1	1												131102012						
13110202	普攻2-2	1	3	4		1.5	0			4			0.1						-1		FxR4SailinnaAtk0202Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131102021	131156	131160				131160				1.5			0						1	1												131102022						
13110301	普攻3-1	1	4	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk0301Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131103011	131157	131160								1			0						1	1												131103012						
13110302	普攻3-2	1	4	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk0302Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131103021	131157	131160								1			0						1	1												131103022						
13110303	普攻3-3	1	4	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk0303Hit						-1			1					0	0	0										0							0	1		0.2	0.1	131103031	131157					131160				1.5			0						1	1												131103032						
13110401	普攻4-1 吹笛子弹1	2	3.5			0.5	0			4			0.3						-1								-1			1					0	0	0										1							0	1		0.2	0.1	131104011	131158					131160				1			0						1	1												131104012						
13110402	普攻4-2 初始子弹1	2	3.5			0.5	0			4			0.3						-1		FxR4SailinnaAtk0401HitSound						-1			1					0	0	0										0							0	1		0.2	0.1	131104021	131158					131160				1			0						1	1												131104022						
13110405	普攻4-5 吹笛子弹2	2	3.5			0.5	0			4			0.3						-1								-1			1					0	0	0										1							0	1		0.2	0.1	131104051	131158					131160				1			0						1	1												131104052						
13110406	普攻4-6 吹笛子弹3	2	3.5			0.5	0			4			0.4						-1								-1			1					0	0	0										1							0	1		0.2	0.1	131104061	131158					131160				1			0						1	1												131104062						
13110413	普攻4-13 吹笛子弹4	2	3.5			0.5	0			4			0.5						-1								-1			1					0	0	0										1							0	1		0.2	0.1	131104131	131158					131160				1			0						1	1												131104132						
13110501	普攻5-1	1	5	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk0501HitSound						-1			1					0	0	0										0							0	3		0.2	0.1	131105011	131159					131162				1.1			0						1	1												131105012						
13110601	普攻突进-1	1	6	3		1.5	0			4			0.1						-1		FxR4SailinnaAtk06Hit						-1			1					0	0	0										0							0	3		0.2	0.1	131106011	131155	131160				131160				1.5			1						1	1												131106012						
13111105	红球1消-5	1	4	8	0	1	0			4			0.25						-1		FxR4SailinnaAtk1202Hit01						-1			1					0	0	0										0	0.2		1	13111106			0	1		0.2	0.1	131111051	131166					131174				0.7			0						1	1												131111052						
