Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
11050102	普攻1-伤害	3	3	240		1	0			4			0.1						-1		FxR3LuosaitaAtk01Hit						-1			1																	0							0	3		0.2	0.1	110501021	110501									1.2			0						0	1												110501022	
11050203	普攻2-伤害	1	3	4.5		2.25	0			4			0.1						-1		FxR3LuosaitaAtk02Hit						-1			1																	0							0	3		0.2	0.1	110502031	110502	110507								1.5			0						0	1													
11050302	普攻3-伤害	1	3	8		0.5	0			4			0.1						-1		FxR3LuosaitaAtk03Hit						-1			1																	0							0	3		0.2	0.1	110503021	110503									1.5			0						0	1												110503022	
11050303	普攻3-伤害	1	3	8		0.5	0			4			0.1						-1		FxR3LuosaitaAtk03Hit						-1			1																	0							0	3		0.2	0.1	110503031	110503									1.5			0						0	1												110503032	
11050402	普攻4-伤害	2	3			1.5	0			4			0.1						-1		FxR3LuosaitaAtk04Hit01						-1			1																	0							0	3		0.2	0.1	110504021	110504									1.3			0						0	1													
11050501	普攻5-伤害	1	3	6		1.5	0			4			0.3						-1	1	FxR3LuosaitaAtk05Hit		0.15				-1			1																	0							0	3		0.2	0.1	110505011	110505									1.2			1						0	1												110505012	
11050601	普攻6-伤害	3	3.5	240			0			4			0.3						-1		FxR3LuosaitaAtk0601Hit						-1			1																	0							0	3		0.2	0.1	110506011	110506									1.2			0						0	1												110506012	
11050602	普攻6-伤害	3	4.5	240		-0.5	0			4			0.3						-1		FxR3LuosaitaAtk0602Hit						-1			1																	0							0	3		0.2	0.1	110506021	110506	110508				110508				1.2			0						0	1													
11050702	红球1消-2	1	2.5	2		1	40			4			1						-1		FxR3LuosaitaAtk11Hit				FxR3LuosaitaAtk11Dandao		-1			1																	0							0	3	30	0.2	0.1	110507021	110511									0	HitCase		0						0	1													
11050703	红球1消-3	1	2.5	2		1	40		-10	4			1						-1		FxR3LuosaitaAtk11Hit				FxR3LuosaitaAtk11Dandao		-1			1																	0							0	3	30	0.2	0.1	110507031	110511									0	HitCase		0						0	1													
