Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType	FollowHeightJoint	BindLauncherFrame	BindSkillFrame	SlopeTargetJoint	IgnoreCollideType
13020304		2	0.3				0			4			10						999						FxR2LuolanAtk03Dilie		-1			1																								0																																											
13020508		2	0.3				0			4			10						999						FxR2LuolanTishi02		-1			1																								0																																											
13020606		2	0.3				0			4			10						999						FxR2LuolanTishi03		-1			1																								0																																											
13020708		2	0.3				0			4			10						999						FxR2LuolanTishi04		-1			1																								0																																											
13020709		2	0.3				0			4			10						999						FxR2LuolanAtk07Dilie		-1			1																								0																																											
13020804		2	0.3				0			4			10						999						FxR2LuolanAtk1102		-1			1																								0																																											
13020806		2	0.3				0			4			10						999						FxR2LuolanAtk11Dilie		-1			1																								0																																											
13020909		2	0.3				0			4			10						999						FxR2LuolanAtk21Kaiqiang		-1			1																								0																																											
13021002		2	0.3				0			4			10						999						FxR2LuolanAtk31Dimian		-1			1																								0																																											
13021510		2	0.3				0			4			10						999						FxR2LuolanAtk44Dilie		-1			1																								0																																											
13022202		2	0.3				0			4			10						999						FxR2LuolanAtk31Dimian		-1			1																								0																																											
13022309		2	0.3				0			4			10						999						FxR2LuolanAtkQTEDilie		-1			1																								0																																											
13023410		2	0.3				0			4			10						999						FxR2LuolanAtk22Kaiqiang		-1			1																								0																																											
13023927		2	0.3				0			4			10						999						FxR2LuolanAtk46Dilie		-1			1																								0																																											
13024016		2	0.3			-2.5	0			4			10						999						FxR2LuolanExecute01Dilie01		-1			1																								0																																											
13024116		2	0.3			-2.5	0			4			10						999						FxR2LuolanExecute01Dilie01		-1			1																								0																																											
13024222		2	0.3				0			4			10						999						FxR2LuolanExecute03Dilie		-1			1																								0																																											
13024316		2	0.3			-2.5	0			4			10						999						FxR2LuolanExecute01Dilie01		-1			1																								0																																											
13024416		2	0.3			-2.5	0			4			10						999						FxR2LuolanExecute01Dilie01		-1			1																								0																																											
13024509		2	0.3				0			4			10						999						FxR2LuolanAtkQTEDilie		-1			1																								0																																											
13024609		2	0.3				0			4			10						999						FxR2LuolanAtkQTEDilie		-1			1																								0																																											
13120304		2	0.3				0			4			10						999						FxR2LuolanAtk03Dilie		-1			1																								0																																											
13120805		2	0.3				0			4			10						999						FxR2LuolanAtk1102		-1			1																								0																																											
13120808		2	0.3				0			4			10						999						FxR2LuolanAtk11Dilie		-1			1																								0																																											
13121002		2	0.3				0			4			10						999						FxR2LuolanAtk31Dimian		-1			1																								0																																											
