Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic
994299		0											5						-1						FxDeath01		-1			1																																										1																			
904199		0											5						-1					Root	FxMe1SpiderMd000001Death		-1			1																																										1																			
904099		0											5						-1					Root	FxMe1CattleMd000002Death		-1			1																																										1																			
904599		0											5						-1					Root	FxMe1BioMd005010Death		-1			1																																										1																			
904699		0											5						-1					Root	FxMe1BioMd005020Death		-1			1																																										1																			
994399		0											5						-1					Root	FxMb1CubeMd060002Death		-1			1																																										1																			
994499		0											5						-1					Root	FxMb1CubeMd060002Death		-1			1																																										1																			
994599		0											5						-1						FxDeath01		-1			1																																										1																			
994699		0											5						-1						FxMb1MotorMd000002GiftBoxBao		-1			1																																										1																			
961899		0											5						-1						FxDeath01		-1			1																																										1																			
961999		0											5						-1						FxDeath01		-1			1																																										1																			
962099		0											5						-1						FxDeath01		-1			1																																										1																			
962199		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
962299		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
962399		0											5						-1					Root	FxMo1TiaojiushiMd000001Death		-1			1																																										1																			
994799		0											5						-1						FxDeath01		-1			1																																										1																			
994899		0											5						-1						FxMb1MotorMd000002GiftBoxBao		-1			1																																										1																			
