Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
131101	2|Cast|13110101	2|Effect|FxR4SailinnaAtk01JL||1|	0|Effect|FxR4SailinnaAtk01Sound|||																																																																															
131102	2|Cast|13110201	8|Cast|13110202	0|Effect|FxR4SailinnaAtk02JL||1|	2|Cast|13110204	0|Effect|FxR4SailinnaAtk02Sound|||																																																																													
131103	4|Cast|13110301	7|Cast|13110302	12|Cast|13110303	0|Effect|FxR4SailinnaAtk03JL||1|	2|Cast|13110305	4|Effect|R4SailinnaAtk03CanyingJL||1|	0|Effect|FxR4SailinnaAtk03Sound|||																																																																											
131104	9999|Cast|13110401	1|Cast|13110402	4|Magic|131164|0	18|Magic|131165|0	9999|Cast|13110405|13110406|13110413	1|Effect|FxR4SailinnaAtk04Fashe|WeaponCase1|1|	1|Cast|13110408	9999|Cast|13110409	9999|Cast|13110410	9999|Cast|13110411	19|Effect|FxR4SailinnaAtk04WuqiOut|WeaponCase1|1|																																																																							
131105	3|Cast|13110501	0|Effect|FxR4SailinnaAtk05JL||1|	2|Cast|13110503	0|Effect|FxR4SailinnaAtk05Sound|||	1|Move|10|0.1|-5||																																																																													
131106	1|Cast|13110601	0|Cast|13110602	0|Effect|FxR4SailinnaAtk06JLBip001Spine|Bip001Spine|1|	0|Effect|FxR4SailinnaAtk06Sound||1|																																																																														
131107																																																																																		
131108																																																																																		
131109																																																																																		
131110																																																																																		
131111	0|Magic|131126|0	0|Magic|131127|0	20|Magic|131128|0	0|Turn|7200|0.05|1	2|Cast|13111105	1|Turn|3600|0.05|1	2|Cast|13111112	17|Cast|13111113	0|Move|40|0.05|||																																																																									
131112	0|Magic|131126|0	0|Magic|131127|0	20|Magic|131128|0	0|Turn|7200|0.05|1	2|Cast|13111205	1|Turn|3600|0.05|1	2|Cast|13111212	17|Cast|13111213	0|Move|40|0.05|||																																																																									
131113	8|Magic|131102|0	6|Magic|131101|0	0|Magic|131126|0	0|Magic|131127|0	27|Magic|131128|0	8|Turn|7200|0.2|1	1|Cast|13111307	12|Cast|13111308	0|Magic|139120|0	10|Cast|13111314	0|Cast|13111315	25|Cast|13111316	9|Magic|131126|0	9|Magic|131127|0																																																																				
131114	0|Magic|131126|0	0|Magic|131127|0	24|Magic|131128|0	24|Magic|139196|0	5|Turn|7200|0.2|1	1|Cast|13111407	9|Cast|13111408	0|Magic|139120|0	8|Cast|13111414	0|Cast|13111415	22|Cast|13111416																																																																							
131115																																																																																		
131116																																																																																		
131117																																																																																		
131118																																																																																		
131119																																																																																		
131120																																																																																		
