Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
855501	36|Magic|855550|0	20|Magic|855559|0	0|Turn|7200|2|1	40|Magic|855530|0	39|Effect|FxMb1MaidmasterMd010002Atk04Sound|||	0|Effect|FxMb1MaidmasterMd010002Atk03Sound||1|																																																																												
855502	0|Cast|85550205|85550207	99|Magic|855531|0																																																																																
855503	2|Turn|720|3|1	0|Magic|855553|0	70|Cast|85550304	100|Magic|855557|0	22|Cast|85550309	30|Cast|85550310	0|Magic|855593|0	0|Magic|855594|0																																																																										
855504	0|Turn|360|0.6|1	26|Magic|855554|0	30|Turn|7200|0.1|1	0|Effect|FxMb1MaidmasterMd010001Atk04Sound1||1|																																																																														
855505	0|Turn|180|1.4|1	42|Magic|855555|0	0|Effect|FxMb1MaidmasterMd010001Atk05Sound||1|																																																																															
855506	0|Turn|7200|1.8|1	17|Cast|85550606	36|Cast|85550607	39|Move|-25|0.4|30||	40|Turn|3600|1.5|1	0|Effect|FxMb1MaidmasterMd010001Atk06||1|	82|Magic|855560|0	57|Magic|855528|0																																																																										
855507	27|Cast|85550703	0|Turn|720|10|1	0|Effect|FxMb1MaidmasterMd010001Atk07||1|	54|Magic|855561|0	22|Move|200|0.15|-100||	22|RecordTarget|0.15|150|1|0.2|1																																																																												
855508	0|Effect|FxMb1MaidmasterMd010001Atk0901||1|	0|Effect|FxMb1MaidmasterMd010001Atk0902||1|	0|Effect|FxMb1MaidmasterMd010001Atk0903||1|	0|Turn|360|1.7|1	8|Cast|85550806	24|Cast|85550807	36|Cast|85550808	51|Magic|855562|0	28|Move|35|0.2|10||	28|RecordTarget|0.2|35|1|1|1	20|Move|10|0.1|10||	20|RecordTarget|0.1|35|0.5|1|1																																																																						
855509	0|Turn|360|4.5|1	0|Effect|FxMb1MaidmasterMd010001Atk0901||1|	0|Effect|FxMb1MaidmasterMd010001Atk0902||1|	0|Effect|FxMb1MaidmasterMd010001Atk0903||1|	42|Effect|FxMb1MaidmasterMd010001Atk0904||1|	8|Cast|85550908	24|Cast|85550909	36|Cast|85550910	42|Cast|85550911	55|Magic|855562|0	28|Move|35|0.2|10||	28|RecordTarget|0.2|35|1|1|1	20|Move|10|0.1|10||	20|RecordTarget|0.1|35|0.5|1|1																																																																				
855510	0|Magic|855547|0	16|Magic|855547|0																																																																																
855511	0|Cast|85551102	0|Effect|FxMb1MaidmasterMd010001Atk1102||1|	2|Turn|720|1|1	20|Magic|855565|0																																																																														
855512	2|Turn|720|1|1	0|Effect|FxMb1MaidmasterMd010001Atk1202||1|	20|Magic|855565|0																																																																															
855513	0|Effect|FxMb1MaidmasterMd010001Atk1302||1|	33|Magic|855564|0	2|Turn|720|1|1																																																																															
855514	0|Effect|FxMb1MaidmasterMd010001Atk14|hardWeaponBone00|1|																																																																																	
855515	0|Effect|FxMb1MaidmasterMd01Chain||1|	0|Effect|FxMb1MaidmasterMd02Chain||1|	0|Effect|FxMb1MaidmasterMdBiaoji||1|	0|Effect|FxMb1MaidmasterMdBaodian01||1|	0|Effect|FxMb1MaidmasterMdBaodian02||1|	0|Effect|FxMb1MaidmasterMd010002Penshe|propellerBoneL01|1|	0|Effect|FxMb1MaidmasterMd010002Penshe|propellerBoneR03|1|	0|Effect|FxMb1MaidmasterMd01Chain||1|	35|Effect|FxMb1MaidmasterMd01Wea|||	0|Effect|FxMb1MaidmasterMd010001Atk1102|||	0|Effect|FxMb1MaidmasterMd010001Atk1202|||	0|Effect|FxMb1MaidmasterMd010001Atk1302|||																																																																						
855516	15|Effect|FxMb1MaidmasterMd010001Atk1601||1|	17|Effect|FxMb1MaidmasterMd010001Atk1601Dilie||1|	17|Effect|FxMb1MaidmasterMd010001Atk1601zha||1|	48|Effect|FxMb1MaidmasterMd010001Atk1601Ci||1|	17|Cast|85551608	10|Turn|720|0.25|1	38|Turn|720|0.35|1	45|Magic|855683|0	45|Cast|85551614	16|Cast|85551616	46|Cast|85551617	46|RecordTarget|0.3|99999|-0.5|1|1	46|Move|99999|0.3|9999||	40|Effect|FxTongyongPindao01|Bip001LHand|1|	46|Magic|855591|0	52|Magic|855595|0																																																																		
855517	1|Magic|855693|0	0|Effect|FxMb1MaidmasterMd010001Atk17Smoke||0|	50|Turn|180|0.5|1																																																																															
855518	0|Turn|360|4.5|1																																																																																	
855519	0|Effect|FxMb1MaidmasterMd010001Atk0901||1|	0|Effect|FxMb1MaidmasterMd010001Atk0902||1|	0|Effect|FxMb1MaidmasterMd010001Atk0903||1|	0|Turn|360|1.7|1	8|Cast|85551906	22|Cast|85551907	36|Cast|85551908	28|Move|35|0.26|10||	28|RecordTarget|0.2|50|1|1|1	40|Magic|855566|0	7|Move|35|0.2|10||	7|RecordTarget|0.2|35|1|1|1																																																																						
855520	0|Turn|360|0.25|1	0|Effect|FxMb1MaidmasterMd010001Atk0904||1|	4|Cast|85552006																																																																															
855521	0|Turn|180|2|1	0|Effect|FxMb1MaidmasterMd010001Walkl|hardWeaponBone00|1|	30|Magic|855558|0																																																																															
855522	0|Turn|180|2|1	0|Effect|FxMb1MaidmasterMd010001Walkl|hardWeaponBone00|1|	30|Magic|855558|0																																																																															
855523																																																																																		
855524																																																																																		
855525																																																																																		
