Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
909801	0|Turn|720|0.1|1	17|Turn|480|0.1|1	19|Cast|90980104	26|Magic|909802|0	28|Magic|909803|0	7|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	0|Cast|90980109	17|Move|5|0.1|0||																																																																										
909802	0|Turn|720|0.1|1	12|Turn|480|0.3|1	18|Cast|90980204	28|Magic|909832|0	27|Magic|909805|0	35|Magic|909806|0	6|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	20|Cast|90980209	20|Move|10|0.5|||	36|Magic|909815|0	38|Magic|909816|0	18|Magic|909830|0	18|Magic|909831|0																																																																					
909803	0|Turn|720|0.1|1	18|Turn|480|0.1|1	21|Cast|90980304	33|Magic|909808|0	36|Magic|909809|0	8|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	0|Cast|90980309	19|Move|20|0.1|0||																																																																										
909804	0|Turn|720|0.1|1	19|Turn|480|0.1|1	21|Cast|90980404	21|Magic|909850|0	9|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	0|Cast|90980409	19|Move|20|0.1|0||	22|Cast|90980411																																																																										
909805	0|Turn|720|0.1|1	10|Turn|480|0.25|1	0|Effect|FxMe1PoliceMd01Atk05||1|																																																																															
909806	0|Move|30|999|0||	0|Turn|120|999|1	0|Cast|90980604	0|Magic|909830|0	0|Magic|909831|0	0|Effect|FxMe1PoliceMd01Atk07||1|																																																																												
909807																																																																																		
909808	0|Turn|720|0.3|1	14|Magic|909810|0	6|Move|10|0.8|-1||	15|Magic|909811|0	12|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	0|Effect|FxMe1PoliceMd01Atk08||0|																																																																												
909809	0|Move|9.2|0.2|1||	0|Turn|180|0.3|1	3|Cast|90980904	16|Magic|909812|0	20|Magic|909813|0	0|Cast|90980908|90980909																																																																												
909810	0|Turn|720|0.1|1	10|Cast|90981003	14|Cast|90981004|90981008	2|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	12|Move|10|0.1|0||																																																																													
909811	0|Turn|720|0.1|1	20|Turn|600|0.5|1	34|Cast|90981104	34|Magic|909850|0	22|Move|10|0.4|0||	0|Cast|90981108	32|Cast|90981109	34|Cast|90981110	22|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|																																																																									
909812	0|Effect|FxMe1PoliceMd01Atk18||1|	0|Turn|720|0.1|1	0|Effect|FxMe1PoliceMd01Atk18Sound||0|																																																																															
909813	0|Turn|120|1|1	0|Cast|90981304	19|Cast|90981305|90981306	40|Magic|909847|0	50|Magic|909848|0	7|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	19|Magic|909850|0																																																																											
909814	2|Turn|180|0.8|1	0|Turn|720|0.1|1	0|Cast|90981404	20|Cast|90981405	11|Cast|90981406	12|Cast|90981407	20|Magic|909857|0																																																																											
909815	0|Turn|720|0.1|1	22|Turn|900|0.15|1	26|Cast|90981504|90981506	14|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	26|Move|10|0.1|0||																																																																													
909816	15|Magic|909824|0	0|Magic|909823|0	0|Turn|720|0.1|1	13|Turn|900|0.1|1	17|Magic|909833|0	0|Effect|FxMe1PoliceMd01Atk14||1|																																																																												
909817	0|Turn|45|999|1	0|Magic|909837|0	0|Magic|909840|0																																																																															
909818	0|Magic|909839|0	0|Effect|FxMe1PoliceMd01Atk16||0|	0|Magic|909841|0																																																																															
909819	0|Magic|909839|0	0|Effect|FxMe1PoliceMd01Atk17||0|	0|Magic|909834|0	0|Magic|909841|0	0|Magic|909842|0	0|Magic|909843|0																																																																												
909820	0|Effect|FxMe1PoliceMd01Atk18||1|	0|Turn|720|0.1|1	0|Effect|FxMe1PoliceMd01Atk18Sound||0|																																																																															
909821	0|Turn|90|999|1	0|Effect|FxMe1PoliceMd01Atk19||0|																																																																																
909822	27|Cast|90982205	29|Magic|909821|0	28|Magic|909822|0	29|Magic|909851|0	0|Cast|90982212																																																																													
909823	0|Turn|720|0.1|1	18|Turn|480|0.1|1	20|Cast|90982304	33|Magic|909808|0	36|Magic|909809|0	8|Effect|FxMe1PoliceMd01Yubei|Bip001Spine|1|	0|Cast|90982309	0|Move|30|0.3|-100||																																																																										
909824	0|Turn|45|999|1	0|Move|2|999|0||	0|Magic|909837|0	0|Magic|909840|0																																																																														
930101	0|Turn|720|0.1|1	31|Turn|480|0.1|1	33|Cast|93010104	35|Magic|930102|0	36|Magic|930103|0	21|Effect|FxYubei02|Bip001Neck|1|	0|Effect|FxMo1QingjiejiqiMd010001Atk01||1|	31|Move|20|0.1|0||																																																																										
930102	10|Turn|720|0.65|1	23|Turn|480|0.1|1	25|Cast|93010204	13|Effect|FxYubei02|Bip001Neck|1|	10|Move|15|0.6|-15||	0|Effect|FxMo1QingjiejiqiMd010001Atk11||1|																																																																												
930103	0|Turn|720|0.1|1	20|Turn|480|0.1|1	0|Magic|930104|0	0|Effect|FxMo1QingjiejiqiMd010001Atk02xuli||1|	0|Magic|930154|0	20|Effect|FxYubei02|Bip001Neck|1|	0|Cast|93010308																																																																											
930104	0|Move|2.7|3.5|0||	0|Turn|720|0.1|1	0|Cast|93010404	6|Cast|93010405	16|Cast|93010406	26|Cast|93010407	36|Cast|93010408	46|Cast|93010409	56|Cast|93010410	66|Cast|93010411	76|Cast|93010412	6|Cast|93010413																																																																						
930105	0|Magic|930155|0																																																																																	
930106	0|Turn|720|0.1|1	0|Effect|FxMo1QingjiejiqiMd010001Atk03Sound||1|	0|Effect|FxMo1QingjiejiqiMd010001Atk03||1|	0|Effect|FxMo1QingjiejiqiMd010001Atk03Bip001Spine|Bip001Spine|1|	0|Effect|FxMo1QingjiejiqiMd010001Atk03BoneHandR00|BoneHandR00|1|	59|Cast|93010607	63|Cast|93010608	66|Cast|93010609	70|Cast|93010610	47|Effect|FxYubei02|Bip001Neck|1|	37|Cast|93010612																																																																							
930107	0|Turn|720|0.1|1	0|Effect|FxMo1QingjiejiqiMd010001Atk04||1|	0|Effect|FxMo1QingjiejiqiMd010001Atk04BoneHandL01|BoneHandL01|1|	0|Effect|FxMo1QingjiejiqiMd010001Atk04xuli||1|	65|Cast|93010710	0|Effect|FxMo1QingjiejiqiMd010001Atk04Sound||1|																																																																												
930108																																																																																		
930109	0|Effect|FxMo1QingjiejiqiMd010001Atk52||1|	0|Effect|FxMo1QingjiejiqiMd010001Atk52BoneHandL01|BoneHandL01|1|	0|Effect|FxMo1QingjiejiqiMd010001Atk52Sound|||																																																																															
930110																																																																																		
930111																																																																																		
930112	0|Effect|FxMo1QingjiejiqiMd010001Atk55BoneHandR00|BoneHandR00|1|																																																																																	
930113																																																																																		
930114	0|Magic|930157|0																																																																																	
930115	4|Move|10|0.7|-3||	0|Turn|-900|0.1|0	0|Effect|FxMo1QingjiejiqiMd010001Atk61||1|																																																																															
930116	0|Magic|930150|0																																																																																	
930117	0|Effect|FxMo1QingjiejiqiMd010001Atk63BoneHandR00|BoneHandR00|1|	0|Cast|93011703	10|Cast|93011704																																																																															
930118																																																																																		
930119	0|Magic|930152|0																																																																																	
930120	0|Effect|FxMo1QingjiejiqiMd010001Atk65BoneHandL01|BoneHandL01|1|	0|Cast|93012003	10|Cast|93012004																																																																															
930121																																																																																		
930122	4|Move|10|0.7|-3||	0|Turn|900|0.1|0	0|Effect|FxMo1QingjiejiqiMd010001Atk61||1|																																																																															
930123																																																																																		
930124	4|Move|25|0.7|-3||	0|Turn|900|0.1|0	0|Effect|FxMo1QingjiejiqiMd010001Atk61||1|																																																																															
930125	4|Move|25|0.7|-3||	0|Turn|-900|0.1|0	0|Effect|FxMo1QingjiejiqiMd010001Atk61||1|																																																																															
930201	0|Turn|720|0.1|1	23|Turn|480|0.1|1	25|Cast|93020104	13|Effect|FxYubei02|Bip001Neck|1|	0|Cast|93020106																																																																													
930202	0|Turn|720|0.1|1	14|Turn|480|0.16|1	22|Cast|93020204	28|Magic|930201|0	0|Effect|FxMo1ShuixiyiAtk02Bone020|Bone020|1|	20|Cast|93020207	14|Effect|FxYubei02|Bip001Neck|1|	19|Magic|930205|0	19|Magic|930222|0																																																																									
930203	30|Cast|93020302	39|Cast|93020303	28|Cast|93020304	18|Effect|FxYubei02|Bip001Neck|1|																																																																														
930204	34|Magic|930223|0	20|Turn|240|0.33|1	31|Cast|93020403|93020406	0|Effect|FxMo1ShuixiyiAtk04||1|	19|Effect|FxYubei02|Bip001Neck|1|	30|Turn|720|0.1|1																																																																												
930205	24|Cast|93020502	0|Effect|FxMo1ShuixiyiAtk05||1|	12|Effect|FxYubei02|Bip001Neck|1|																																																																															
930206	0|Magic|930211|0	0|Turn|720|0.1|1	23|Turn|480|0.16|1	0|Cast|93020605	0|Magic|930216|0																																																																													
930207	0|Cast|93020702	0|Turn|20|999|1	0|Effect|FxMo1ShuixiyiAtk61||1|																																																																															
930208																																																																																		
930209	0|Effect|FxMo1ShuixiyiAtk07Sound||1|	77|Magic|930202|0	0|Effect|FxMo1ShuixiyiAtk07||1|	0|Effect|FxMo1ShuixiyiAtk07Bip001Head|Bip001Head|1|	77|Cast|93020905																																																																													
930210	15|Effect|FxYubei02|Bip001Neck|1|	0|Effect|FxMo1ShuixiyiAtk08|0||	0|Turn|720|0.1|1	25|Turn|480|0.1|1	27|Cast|93021005																																																																													
930211	0|Effect|FxMo1ShuixiyiAtk09Bip001Head|Bip001Head|1|	0|Turn|720|0.1|1	13|Turn|480|0.1|1	15|Cast|93021104	3|Effect|FxYubei02|Bip001Neck|1|																																																																													
930212	0|Effect|FxMo1ShuixiyiAtk20||0|																																																																																	
930213	0|Effect|FxMo1ShuixiyiAtk21||0|																																																																																	
930214	0|Effect|FxMo1ShuixiyiAtk71Bip001HeadXvli|Bip001Head|1|	0|Magic|930219|0																																																																																
930215	0|Effect|FxMo1ShuixiyiAtk71Bip001HeadLoop|Bip001Head|1|																																																																																	
930216	4|Cast|93021601|93021602	15|Magic|930220|0																																																																																
930217	0|Turn|720|0.1|1	13|Turn|480|0.1|1	15|Cast|93021704	3|Effect|FxYubei02|Bip001Neck|1|	0|Effect|FxMo1ShuixiyiAtk09Bip001Head|Bip001Head|1|																																																																													
930218																																																																																		
930301	0|Turn|720|0.1|1	6|Effect|FxYubei02|Bip001Head|1|	17|Turn|480|0.1|1	18|Cast|93030105	18|Move|5|0.1|0||	0|Effect|FxMo1SemifiniAtk01||1|																																																																												
930302	8|Turn|240|0.6|1	14|Effect|FxYubei02|Bip001Head|1|	25|Turn|480|0.1|1	26|Cast|93030205	26|Move|5|0.1|0||	0|Effect|FxMo1SemifiniAtk02||1|																																																																												
930303	0|Turn|720|0.4|1	20|Effect|FxYubei02|Bip001Head|1|	9|Turn|120|1.25|1	34|Cast|93030305	33|Turn|480|0.1|1	34|Move|20|0.1|0||	0|Effect|FxMo1SemifiniAtk03||1|																																																																											
930304	0|Magic|930309|0	0|Magic|730017|0	0|Magic|700027|0	0|Magic|710076|0	0|Effect|FxMo1SemifiniAtk04||1|	24|Cast|93030408																																																																												
930305	3|Magic|930311|0	0|Magic|930306|0	0|Magic|930308|0	0|Magic|930310|0	4|Cast|93030506	2|Magic|930312|0																																																																												
930306																																																																																		
930307	0|Effect|FxMo1SemifiniAtk07||1|																																																																																	
930308	9|Magic|730017|0	0|Effect|FxMo1SemifiniAtk08||1|																																																																																
930309	0|Turn|720|0.1|1	6|Effect|FxYubei02|Bip001Head|1|	17|Turn|480|0.1|1	18|Cast|93030905|93030908	18|Move|5|0.1|0||	0|Effect|FxMo1SemifiniAtk01S||1|																																																																												
930310	0|Effect|FxMo1SemifiniAtk11dilie||1|	0|Turn|720|0.1|1	21|Cast|93031005																																																																															
930311	1|Effect|FxYubei03|Bip001Head|1|	11|Turn|1080|0.1|1	13|Cast|93031104|93031109	13|Move|10|0.1|0||	0|Effect|FxMo1SemifiniAtk81||1|	0|Magic|930311|0	17|Cast|93031110	21|Cast|93031111	13|Cast|93031112	17|Cast|93031113	21|Cast|93031114																																																																							
930312	8|Turn|240|0.6|1	14|Effect|FxYubei02|Bip001Head|1|	25|Turn|720|0.1|1	26|Cast|93031205	26|Move|60|0.1|0||	0|Effect|FxMo1SemifiniAtk02S||1|	42|Magic|930323|0	44|Magic|930324|0	25|RecordTarget|0.2|200|1||																																																																									
930313	0|Effect|FxMo1SemifiniAtk21|||	0|Turn|720|0.1|1	8|Turn|720|0.1|1	10|Move|60|0.1|0||	10|Cast|93031306	9|RecordTarget|0.2|200|1||	0|Effect|FxYubei02|Bip001Head|1|																																																																											
930314	0|Turn|240|0.7|1	0|Effect|FxYubei03|Bip001Head|1|	12|Turn|480|0.1|1	14|Cast|93031404	14|Move|5|0.1|0||	3|Effect|FxMo1SemifiniAtk82||1|	0|Magic|930311|0	17|Magic|930338|0	19|Magic|930339|0																																																																									
930315	9|Magic|730017|0	0|Effect|FxMo1SemifiniAtk08||1|																																																																																
930316																																																																																		
930401																																																																																		
930701	0|Turn|240|0.6|1	3|Effect|FxYubei02|Bip001Head|1|	15|Cast|93070104	16|Effect|FxYubei02|Bip001Head|1|	28|Cast|93070106	37|Effect|FxYubei03|Bip001Head|1|	49|Cast|93070108	19|Turn|240|0.1|1	30|Turn|480|1|1	13|Turn|480|0.1|1	50|Magic|930159|0	50|Magic|930161|0	53|Magic|930160|0	53|Magic|930162|0	55|Magic|930710|0	66|Turn|240|1|1	32|Magic|930716|0	15|Cast|93070119	27|Cast|93070120	49|Cast|93070121	0|Effect|FxMe1ShengtangAtk01Sound||1|	0|Magic|930717|0	0|Magic|930718|0	67|Magic|930724|0	67|Magic|930725|0	0|Magic|200843|0	33|Magic|200844|0																																																							
930702	12|Turn|240|0.8|1	16|Effect|FxYubei02|Bip001Head|1|	28|Cast|93070204|93070217	26|Turn|480|0.1|1	42|Turn|450|0.7|1	28|Magic|930159|0	28|Magic|930161|0	32|Magic|930160|0	32|Magic|930162|0	33|Magic|930710|0	12|Magic|930717|0	12|Magic|930718|0	40|Magic|930724|0	40|Magic|930725|0	0|Effect|FxMe1ShengtangAtk02Sound||1|																																																																			
930703	0|Turn|7200|0.05|1	8|Effect|FxMe1ShengtangAtk03||1|	15|Magic|930723|0	15|Cast|93070312	21|Magic|930732|0																																																																													
