Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
932201	0|Turn|1080|0.1|1	0|Effect|FxMo1HetiwurenjiMd01Atk01|0|1|	3|Turn|540|0.5|1	8|Effect|FxYubei02|MarkCase|1|	10|Move|5|0.1|0||	22|Cast|93220107	30|Turn|180|0.2|1	33|Turn|360|0.5|1	35|Turn|540|0.8|1	35|Magic|932201|0																																																																								
932202	0|Turn|1080|0.2|1	0|Effect|FxMo1HetiwurenjiMd01Atk02|0|1|	0|Effect|FxMo1HetiwurenjiMd01Atk02Xuli|skinBone06|1|	10|Turn|270|1.5|1	35|Effect|FxYubei02|MarkCase|1|	47|Move|5|0.1|0||	49|Cast|93220208	52|Magic|932203|0	60|Magic|932204|0																																																																									
932203	0|Turn|1440|0.95|1	0|Effect|FxMo1HetiwurenjiMd01Atk03|0|1|	8|Cast|93220304	20|Turn|240|0.2|1	25|Cast|93220306	25|Turn|120|0.15|1	29|Cast|93220308	30|Cast|93220309																																																																										
932204	0|Turn|720|0.5|1	0|Effect|FxMo1HetiwurenjiMd01Atk04Xuli|0|1|	1|Cast|93220404	5|Effect|FxYubei02|MarkCase|1|	12|Magic|932206|0	15|Move|60|0.15|25||	15|Effect|FxMo1HetiwurenjiMd01Atk04|0|1|	15|Cast|93220409																																																																										
932205																																																																																		
932401	0|Turn|1440|0.1|1	0|Turn|1080|0.15|1	0|Turn|720|0.3|1	5|Cast|93240105	8|Effect|FxYubei02|MarkCase|1|	10|Effect|FxMo1MoonlighterAtk01|rootBone|1|	15|Move|1|0.1|2||	15|Cast|93240109	27|Magic|932401|0																																																																									
932402	0|Turn|720|1|1	3|Turn|960|0.3|1	3|Turn|1080|0.3|1	6|Move|-2|0.05|0||	7|Move|-5|0.1|2||	8|Move|-8|0.15|5||	20|Magic|932402|0																																																																											
932403	0|Turn|720|0.5|1	0|Cast|93240303	4|Effect|FxYubei02|MarkCase|1|	16|Effect|FxMo1MoonlighterAtk03|0|1|	16|Cast|93240306																																																																													
932404	0|Turn|480|0.2|1	15|Turn|480|0.3|1																																																																																
932405	0|Turn|480|0.2|1	15|Turn|480|0.3|1	21|Magic|932404|0																																																																															
932406	0|Turn|480|0.2|1	15|Turn|480|0.3|1	21|Magic|932405|0																																																																															
932407	0|Turn|720|1|1	0|Move|2|1|0||	19|Magic|932406|0																																																																															
932408	0|Turn|720|2|1	0|Move|2|2|0||	19|Magic|932407|0																																																																															
932409	0|Turn|720|3|1	0|Move|2|3|0||	19|Magic|932408|0																																																																															
932410	0|Turn|720|3|1	0|Move|-2|1|0||	19|Magic|932409|0																																																																															
932411	0|Turn|720|3|1	0|Move|-2|2|0||																																																																																
932412	0|Turn|720|3|1	0|Move|-2|3|0||																																																																																
932901	0|Turn|1080|0.2|1	0|Effect|FxMo1CoralerMd010001Atk01|0|1|	7|Effect|FxYubei02|Bip001Head|1|	19|Cast|93290105																																																																														
932902	0|Turn|720|0.5|1	1|Turn|480|1|1	2|Turn|360|1.5|1	0|Effect|FxMo1CoralerMd010001Atk02|0|1|	30|Effect|FxYubei02|Bip001Head|1|	42|Cast|93290207																																																																												
932903	0|Turn|1080|0.2|1	0|Effect|FxMo1CoralerMd010001Atk03|0|1|	1|Turn|720|1|1	2|Turn|480|1.5|1	3|Turn|360|2|1	20|Cast|93290307	38|Effect|FxYubei02|Bip001Head|1|	50|Cast|93290309	55|Cast|93290310																																																																									
932904	0|Turn|720|1|1	0|Effect|FxMo1CoralerMd010001Atk04|0|1|	5|Effect|FxYubei03|Bip001Head|1|	17|Cast|93290405	17|Turn|45|3|1																																																																													
932905																																																																																		
933301	0|Turn|1080|0.2|1	1|Turn|360|1|1	20|Effect|FxYubei02|Bip001Head|1|	30|Move|6|0.1|0||	32|Effect|FxMo1GoodgirlMd010001Atk01|0|1|	32|Cast|93330107	51|Magic|933310|0																																																																											
933302	0|Turn|1080|0.1|1	1|Turn|180|1|1	6|Effect|FxYubei02|Bip001Head|1|	18|Cast|93330205	19|Effect|FxMo1GoodgirlMd010001Atk02|0|1|	28|Effect|FxMo1GoodgirlMd010001Atk02Tuci|0|1|	28|Cast|93330208	36|Magic|933302|0	51|Magic|933309|0	66|Magic|933307|0																																																																								
933303	0|Turn|1080|0.05|1	4|Effect|FxMo1GoodgirlMd010001Atk03Move|0|1|	10|Effect|FxYubei03|Bip001Head|0|	13|Magic|933308|0																																																																														
933304																																																																																		
933305	4|Magic|933309|0	9|Magic|933301|0																																																																																
933306	0|Magic|933305|0	8|Magic|933310|0	23|Turn|1080|0.1|1	29|Magic|933304|0																																																																														
933307	4|Magic|933309|0	9|Magic|933301|0																																																																																
933308	0|Magic|933305|0	8|Magic|933310|0	33|Turn|1080|0.1|1																																																																															
933309	15|Magic|933303|0																																																																																	
933310																																																																																		
933311	0|Turn|1080|0.2|1	4|Effect|FxMo1GoodgirlMd010001Atk03Move|0|1|	7|Effect|FxYubei03|Bip001Head|0|	10|Magic|933308|0																																																																														
933312	0|Effect|FxMo1GoodgirlMd010001Atk12Xuli|RulerBone01|1|	1|Turn|360|0.2|1	2|Turn|360|0.1|1	8|Magic|933312|0	8|Magic|933313|0	8|Move|30|0.12|0||	8|Effect|FxMo1GoodgirlMd010001Atk12Tuci|0|1|	9|Cast|93331209	19|Magic|933314|0	40|Magic|933311|0																																																																								
933319																																																																																		
933320																																																																																		
933321																																																																																		
933322																																																																																		
933323																																																																																		
933324																																																																																		
933325																																																																																		
933326																																																																																		
933327																																																																																		
933328																																																																																		
933329																																																																																		
933330																																																																																		
