Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
110501	7|Cast|11050101	7|Cast|11050102	0|Effect|FxR3LuosaitaAtk01Sound||1|																																																																															
110502	0|Effect|FxR3LuosaitaAtk02||1|	5|Cast|11050202	5|Cast|11050203	5|Shake|3|0.25|-1|10|0.25|0	5|Magic|110546|0																																																																													
110503	0|Effect|FxR3LuosaitaAtk03||1|	5|Cast|11050302	8|Cast|11050303	5|Cast|11050304	10|Effect|FxR3LuosaitaAtk03Xuli|HitCase|1|	8|Magic|110509|0	12|Magic|110546|0																																																																											
110504	14|Effect|FxR3LuosaitaAtk04Weapon1|WeaponCase1|1|	2|Cast|11050402	2|Cast|11050403	2|Shake|3|0.45|-1|12|0.35|1	2|Effect|FxR3LuosaitaAtk0401||1|	0|Effect|FxR3LuosaitaAtk04Sound||1|	1|Magic|110510|0	3|Magic|110546|0																																																																										
110505	7|Cast|11050501	0|Effect|FxR3LuosaitaAtk05||1|	7|Cast|11050503	0|Effect|FxR3LuosaitaAtk05Weapon1|WeaponCase1|1|	12|Magic|110546|0																																																																													
110506	6|Cast|11050601	13|Cast|11050602	6|Cast|11050603	13|Cast|11050604	13|Shake|3|0.45|-1|12|0.35|1	0|Effect|FxR3LuosaitaAtk06Xuli||1|	0|Effect|FxR3LuosaitaAtk06Sound||1|	18|Magic|110546|0																																																																										
110507	0|Effect|FxR3LuosaitaAtk11||1|	3|Cast|11050702|11050703|11050704	3|Shake|3|0.4|-2|12|0.2|1	10|Magic|110546|0																																																																														
110508	0|Effect|FxR3LuosaitaAtk11||1|	3|Cast|11050802|11050803|11050804	3|Shake|3|0.4|-2|12|0.2|1	10|Magic|110546|0																																																																														
110509	0|Effect|FxR3LuosaitaAtk13||1|	3|Cast|11050902|11050903|11050904	3|Shake|3|0.4|-2|12|0.2|1	0|Magic|110570|0	10|Magic|110546|0																																																																													
110510	0|Effect|FxR3LuosaitaAtk21Weapon2|WeaponCase2|1|	8|Cast|11051002	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11051004	11|Cast|11051005	18|Cast|11051006	11|Cast|11051007	18|Cast|11051008	17|Magic|110546|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																					
110511	0|Effect|FxR3LuosaitaAtk21Weapon2|WeaponCase2|1|	8|Cast|11051102	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11051104	11|Cast|11051105	18|Cast|11051106	11|Cast|11051107	18|Cast|11051108	17|Magic|110546|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																					
110512	0|Effect|FxR3LuosaitaAtk23Weapon2|WeaponCase2|1|	8|Cast|11051202	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11051204	11|Cast|11051205	18|Cast|11051206	11|Cast|11051207	18|Cast|11051208	17|Magic|110546|0	0|Magic|110570|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																				
110513	5|Effect|FxR3LuosaitaAtk3101||1|	13|Effect|FxR3LuosaitaAtk3102||1|	5|Move|45|0.1|0||	5|Cast|11051304	13|Cast|11051305	15|Magic|110546|0	0|Shake|4|0.3|-1|10|0.1|0	0|Cast|11051308	0|Effect|FxR3LuosaitaAtk31Tuci||1|	1|Turn|300|0.2|1	1|Magic|110538|0	0|Effect|FxR3LuosaitaAtk31Sound||1|	0|Magic|110597|0																																																																					
110514	5|Effect|FxR3LuosaitaAtk3101||1|	13|Effect|FxR3LuosaitaAtk3102||1|	5|Move|45|0.1|0||	5|Cast|11051404	13|Cast|11051405	15|Magic|110546|0	0|Shake|4|0.3|-1|10|0.1|0	0|Cast|11051408	0|Effect|FxR3LuosaitaAtk31Tuci||1|	1|Turn|300|0.2|1	1|Magic|110538|0	0|Effect|FxR3LuosaitaAtk31Sound||1|	0|Magic|110598|0																																																																					
110515	5|Effect|FxR3LuosaitaAtk3301||1|	13|Effect|FxR3LuosaitaAtk3302||1|	5|Move|45|0.1|0||	5|Cast|11051504	13|Cast|11051505	15|Magic|110546|0	0|Shake|4|0.3|-1|10|0.1|0	0|Cast|11051508	0|Effect|FxR3LuosaitaAtk31Tuci||1|	0|Magic|110570|0	1|Turn|300|0.2|1	1|Magic|110538|0	0|Effect|FxR3LuosaitaAtk33Sound||1|	0|Magic|110599|0																																																																				
110516	1|Cast|11051601	38|Cast|11051602	0|Effect|FxR3LuosaitaQte||1|	4|Cast|11051604	13|Cast|11051605	42|Magic|100092|0	999|Cast|11051607	0|Magic|118502|0																																																																										
110517	8|Magic|100094|0	0|Effect|FxR3LuosaitaMove01|1||	6|Magic|110546|0																																																																															
110518	8|Magic|100094|0	0|Effect|FxR3LuosaitaMove02|1||	6|Magic|110546|0																																																																															
110519	0|Magic|110565|0	0|Magic|110552|0	109|Magic|110546|0	112|Magic|100092|0	0|Effect|FxR3LuosaitaAtk51||1|	0|Effect|FxR3LuosaitaAtk51Weapon1|WeaponCase1||	0|Magic|110559|0	30|Cast|11051908	34|Cast|11051909	0|Cast|11051910	34|Cast|11051911	80|Cast|11051912	10|Magic|118514|0	90|Magic|118527|0	5|Magic|118512|0	1|Magic|118533|0																																																																		
110520	0|Magic|110563|0	0|Effect|FxR3LuosaitaWin||1|	0|Magic|110500|0																																																																															
110521	0|Magic|110563|0																																																																																	
110522	0|Magic|110564|0	0|Effect|FxR3LuosaitaBorn||1|																																																																																
110523																																																																																		
110524	0|Effect|FxR3LuosaitaAtk23Weapon2|WeaponCase2|1|	8|Cast|11052402	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11052404	11|Cast|11052405	18|Cast|11052406	11|Cast|11052407	18|Cast|11052408	22|Magic|110546|0	0|Magic|110570|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																				
110525	7|Cast|11052501	7|Cast|11052502	4|Move|35|0.1|0||	4|Turn|7200|0.05|1	0|Effect|FxR3LuosaitaAtk01Sound||1|																																																																													
110526	7|Shake|2|0.2|-1|10|0.15|0	0|Effect|FxR3LuosaitaAtk40|||	0|Effect|FxR3LuosaitaAtk40Weapon01|WeaponCase1|1|	0|Turn|180|0.5|1	0|Move|5|0.6|||																																																																													
110527	0|Effect|FxR3LuosaitaAtk41||1|	0|Magic|110572|0	0|Magic|110547|0	0|Magic|110548|0	0|Effect|FxR3LuosaitaAtk41Weapon2|WeaponCase2|1|	0|Turn|180|0.7|1	0|Magic|110594|0	0|Move|5|0.75|||																																																																										
110528	0|Effect|FxR3LuosaitaAtk42||1|	0|Magic|110567|0	0|Magic|110568|0	0|Magic|110560|0	0|Turn|180|0.7|1	0|Magic|110595|0	0|Move|5|0.8|||																																																																											
110529	5|Magic|110545|0	1|Cast|11052902	1|Cast|11052903	1|Shake|2|0.2|-1|10|0.2|3	1|Shake|4|0.2|-1|10|0.2|0	0|Magic|110538|0	8|Magic|110539|0	0|Turn|180|0.1|1	1|Magic|110569|0	0|Effect|FxR3LuosaitaAtk44Sound|||	0|Magic|110578|0	8|Magic|110579|0	1|Magic|118508|0																																																																					
110530	5|Magic|110545|0	0|Effect|FxR3LuosaitaAtk45Sound|||	1|Cast|11053003	1|Cast|11053004	1|Magic|110561|0	1|Shake|2|0.3|-1|10|0.3|3	1|Shake|4|0.3|-1|10|0.3|0	0|Magic|110538|0	8|Magic|110539|0	0|Turn|180|0.1|1	1|Magic|110569|0	0|Magic|110578|0	8|Magic|110579|0	1|Magic|118508|0																																																																				
110531	0|Effect|FxR3LuosaitaAtk13||1|	3|Cast|11053102|11053103|11053104	3|Shake|3|0.4|-2|12|0.2|1	0|Magic|110570|0	10|Magic|110546|0																																																																													
110532	0|Effect|FxR3LuosaitaAtk23Weapon2|WeaponCase2|1|	8|Cast|11053202	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11053204	11|Cast|11053205	18|Cast|11053206	11|Cast|11053207	18|Cast|11053208	17|Magic|110546|0	0|Magic|110570|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																				
110533	5|Effect|FxR3LuosaitaAtk3301||1|	13|Effect|FxR3LuosaitaAtk3302||1|	5|Move|45|0.1|0||	5|Cast|11053304	13|Cast|11053305	15|Magic|110546|0	0|Shake|4|0.3|-1|10|0.1|0	0|Cast|11053308	0|Effect|FxR3LuosaitaAtk31Tuci||1|	0|Magic|110570|0	1|Turn|300|0.2|1	1|Magic|110538|0	0|Effect|FxR3LuosaitaAtk33Sound||1|	0|Magic|110599|0																																																																				
110534	5|Magic|110545|0	1|Magic|110571|0	1|Cast|11053403	1|Cast|11053404	1|Magic|110561|0	1|Shake|2|0.4|-1|10|0.4|3	1|Shake|4|0.4|-1|10|0.4|0	0|Magic|110538|0	8|Magic|110539|0	0|Turn|180|0.1|1	1|Magic|110569|0	0|Magic|110530|0	0|Effect|FxR3LuosaitaAtk46Sound|||	0|Magic|110578|0	8|Magic|110579|0	0|Magic|118507|0	999|Cast|11053417|11053419|11053420|11053421	1|Magic|118508|0	999|Cast|11053422																																																															
110535	0|Effect|FxR3LuosaitaAtk23Weapon2|WeaponCase2|1|	8|Cast|11053502	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|11053504	11|Cast|11053505	18|Cast|11053506	11|Cast|11053507	18|Cast|11053508	22|Magic|110546|0	0|Magic|110570|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																				
110536	0|RecordTarget|1|30|0|1|0	0|Move|10|0.5|50||	20|Cast|11053603	1|Magic|118508|0	999|Cast|11053605|11053606|11053607	17|Cast|11053608	0|Effect|FxR3LuosaitaAtk52Weapon1|WeaponCase1|1|	0|Cast|11053610	15|Magic|118542|0																																																																									
110537	0|RecordTarget|1|30|0|1|0	0|Move|10|0.5|50||	20|Cast|11053703	1|Magic|118508|0	999|Cast|11053705	999|Cast|11053706	999|Cast|11053707	999|Cast|11053708|11053709|11053710	17|Cast|11053711	0|Effect|FxR3LuosaitaAtk52Weapon1|WeaponCase1|1|	0|Cast|11053713	15|Magic|118542|0																																																																						
110538	0|RecordTarget|1|30|0|1|0	0|Move|10|0.5|50||	26|Cast|11053803	999|Magic|110571|0	1|Magic|118508|0	0|Magic|110530|0	999|Cast|11053807	999|Cast|11053808	23|Cast|11053809	999|Cast|11053810|11053811|11053812	0|Effect|FxR3LuosaitaAtk53Weapon1|WeaponCase1|1|	0|Cast|11053814	24|Cast|11053815	20|Magic|118542|0	5|Magic|118547|0																																																																			
