Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
930501	18|Cast|93050102	0|Turn|480|1|1	18|Effect|FxMo1CyborgsoldierAtk01|||	8|Effect|FxMo1CyborgsoldierAtk01Xuli|||	6|Effect|FxYubei02|Bip001Head||	0|Effect|FxMo1CyborgsoldierAtk01Sound|||																																																																												
930502	17|Cast|93050202	0|Turn|480|1|1	16|Effect|FxMo1CyborgsoldierAtk02|||	7|Effect|FxMo1CyborgsoldierAtk02Xuli|||	5|Effect|FxYubei02|Bip001Head||	0|Effect|FxMo1CyborgsoldierAtk02Sound|||																																																																												
930503	48|Cast|93050302	49|Magic|930511|0	78|Magic|930512|0	0|Effect|FxMo1CyborgsoldierAtk03Wq|Bip001Prop1|1|	22|Effect|FxMo1CyborgsoldierAtk03Xuli|||	76|Effect|FxMo1CyborgsoldierAtk03Gup|||	26|Cast|93050308	48|Magic|930520|0	0|Turn|720|2.4|1	0|Magic|930521|0	0|Effect|FxMo1CyborgsoldierAtk03Sound|||																																																																							
930504	0|Effect|FxMo1CyborgsoldierAtk04||1|	0|Turn|480|999|1																																																																																
930505	60|Magic|930507|0	40|Effect|FxMo1CyborgsoldierAtk05|||	3|Magic|930514|0																																																																															
930506	40|Magic|930509|0	0|Effect|FxMo1CyborgsoldierAtk06Wq|Bip001Prop1||	3|Magic|930514|0	0|Magic|930521|0	0|Effect|FxMo1CyborgsoldierAtk06Sound|||																																																																													
930507	0|Move|10|999|||	0|Cast|93050703	0|Effect|FxMo1CyborgsoldierAtk07|DynamicBone|1|																																																																															
930508	45|Magic|930510|0	3|Magic|930514|0																																																																																
930509	48|Cast|93050902	49|Magic|930511|0	78|Magic|930512|0	0|Effect|FxMo1CyborgsoldierAtk03Wq|Bip001Prop1|1|	76|Effect|FxMo1CyborgsoldierAtk03Gup|||	26|Cast|93050909	0|Magic|930521|0	40|Magic|930610|0																																																																										
930510	0|Move|-10|0.5|10||	0|Magic|930612|0																																																																																
930511	0|Move|7.7|999|||	0|Turn|720|999|1																																																																																
930512	27|Cast|93051202	15|Effect|FxYubei02|Bip001Head||	0|Effect|FxMo1CyborgsoldierAtk12||1|																																																																															
930513																																																																																		
930514																																																																																		
930515																																																																																		
930516	0|Cast|93051602																																																																																	
930517																																																																																		
930518																																																																																		
930519																																																																																		
930601	28|Magic|930609|0	0|Effect|FxMo1CyborgleaderAtk06Wq|Bip001Prop1|1|	0|Effect|FxMo1CyborgleaderAtk06Sound||1|																																																																															
930602	40|Effect|FxMo1CyborgleaderAtk07||1|																																																																																	
930603	0|Effect|FxMo1CyborgleaderAtk08Wq|Bip001Prop1|1|	0|Effect|FxMo1CyborgleaderAtk08Sound||1|																																																																																
930604	0|Move|10|999|||	0|Effect|FxMo1CyborgleaderAtk09Xuli|Bip001Prop1|1|																																																																																
930605	21|Cast|93060502	0|Turn|720|0.8|1	21|Effect|FxMo1CyborgleaderAtk04||1|	12|Effect|FxMo1CyborgleaderAtk04Xuli|Bip001Prop1|1|	0|Effect|FxMo1CyborgleaderAtk04Sound|||																																																																													
930606	0|Effect|FxMo1CyborgleaderAtk05||1|																																																																																	
930607	0|Move|-10|0.5|10||	0|Magic|930612|0																																																																																
