Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
130501	0|Magic|139573|0	0|Effect|FxR2HakamaAtk0101||1||																																																																																
130502	1|Effect|FxR2HakamaAtk0201||1||	0|Magic|139574|0	3|Magic|139575|0																																																																															
130503	0|Effect|FxR2HakamaAtk0301||1||	1|Cast|13050302	0|Magic|139576|0	1|Move|-15|0.1|0||	0|Cast|13050305	1|Shake|5|0.15|-0.5|10|0.15|4	1|Magic|139539|0																																																																											
130504	4|Move|20|0.2|-50||	0|Magic|139577|0	2|Magic|139577|0	4|Magic|139577|0	6|Magic|139577|0	10|Magic|139577|0	0|Effect|FxR2HakamaAtk0401||1||	0|Cast|13050408	0|Effect|FxR2HakamaAtk0403||1||	2|Shake|3|0.15|-0.5|10|0.5|2																																																																								
130505	3|Shake|3|0.6|-2|10|0.2|2	1|Magic|139578|0	2|Magic|139585|0	0|Effect|FxR2HakamaAtk0501||1||	0|Magic|139536|0																																																																													
130506	7|Magic|139512|0																																																																																	
130507	0|Effect|FxR2HakamaAtk1101||1||	4|Magic|139579|0	6|Magic|139579|0	10|Magic|139579|0																																																																														
130508	0|Effect|FxR2HakamaAtk1101||1||	4|Magic|139580|0	6|Magic|139580|0	10|Magic|139580|0																																																																														
130509	0|Effect|FxR2HakamaAtk1201||1||	5|Cast|13050902	7|Cast|13050903	11|Cast|13050904																																																																														
130510	0|Effect|FxR2HakamaAtk2101||0||	1|Magic|139581|0	11|Cast|13051003|13051006	12|Shake|3|0.15|-0.3|20|0.5|2	0|Effect|FxR2HakamaAtk2102HitCase|HitCase|1||	3|Magic|139528|0	17|Magic|130546|0																																																																											
130511	0|Effect|FxR2HakamaAtk2101||0||	1|Magic|139582|0	11|Cast|13051103|13051106	12|Shake|3|0.15|-0.3|20|0.5|2	0|Effect|FxR2HakamaAtk2102HitCase|HitCase|1||	3|Magic|139528|0	17|Magic|130546|0																																																																											
