Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
931001	0|Turn|720|0.1|1	11|Effect|FxYubei02|||	40|Magic|745173|0	24|Magic|745174|0																																																																														
931002	0|Turn|45|999|1																																																																																	
931003																																																																																		
931004	12|Cast|93100401	0|Effect|FxYubei02|headBone|1|	18|Cast|93100403	0|Turn|720|0.1|1	13|Turn|480|0.1|1	0|Effect|FxMo1ShujingMd010001Atk04|||																																																																												
931005	6|Effect|FxYubei02|headBone||	18|Cast|93100502	18|Magic|745180|0	0|Turn|480|0.1|1	13|Turn|360|0.1|1	0|Magic|730028|0	0|Effect|FxMo1ShujingMd010001Atk05|||																																																																											
931006	0|Turn|720|0.1|1	0|Magic|730028|0	56|Magic|745196|0	0|Effect|FxMo1ShujingMd010001Atk06|||	54|Turn|480|0.1|1	55|Magic|745197|0	0|Turn|160|1.5|1																																																																											
931007	4|Effect|FxYubei02|headBone|1|	0|Turn|270|0.1|1	13|Magic|745160|0	0|Magic|700027|0																																																																														
931008	0|Cast|93100801	0|Move|10|9999|5||	0|Magic|745161|0	0|Magic|745165|0																																																																														
931009	0|Move|6|5|-6||	0|Magic|745164|0	0|Effect|FxMo1ShujingMd010001Atk072||1|	0|Magic|700031|0	0|Magic|745166|0																																																																													
931010	20|Magic|745163|0	0|Magic|700031|0	0|Magic|745166|0																																																																															
931011	0|Magic|745164|0																																																																																	
931012																																																																																		
931013																																																																																		
931014																																																																																		
931601	0|Magic|745200|0	21|Cast|93160102	0|Turn|720|0.1|1	18|Turn|480|0.1|1	26|Magic|745210|0	0|Effect|FxMo1GangsterMd01Atk01||1|	36|Turn|480|0.1|1	0|Magic|745206|0	9|Effect|FxYubei02|Bip001Head|1|																																																																									
931602	19|Cast|93160201	0|Turn|720|0.1|1	18|Turn|480|0.1|1	39|Magic|745220|0	0|Magic|745221|0	36|Turn|480|0.1|1	19|Magic|745202|0	19|Magic|745204|0																																																																										
931603	2|Effect|FxMo1GangsterMd01Atk12||1|	22|Cast|93160302	2|Turn|720|0.1|1	32|Turn|720|0.1|1	50|Turn|720|0.1|1	53|Cast|93160306	53|Magic|745202|0	53|Magic|745203|0	53|Magic|745204|0	84|Magic|745205|0	10|Effect|FxYubei02|Bip001Head|1|	41|Effect|FxYubei02|Bip001Head|1|																																																																						
931604	26|Magic|745230|0	52|Magic|745231|0	0|Turn|720|0.1|1	0|Effect|FxMo1GangsterMd01Atk02|BottleBone01|1|	0|Magic|745233|0	0|Magic|745234|0	46|Cast|93160408																																																																											
931605	1|Magic|745242|0	1|Magic|745243|0	1|Magic|745244|0	32|Magic|745241|0	2|Cast|93160507																																																																													
931606	0|Cast|93160602	0|Magic|745250|0	0|Magic|745251|0	0|Magic|745252|0																																																																														
931607	26|Magic|745260|0	72|Magic|745261|0	0|Effect|FxMo1GangsterMd01Atk03||0|	48|Turn|720|0.1|1	66|Turn|720|0.2|1																																																																													
931608	0|Magic|745260|0	0|Magic|745270|0	10|Magic|745272|0	0|Magic|745273|0	0|Cast|93160807																																																																													
931609	0|Magic|745260|0	0|Move|2|0.1|0||	90|Magic|700935|0	40|Magic|745286|0	40|Magic|745287|0																																																																													
931610	0|Magic|745145|0	0|Magic|745297|0	30|Magic|745296|0																																																																															
931611	9|Magic|745295|0																																																																																	
931612																																																																																		
931613	39|Magic|745301|0																																																																																	
931801	4|Turn|720|0.1|1	5|Cast|93180103	6|Cast|93180104	14|Cast|93180105	0|Effect|FxMo1HetipaotaiMd01Atk01||1|	6|Effect|FxMo1HetipaotaiMd01Atk01Xuli||1|																																																																												
931802	20|Magic|745370|0																																																																																	
931803	0|Turn|720|9999|1	32|Cast|93180306	33|Cast|93180307	41|Cast|93180308	0|Effect|FxMo1HetipaotaiMd01Atk03||1|																																																																													
931804	0|Effect|FxMo1HetipaotaiMd01Atk31||1|	5|Turn|360|1.2|1	12|Effect|FxYubei02|CameraBoneL|1|	24|Cast|93180405	15|Cast|93180406	16|Cast|93180407																																																																												
931805	0|Effect|FxMo1HetipaotaiMd01Atk04|||	24|Cast|93180502	58|Cast|93180503	15|Cast|93180504	16|Cast|93180505	49|Cast|93180506	50|Cast|93180507	8|Turn|720|2|1																																																																										
931806	0|Magic|745350|0	32|Magic|745351|0	0|Magic|745352|0	0|Magic|745353|0	0|Magic|745354|0	0|Magic|745355|0																																																																												
931807																																																																																		
931808																																																																																		
931809																																																																																		
931810																																																																																		
931811	0|Magic|745318|0	26|Magic|745360|0	0|Turn|720|1.5|1	0|Effect|FxMo1HetipaotaiMd01Atk06||1|																																																																														
