Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
110801	3|Cast|11080101	17|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	0|Move|2.5|0.3|0||	0|Turn|360|0.3|1	3|Cast|11080105	900|Effect|FxR3LunaAtk01TuoweiWeaponHelp01|WeaponHelp01|1||	3|Shake|1|0.04|0|10|0.4|99																																																																											
110802	4|Cast|11080201	21|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	0|Turn|360|0.6|1	0|Move|2.5|0.5|0||	0|Cast|11080206	4|Shake|3|0.07|0.02|10|0.25|0																																																																												
110803	16|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	1|Cast|11080302	0|Turn|360|0.7|1	0|Move|2.5|0.5|0||	0|Effect|FxR3LunaAtk03||1||	0|Shake|1|0.06|0|10|0.5|0																																																																												
110804	3|Cast|11080401	5|Cast|11080402	7|Cast|11080403	28|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	10|Cast|11080405	0|Turn|360|0.6|1	0|Effect|FxR3LunaAtk0401||1||	9|Cast|11080409	0|Move|2.5|0.7|0||	10|Shake|3|0.1|0.02|10|0.25|0																																																																								
110805	2|Cast|11080501	28|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	0|Turn|360|0.8|1	0|Move|2.5|0.8|0||	0|Effect|FxR3LunaAtk05||1||	2|Shake|5|0.3|-0.5|10|0.4|0																																																																												
110806	1|Cast|11080601	27|Effect|FxR3LunaWuqiChuxianWeapons3|WeaponCase3|1||	0|Cast|11080605	0|Move|2.5|0.7|0||	1|Shake|5|0.65|-1.3|10|0.35|0																																																																													
110807	14|Cast|11080701	0|Turn|120|1|1	23|Magic|110825|0	3|Cast|11080704	14|Cast|11080705	2|Shake|5|0.4|-3|10|0.1|0	11|Shake|4|0.3|-1|10|0.15|1	3|Effect|FxR3LunaAtk11shifa||1||	3|Cast|11080709	14|Effect|FxR3LunaAtk1102||0||																																																																								
110808	14|Cast|11080801	0|Turn|120|1|1	23|Magic|110825|0	3|Cast|11080804	14|Cast|11080805	2|Shake|5|0.4|-3|10|0.1|0	11|Shake|4|0.3|-1|10|0.15|1	3|Effect|FxR3LunaAtk11shifa||1||	3|Cast|11080809	14|Effect|FxR3LunaAtk1102||0||																																																																								
110809	14|Cast|11080901	0|Turn|120|1|1	23|Magic|110825|0	3|Cast|11080904	14|Cast|11080905	2|Shake|5|0.4|-3|10|0.1|0	11|Shake|4|0.3|-1|10|0.15|1	3|Effect|FxR3LunaAtk11shifa||1||	3|Cast|11080909	14|Effect|FxR3LunaAtk1102||0||																																																																								
110810	0|Move|2.5|0.5|0||	0|Turn|120|0.35|1	4|Shake|5|0.5|-2|10|0.25|0	0|Effect|FxR3LunaAttack21shifa||1||	0|Magic|110823|0	8|Turn|360|0.1|2																																																																												
