Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
130201	3|Cast|13020101	0|Effect|FxR2LuolanAtk01||1|																																																																																
130202	3|Cast|13020201	0|Effect|FxR2LuolanAtk02||1|																																																																																
130203	3|Cast|13020301	0|Effect|FxR2LuolanAtk03||1|	2|Cast|13020304																																																																															
130204	2|Cast|13020401	1|Cast|13020402	0|Effect|FxR2LuolanAtk04||1|																																																																															
130205	1|Cast|13020501	5|Cast|13020502	0|Effect|FxR2LuolanAtk05||1|	1|Shake|6|0.2|-0.2|10|0.15|0	5|Shake|3|0.3|-1|10|0.15|1	0|Cast|13020508	900|Magic|130214|0	914|Magic|130215|0																																																																										
130206	1|Cast|13020602	3|Cast|13020603	5|Cast|13020604	0|Effect|FxR2LuolanAtk06||1|	0|Cast|13020606	1|Shake|1|0.3|-0.8|10|0.25|0	6|Magic|130216|0	10|Magic|130217|0	0|Magic|130214|0	10|Magic|130215|0																																																																								
130207	3|Cast|13020701	6|Cast|13020702	10|Cast|13020703	11|Cast|13020704	900|Magic|130214|0	914|Magic|130215|0	0|Cast|13020708	10|Cast|13020709	0|Effect|FxR2LuolanAtk07Wep||1|	3|Shake|6|0.24|-0.5|10|0.15|0	6|Shake|5|0.35|-0.8|10|0.15|1	10|Shake|2|0.45|-0.7|10|0.35|2																																																																						
130208	3|Cast|13020801	8|Cast|13020802	8|Cast|13020804	0|Effect|FxR2LuolanAtk11||1|	4|Cast|13020806	0|Effect|FxR2LuolanAtk11Sound||1|	4|Shake|3|0.2|-0.5|10|0.25|0	900|Magic|130214|0	914|Magic|130215|0	0|Turn|2000|0.15|1																																																																								
130209	4|Cast|13020902	0|Effect|FxR2LuolanAtk21||1|	3|Shake|5|0.4|-0.8|10|0.15|0	4|Cast|13020909																																																																														
130210	3|Cast|13021001	9|Cast|13021002	0|Effect|FxR2LuolanAtk31||1|	0|Effect|FxR2LuolanAtk31Bip001RFoot|Bip001RFoot|1|	1|Move|40|0.1|-40||	0|Effect|FxR2LuolanAtk31Chongci||1|	0|Effect|FxR2LuolanAtk31Sound||1|	3|Shake|5|0.6|-0.8|10|0.15|0	9|Shake|2|0.07|-0.7|10|0.1|3	0|Magic|130214|0	11|Magic|130215|0	3|Turn|720|0.2|1																																																																						
130211	7|Magic|130250|0	7|Cast|13021102	12|Cast|13021103	17|Cast|13021104	23|Cast|13021105	31|Magic|100092|0	0|Magic|130238|0	7|Magic|130239|0	0|Shake|5|0.05|0.15|20|0.55|0	8|Shake|2|0.12|-0.25|10|0.15|1	8|Shake|7|0.18|-0.25|10|0.25|2	14|Shake|2|0.09|-0.2|10|0.15|3	14|Shake|7|0.16|-0.2|10|0.15|4	19|Shake|2|0.07|-0.5|10|0.15|5	19|Shake|7|0.14|-0.5|10|0.15|6	22|Shake|3|0.12|-0.5|10|0.35|7	22|Shake|6|0.2|-0.5|10|0.35|8	7|Magic|130266|0	2|Cast|13021122	0|Effect|FxR2LuolanAtk51Sound||1|	0|Effect|FxR2LuolanAtk51StarBip001LForearm|Bip001LForearm|1|	0|Effect|FxR2LuolanAtk51StarBip001RForearm|Bip001RForearm|1|	0|Effect|FxR2LuolanAtk51Star||1|	0|Effect|FxR2LuolanAtk51StarWep||1|																																																										
