Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
908301	0|Effect|FxMo1MifengAtk01Xuli||1|	22|Cast|90830102	0|Effect|FxMo1MifengAtk01GJ||1|	0|Cast|90830104	10|Effect|FxYubei02|Bone002|1|																																																																													
908302	17|Effect|FxYubei02|Bone002|1|	0|Effect|FxMo1MifengAtk02DG||1|	0|Effect|FxMo1MifengAtk02Xuli||1|	29|Cast|90830204	0|Turn|120|1.1|1																																																																													
908303	13|Effect|FxYubei02|Bone002|1|	0|Effect|FxMo1MifengAtk03Xuli||1|	0|Effect|FxMo1MifengAtk03DG||1|	25|Cast|90830304	0|Cast|90830305	24|Magic|908309|0																																																																												
908304	0|Effect|FxMo1MifengAtk04||1|	4|Cast|90830402																																																																																
908305	0|Effect|FxMo1MifengAtk05||1|	48|Effect|FxMo1MifengAtk05Tr|Bone016|1|	0|Effect|FxMo1MifengAtk05Xuli|Bone014|1|	56|Cast|90830504	0|Turn|120|2.3|1	44|Effect|FxYubei02|Bone002|1|																																																																												
908306																																																																																		
908307																																																																																		
908401	0|Effect|FxMo1QiuqiujiaoAtk01Qitiao||0|	0|Effect|FxMo1QiuqiujiaoAtk01G|Bone003|0|	0|Effect|FxMo1QiuqiujiaoAtk01Luoxia||0|	20|Cast|90840104	10|Move|2|1|0||																																																																													
908402	0|Effect|FxMo1QiuqiujiaoAtk02Qitiao||0|	0|Effect|FxMo1QiuqiujiaoAtk02Dilie||0|	26|Cast|90840203																																																																															
908501																																																																																		
