Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
120101	3|Cast|12010101	3|Cast|12010102																																																																																
120102	4|Cast|12010201	4|Cast|12010202																																																																																
120103	4|Cast|12010301	5|Cast|12010302	6|Cast|12010303	4|Effect|FxR3TwobAtk03||1|																																																																														
120104	7|Cast|12010401	8|Cast|12010402	9|Cast|12010403	7|Effect|FxR3TwobAtk04||1|																																																																														
120105	5|Cast|12010501	6|Cast|12010502	7|Cast|12010503	5|Effect|FxR3TwobAtk05||1|																																																																														
120106	7|Cast|12010601	7|Cast|12010602	6|Magic|120180|0	20|Magic|120181|0																																																																														
120107	6|Cast|12010701	6|Cast|12010702	7|Shake|3|0.38|-1|15|0.35|1	0|Magic|120180|0	14|Magic|120181|0																																																																													
120108	3|Cast|12010801	3|Cast|12010802	0|Move|30|0.1|-60||																																																																															
120109	0|Effect|FxR3TwobAtk11||1|	3|Cast|12010902	6|Cast|12010903	10|Cast|12010904	17|Cast|12010905	16|Cast|12010906	17|Shake|3|0.3|-1.5|15|0.2|4	20|Magic|120158|0																																																																										
120110	0|Effect|FxR3TwobAtk11||1|	3|Cast|12011002	6|Cast|12011003	10|Cast|12011004	17|Cast|12011005	16|Cast|12011006	17|Shake|3|0.3|-1.5|15|0.2|4	20|Magic|120158|0																																																																										
120111	0|Effect|FxR3TwobAtk11||1|	3|Cast|12011102	6|Cast|12011103	10|Cast|12011104	17|Cast|12011105	16|Cast|12011106	17|Shake|3|0.3|-1.5|15|0.2|4	20|Magic|120158|0																																																																										
120112	0|Cast|12011201	0|Cast|12011202	2|Cast|12011203	0|Magic|120150|0	0|Magic|120151|0	0|Magic|120168|0	0|Magic|120169|0	0|Magic|120153|0	24|Magic|120154|0	24|Magic|120152|0	26|Magic|120158|0																																																																							
120113	0|Cast|12011301	0|Cast|12011302	2|Cast|12011303	0|Magic|120150|0	0|Magic|120151|0	0|Magic|120168|0	0|Magic|120169|0	0|Magic|120153|0	24|Magic|120154|0	24|Magic|120152|0	26|Magic|120158|0																																																																							
120114	0|Cast|12011401	0|Cast|12011402	2|Cast|12011403	0|Magic|120150|0	0|Magic|120151|0	0|Magic|120168|0	0|Magic|120169|0	0|Magic|120153|0	24|Magic|120154|0	24|Magic|120152|0	26|Magic|120158|0																																																																							
120115	0|Effect|FxR3TwobAtk31||1|	2|Cast|12011502	6|Cast|12011503	18|Cast|12011504	18|Cast|12011505	22|Magic|120158|0	4|Magic|120147|0	4|Magic|120148|0	16|Magic|120149|0	0|Turn|360|0.1|1	2|Turn|360|0.7|2	16|Turn|360|0.1|1																																																																						
120116	0|Effect|FxR3TwobAtk31||1|	2|Cast|12011602	6|Cast|12011603	18|Cast|12011604	18|Cast|12011605	22|Magic|120158|0	4|Magic|120147|0	4|Magic|120148|0	16|Magic|120149|0	0|Turn|360|0.1|1	2|Turn|360|0.7|2	16|Turn|360|0.1|1																																																																						
120117	0|Effect|FxR3TwobAtk31||1|	2|Cast|12011702	6|Cast|12011703	18|Cast|12011704	18|Cast|12011705	22|Magic|120158|0	4|Magic|120147|0	4|Magic|120148|0	16|Magic|120149|0	0|Turn|360|0.1|1	2|Turn|360|0.7|2	16|Turn|360|0.1|1	0|Magic|120551|0																																																																					
120118	0|Effect|FxR3TwobAtk31||1|	2|Cast|12011802	6|Cast|12011803	18|Cast|12011804	18|Cast|12011805	22|Magic|120158|0	4|Magic|120147|0	4|Magic|120148|0	16|Magic|120149|0	0|Turn|360|0.1|1	2|Turn|360|0.7|2	16|Turn|360|0.1|1	0|Magic|120551|0																																																																					
120119	0|Effect|FxR3TwobQte|||	4|Cast|12011902	26|Cast|12011903	38|Cast|12011904	52|Cast|12011905	53|Shake|2|0.2|-1|15|0.3|4	1|Cast|12011907	68|Cast|12011908																																																																										
120120	9|Magic|100094|0	6|Magic|120171|0	12|Magic|120173|0	0|Effect|FxR3TwobMove1||1|																																																																														
120121	9|Magic|100094|0	6|Magic|120171|0	12|Magic|120173|0	0|Effect|FxR3TwobMove2||1|																																																																														
120122	3|Effect|FxR3TwobAtkSprint||1|	4|Cast|12012202	6|Cast|12012203	8|Cast|12012204	10|Cast|12012205	12|Cast|12012206	13|Shake|3|0.24|-1|10|0.3|1																																																																											
120123	0|Effect|FxR3TwobAtk51|||	0|Effect|FxR3TwobAtk51Wp|WeaponCaseEx2|1|	18|Shake|4|0.2|-1|10|0.1|0	33|Cast|12012304	39|Cast|12012305	33|Cast|12012306	39|Cast|12012307	0|Magic|120161|0	60|Magic|120163|0	60|Magic|120158|0	60|Magic|100092|0	0|Cast|12012312																																																																						
