Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
851001																																																																																		
851002	14|Turn|720|0.4|1	26|Turn|540|0.1|1	22|Cast|85100204	28|Cast|85100205	46|Magic|851008|0	36|Magic|851012|0	0|Effect|FxMb1StarknightAtk17||1|	22|Magic|852005|0	28|Magic|852006|0	48|Magic|851008|0																																																																								
851003	19|Effect|FxMb1StarknightAtk16||1|	0|Turn|540|0.8|1	2|Move|-10|0.1|0||	17|RecordTarget|0.2|45|1||	17|Move|30|0.15|0||	17|Turn|720|0.15|1	26|Magic|851008|0	27|Magic|851043|0	20|Cast|85100313																																																																									
851004	19|Magic|851010|0	88|Magic|851008|0	64|Magic|851041|0	2|Turn|540|0.3|1	20|Turn|720|0.1|1	24|Cast|85100406	27|Cast|85100407	30|Cast|85100408	34|Cast|85100409	38|Cast|85100410	41|Cast|85100411	44|Cast|85100412	47|Cast|85100413	50|Cast|85100414	54|Cast|85100415	56|Cast|85100416	66|Cast|85100417	0|Effect|FxMb1StarknightAtk12||1|	0|Effect|FxMb1StarknightAtk12Bip001LHand|Bip001LHand|1|	0|Effect|FxMb1StarknightAtk12Bip001RHand|Bip001RHand|1|	61|Effect|FxMb1StarknightArmorBoneSL01Burst|ArmorBoneSL01|1|	61|Effect|FxMb1StarknightArmorBoneSL03Burst|ArmorBoneSL03|1|	61|Effect|FxMb1StarknightArmorBoneSR01Burst|ArmorBoneSR01|1|	61|Effect|FxMb1StarknightArmorBoneSR03Burst|ArmorBoneSR03|1|																																																										
851005	14|Effect|FxTongyongPindao01|Bip001LHand|1|	20|Magic|852030|0	0|Magic|851021|0	21|Cast|85100504	2|Effect|FxMb1StarknightAtk06||1|	10|Effect|FxMb1StarknightAtk06XvliBip001LHand|Bip001LHand|1|	26|Cast|85100507	0|Turn|540|1.15|1	38|Cast|85100509	21|Move|30|0.15|||	9|Effect|FxMb1StarknightQuanrenBip001LHand|Bip001LHand|1|	26|Magic|852012|0	38|Magic|852012|0	4|Effect|FxMb1StarknightArmorBoneSL01Burst|ArmorBoneSL01|1|	4|Effect|FxMb1StarknightArmorBoneSL03Burst|ArmorBoneSL03|1|	4|Effect|FxMb1StarknightArmorBoneSR01Burst|ArmorBoneSR01|1|	4|Effect|FxMb1StarknightArmorBoneSR03Burst|ArmorBoneSR03|1|	26|Cast|85100518	38|Cast|85100519																																																															
851006	118|Magic|851008|0	0|Magic|851080|0	0|Magic|851081|0	0|Magic|851083|0	0|Magic|851084|0	79|Magic|851082|0	80|Magic|851085|0	0|Turn|180|0.9|1	17|RecordTarget|0.4|150|10||	18|Move|45|0.3|0||	31|Turn|1024|0.4|1	37|RecordTarget|0.2|100|1||	38|Move|50|0.2|0||	76|RecordTarget|0.4|500|-5||	77|Move|50|0.15|0||	116|Turn|180|0.5|1	2|Cast|85100623	20|Effect|FxMb1StarknightLanceBoneFm01Burst01|LanceBoneFm01||	20|Effect|FxMb1StarknightLanceBoneFm01|LanceBoneFm01|1|	22|Cast|85100626	19|Effect|FxMb1StarknightMd010001Atk2901Bip001LHand|Bip001LHand|1|	19|Effect|FxMb1StarknightMd010001Atk2901Bip001LHand|Bip001RHand|1|	40|Effect|FxMb1StarknightLanceBoneFm01Burst01|LanceBoneFm01||	40|Effect|FxMb1StarknightLanceBoneFm01|LanceBoneFm01|1|	42|Cast|85100632	34|Effect|FxMb1StarknightMd010001Atk2902Bip001RHand|Bip001RHand|1|	60|Effect|FxMb1StarknightMd010001Atk2903Tishi|Bip001LHand|1|	60|Effect|FxMb1StarknightMd010001Atk2903Tishi2|Bip001RHand|1|	76|Effect|FxMb1StarknightMd010001Atk2903Daoguang||1|	82|Cast|85100639	0|Magic|852040|0	22|Magic|852041|0	50|Magic|852040|0	64|Magic|852041|0	0|Effect|FxMb1StarknightMd010001Atk2901Sound||1|	42|Cast|85100649	77|Cast|85100650																																													
851007	1|Turn|540|0.5|1	21|Magic|851015|0	1|Effect|FxMb1StarknightAtk10||1|	12|Cast|85100705|85100707	28|Magic|851008|0	0|Effect|FxMb1StarknightAtk10Bip001LHand|Bip001LHand||	0|Effect|FxMb1StarknightAtk10Bip001RHand|Bip001RHand||	12|Magic|852060|0	12|Magic|852020|0																																																																									
851008	21|Effect|FxMb1StarknightAtk15||1|	21|Cast|85100802	26|Magic|851026|0	21|Move|55|0.15|0||	0|Turn|540|0.9|1	20|Magic|852015|0	30|Magic|851024|0	40|Magic|851008|0	6|Effect|FxMb1StarknightArmorBoneSL01Burst|ArmorBoneSL01|1|	2|Effect|FxMb1StarknightArmorBoneSL03Burst|ArmorBoneSL03|1|	6|Effect|FxMb1StarknightArmorBoneSR01Burst|ArmorBoneSR01|1|	2|Effect|FxMb1StarknightArmorBoneSR03Burst|ArmorBoneSR03|1|	20|Magic|851080|0	20|Magic|851081|0	23|Magic|851082|0	0|Effect|FxMb1StarknightAtk15Sound||1|																																																																		
851009	0|Effect|FxMb1StarknightAtk22Sound||1|	0|Turn|720|0.2|1	4|Move|35|0.2|0||	10|Turn|480|0.2|1	10|Move|30|0.2|0||	20|Turn|480|0.2|1	27|Move|8|0.2|0||	25|Turn|720|0.5|1	48|Magic|851008|0	34|Magic|851042|0	21|Cast|85100911	2|Effect|FxMb1StarknightArmorBoneSL01Burst|ArmorBoneSL01|1|	2|Effect|FxMb1StarknightArmorBoneSL03Burst|ArmorBoneSL03|1|	2|Effect|FxMb1StarknightArmorBoneSR01Burst|ArmorBoneSR01|1|	2|Effect|FxMb1StarknightArmorBoneSR03Burst|ArmorBoneSR03|1|	24|Magic|851048|0	8|Effect|FxMb1StarknightMd010001Atk2201Bip001LHand|Bip001LHand|1|																																																																	
851010	0|Effect|FxMb1StarknightAtk01|||	12|Magic|851008|0	2|Move|100|0.15|0||																																																																															
