Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
100401	4|Cast|10040101	1|Effect|FxR2BiankaAttack01||1|	4|Magic|100426|0	5|Shake|5|0.35|-1.5|5|0.15|0																																																																														
100402	8|Cast|10040201	1|Effect|FxR2BiankaAttack02||1|	13|Cast|10040203	8|Magic|100426|0	13|Magic|100426|0	8|Shake|5|0.35|-1.5|5|0.15|0	13|Shake|5|0.35|-1.5|5|0.15|0																																																																											
100403	999|Magic|100405|0	1|Effect|FxR2BiankaAttack03||1|	9|Magic|100426|0	7|Cast|10040305|10040306|10040307|10040308	7|Cast|10040309	8|Shake|5|0.4|-1.5|10|0.15|0																																																																												
100404	1|Effect|FxR2BiankaAttack04||1|	7|Magic|100426|0	7|Shake|4|0.5|-2|5|0.15|0	6|Magic|100406|0																																																																														
100405	4|Cast|10040501	1|Effect|FxR2BiankaAttack11||1|	4|Shake|4|0.5|-0.5|5|0.25|0	4|Cast|10040505																																																																														
100406	4|Cast|10040601	8|Cast|10040602	1|Effect|FxR2BiankaAttack12||1|	4|Shake|4|0.5|-5|5|0.15|0	8|Shake|4|0.5|-5|5|0.2|1	4|Cast|10040607																																																																												
100407	4|Cast|10040701	8|Cast|10040702	12|Cast|10040703	1|Effect|FxR2BiankaAttack13||1|	4|Shake|4|0.5|-5|5|0.15|0	8|Shake|4|0.5|-5|5|0.15|1	12|Shake|4|0.5|-5|5|0.2|2	4|Cast|10040709																																																																										
100408	1|Effect|FxR2BiankaAttack21|||	5|Magic|100423|0	5|Shake|4|0.25|-0.5|8|0.2|0																																																																															
100409	1|Effect|FxR2BiankaAttack21|||	5|Magic|100424|0	5|Shake|4|0.25|-0.5|8|0.2|0																																																																															
100410	1|Effect|FxR2BiankaAttack21|||	5|Magic|100425|0	5|Shake|4|0.25|-0.5|8|0.2|0																																																																															
100411	1|Effect|FxR2BiankaAttack31||1|	1|Magic|100433|0	8|Cast|10041104|10041105|10041106|10041107	8|Cast|10041108	10|Shake|5|0.3|-8|5|0.1|0	0|Magic|100437|0	7|Cast|10041114																																																																											
