Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
103301	0|Move|2.5|1.5|0||	0|Turn|360|0.4|1	5|Cast|10330103	5|Cast|10330104	5|Cast|10330105	5|Shake|4|0.5|-2|8|0.15|0	0|Effect|FxR4LifuAtk01Sound|||																																																																											
103302	0|Move|2.5|1.5|0||	0|Turn|360|0.4|1	5|Cast|10330203	5|Cast|10330204	5|Cast|10330205	5|Shake|5|0.55|-2|7|0.2|0	0|Effect|FxR4LifuAtk02Sound|||																																																																											
103303	0|Move|3|1.5|0||	0|Turn|360|0.7|1	0|Cast|10330303	0|Cast|10330304	6|Cast|10330305|10330306	7|Shake|1|0.05|0|12|0.3|99	0|Effect|FxR4LifuAtk03Sound|||																																																																											
103304	0|Move|3|1.5|0||	0|Turn|360|0.5|1	5|Cast|10330403	5|Cast|10330404	5|Shake|2|0.35|-1.5|12|0.2|0	0|Effect|FxR4LifuAtk04Sound|||																																																																												
103305	0|Move|2|1.5|0||	0|Turn|360|0.7|1	1|Effect|FxR4LifuAtk0501Xuli||0|	2|Cast|10330504	2|Cast|10330505	3|Shake|1|0.03|0|12|0.6|99	0|Effect|FxR4LifuAtk05Sound|||																																																																											
103306	0|Move|2|1.5|0||	0|Turn|180|0.4|1	1|Cast|10330603	1|Cast|10330604	2|Shake|3|0.6|-1.5|10|0.4|0	0|Effect|FxR4LifuAtk06Sound|||	2|Magic|108358|0																																																																											
103307																																																																																		
103308	0|Move|2|1|||	1|Cast|10330803|10330804	12|Shake|5|0.5|-2|10|0.25|0	0|Effect|FxR4LifuAtk11Sound|||																																																																														
103309	0|Move|2|1|||	1|Cast|10330903|10330904	12|Shake|5|0.5|-2|10|0.25|0	0|Effect|FxR4LifuAtk11Sound|||																																																																														
103310	0|Move|2|1|||	1|Cast|10331003|10331004	12|Shake|5|0.5|-2|10|0.25|0	0|Effect|FxR4LifuAtk11Sound|||																																																																														
103311	0|Move|3|1.9|0||	1|Cast|10331102	0|Effect|FxR4LifuAtk2101XX|||	9|Shake|2|0.25|-0.5|10|0.2|0	0|Effect|FxR4LifuAtk21Sound|||	8|Magic|108361|0																																																																												
103312	0|Move|3|1.9|0||	1|Cast|10331202	0|Effect|FxR4LifuAtk2101XX|||	9|Shake|2|0.25|-0.5|10|0.2|0	0|Effect|FxR4LifuAtk21Sound|||	8|Magic|108361|0																																																																												
103313	0|Move|3|1.9|0||	1|Cast|10331302	0|Effect|FxR4LifuAtk2101XX|||	9|Shake|2|0.25|-0.5|10|0.2|0	0|Effect|FxR4LifuAtk21Sound|||	8|Magic|108361|0																																																																												
103314	2|Effect|FxR4LifuAtk3101||1|	0|Magic|109309|0	0|Magic|109310|0	10|Magic|109319|0	6|Turn|1200|0.3|1	2|Magic|103369|0	3|Move|40|0.1|-200||	5|Move|20|0.1|-150||	7|Move|5|0.5|-4||	2|Cast|10331412|10331413	4|Cast|10331414|10331415	6|Cast|10331416|10331417	8|Cast|10331418|10331419	10|Cast|10331420|10331421	0|Effect|FxR4LifuAtk31Sound|||																																																																			
103315	2|Effect|FxR4LifuAtk3101||1|	0|Magic|109309|0	0|Magic|109310|0	10|Magic|109319|0	6|Turn|1200|0.3|1	2|Magic|103369|0	3|Move|40|0.1|-200||	5|Move|20|0.1|-150||	7|Move|5|0.5|-4||	2|Cast|10331512|10331513	4|Cast|10331514|10331515	6|Cast|10331516|10331517	8|Cast|10331518|10331519	10|Cast|10331520|10331521	0|Effect|FxR4LifuAtk31Sound|||																																																																			
103316	2|Effect|FxR4LifuAtk3101||1|	0|Magic|109309|0	0|Magic|109310|0	10|Magic|109319|0	6|Turn|1200|0.3|1	2|Magic|103369|0	4|Move|30|0.1|-200||	6|Move|10|0.1|-150||	8|Move|5|0.5|-4||	2|Cast|10331612|10331613	4|Cast|10331614|10331615	6|Cast|10331616|10331617	8|Cast|10331618|10331619	10|Cast|10331620|10331621	0|Effect|FxR4LifuAtk31Sound|||																																																																			
103317	1|Move|2|0.15|-10||	0|Effect|FxR4LifuMove01|||	8|Magic|100094|0																																																																															
103318	1|Move|-3|0.15|-10||	0|Effect|FxR4LifuMove02|||	10|Magic|100094|0																																																																															
103319	1|Move|2.5|1.5|0||	0|Effect|FxR4LifuAtk4001Shou|Bip001LHand||	0|Effect|FxR4LifuAtk4001Weapon|WeaponCase1|1|	3|Magic|103381|0	4|Magic|103355|0	10|Magic|103365|0	0|Magic|108356|0	0|Cast|10331910	2|Magic|108311|0	0|Effect|FxR4LifuAtk4001Sound|||	2|Turn|720|0.3|1																																																																							
