Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
994101																																																																																		
994102																																																																																		
994103																																																																																		
994104																																																																																		
994105																																																																																		
994106																																																																																		
994107	0|Cast|99410701																																																																																	
994108	0|Cast|99410801|99410802																																																																																	
994109	0|Cast|99410901																																																																																	
994110	45|Cast|99411001	0|Effect|FxMo1JgrcMd000002Attack0102||1|																																																																																
994201	0|Cast|99420101	0|Effect|FxMb1MotorMd000001Attack01||1|	0|Effect|FxMb1MotorMd000001Attack01Sound||1|	1|Move|20|0.4|0||																																																																														
994202	0|Cast|99420201|99420202|99420203																																																																																	
994203	34|Cast|99420301|99420306	0|Effect|FxMb1MotorMd000001Attack04||1|	0|Effect|FxMb1MotorMd000001Attack04Sound||1|	0|Magic|994221|0	0|Magic|994222|0																																																																													
994204	0|Cast|99420401	0|Effect|FxMb1MotorMd000001Move1||1|	0|Magic|994207|0	0|Magic|994220|0																																																																														
994205	0|Cast|99420501	0|Effect|FxMb1MotorMd000001Move1||1|	0|Magic|994223|0	0|Magic|994229|0																																																																														
994206	0|Cast|99420601	0|Magic|994208|0	0|Effect|FxMb1MotorMd000001StandUpSound||1|																																																																															
994207	0|Cast|99420701	0|Magic|994228|0																																																																																
994208	0|Cast|99420801	0|Magic|994228|0																																																																																
994501	0|Cast|99450101|99450103|99450105	0|Effect|FxMb1MotorMd000001Move1||1|	0|Magic|994220|0																																																																															
994502	0|Cast|99450201	0|Move|-25|0.2|||																																																																																
994503	0|Cast|99450301																																																																																	
994504	0|Cast|99450401																																																																																	
994505	0|Cast|99450501																																																																																	
994506	0|Cast|99450601																																																																																	
994507	0|Cast|99450701	0|Magic|994267|0																																																																																
994508	0|Cast|99450801	0|Effect|FxMb1MotorMd000002Attack02||1|																																																																																
994509	0|Cast|99450901																																																																																	
994510	0|Cast|99451001	0|Magic|994268|0																																																																																
994511	0|Cast|99451101	0|Effect|FxMb1MotorMd000002Attack05||1|																																																																																
994512	0|Cast|99451201																																																																																	
994513	0|Cast|99451301	0|Magic|994283|0																																																																																
994514	0|Cast|99451401	0|Magic|994284|0																																																																																
994515																																																																																		
994516																																																																																		
904101																																																																																		
904001	35|Cast|90400101|90400102	999|Move|||||	999|Move|||||	999|Magic|904006|1	999|Magic|904007|1	999|Magic|904008|1	1|Cast|90400108	23|Effect|FxYubei02|HitCase|1|	23|Magic|730063|0	0|Effect|FxMe1CattleMd000002Attack01||1|	999|Cast|90400112|90400113	113|Magic|900025|0																																																																						
904002	19|Cast|90400201|90400202	1|Cast|90400203|90400204	7|Effect|FxYubei02|HitCase|1|	7|Magic|730063|0	0|Effect|FxMe1CattleMd000002Attack02||1|	0|Effect|FxMe1CattleMd000002Attack02GuadianBone03|Bone03|1|	0|Effect|FxMe1CattleMd000002Attack02GuadianBone09|Bone09|1|																																																																											
904003	26|Cast|90400301|90400302|90400303	23|Cast|90400304	14|Effect|FxYubei02|HitCase|1|	7|Cast|90400306	1|Magic|970001|0	1|Cast|90400308	0|Effect|FxMe1CattleMd000002Attack03||1|																																																																											
904004	44|Cast|90400401	43|Cast|90400402|90400403	1|Cast|90400404|90400407|90400408	32|Effect|FxYubei02|HitCase|1|	31|Magic|730063|0	2|Effect|FxMe1CattleMd000002Attack04||1|																																																																												
904005	23|Cast|90400501|90400502|90400503	1|Cast|90400504|90400507|90400508	11|Effect|FxYubei02|HitCase|1|	11|Magic|730063|0	23|Cast|90400511	0|Effect|FxMe1CattleMd000002Attack05GuadianBone17|Bone17|1|																																																																												
904006	19|Cast|90400601|90400602|90400603	1|Cast|90400604|90400607|90400608|90400609	7|Effect|FxYubei02|HitCase|1|	7|Magic|730063|0	1|Cast|90400610|90400611	0|Effect|FxMe1CattleMd000002Attack06||1|																																																																												
904007	18|Magic|970004|0	1|Magic|904008|0	1|Cast|90400703	0|Magic|904054|0																																																																														
904008	1|Cast|90400801|90400802|90400803																																																																																	
904009	27|Magic|970005|0	1|Cast|90400902|90400903	0|Magic|904055|0																																																																															
904010	1|Magic|970004|0	20|Magic|904050|0	1|Magic|904008|0																																																																															
904011	1|Cast|90401101|90401102|90401103																																																																																	
904012	1|Magic|970005|0	1|Magic|904051|0	1|Cast|90401203																																																																															
904013	0|Cast|90401301	4|Turn|580|0.3|1																																																																																
904501	16|Cast|90450101	0|Effect|FxMe1BioMd005010Attack01||1|	4|Effect|FxYubei02|HitCase|1|	0|Turn|60|0.5|1																																																																														
904502	15|Cast|90450201	0|Effect|FxMe1BioMd005010Attack02||1|	3|Effect|FxYubei02|HitCase|1|	0|Turn|60|0.5|1																																																																														
904503	26|Cast|90450301	0|Effect|FxMe1BioMd005010Attack03||1|	0|Turn|20|1|1	0|Cast|90450309	18|Cast|90450310	0|Magic|904509|0	0|Magic|904520|0																																																																											
904504	0|Cast|90450401	0|Magic|904516|0	23|Magic|904517|0	23|Magic|904521|0	0|Effect|FxMe1BioMd005010Attack04||1|																																																																													
904505	0|Cast|90450501	0|Magic|904504|0	0|Effect|FxMe1BioMd005010Attack05||1|	0|Turn|10|0.5|1	0|Magic|700027|0																																																																													
904506	0|Cast|90450601|90450605	0|Move|10|3|2||	0|Magic|904505|0	0|Turn|60|3|1	0|Magic|904512|0	0|Magic|730017|0																																																																												
904507	0|Cast|90450701	0|Effect|FxMe1BioMd005010Attack07||1|	0|Move|5|1|-2||	0|Magic|904518|0	34|Magic|700031|0	0|Shake|4|0.15|-0.05|10|0.4|6																																																																												
904508	0|Cast|90450801	0|Effect|FxMe1BioMd005010Attack08|HitCase|1|	0|Magic|904518|0	60|Magic|700031|0																																																																														
