Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
853001	0|Turn|480|1|1	17|Cast|85300104	16|Cast|85300107	66|Turn|480|0.3|1																																																																														
853002	0|Turn|480|1.6|1	35|Cast|85300204	34|Cast|85300207	82|Turn|480|0.3|1																																																																														
853003	15|Cast|85300302|85300303	38|Effect|FxMb1MoonguyAtk0302||1||	40|Cast|85300305	65|Cast|85300306	4|Turn|480|0.5|1	20|Turn|480|0.8|1	54|Turn|720|0.2|1	16|Cast|85300310	40|Cast|85300311	66|Cast|85300312	66|Magic|853039|0|	92|Turn|45|0.8|1																																																																						
853004																																																																																		
853005	16|Turn|360|0.4|1	26|Cast|85300503	27|Cast|85300504	27|Magic|853039|0|	52|Turn|45|0.8|1																																																																													
853006	0|Turn|1080|0.3|1	0|RecordTarget|0.6|6|7.5|2|	0|Move||0.6|||	12|Turn|1080|0.3|1	40|Turn|1080|0.3|1	60|Turn|1080|0.3|1	26|Effect|FxMb1MoonguyAtk0601||1||	44|Effect|FxMb1MoonguyAtk0602||||	26|Cast|85300610	46|Cast|85300611	14|Cast|85300612	27|Cast|85300613	46|Cast|85300614	57|Magic|853014|0|	64|Turn|240|0.4|1																																																																			
853007	18|Effect|FxMb1MoonguyAtk0701||||	18|Cast|85300703|85300705	4|Turn|360|0.6|1	4|RecordTarget|1|20|5|1|	4|Move||0.4|||	18|Magic|853040|0|	46|Turn|240|0.5|1																																																																											
853008	0|Turn|360|1.1|1	0|RecordTarget|1|20|15|2|	0|Move||1|||	16|Magic|853038|0|																																																																														
853009	2|Magic|853037|0|	5|Magic|853036|0|	0|Move|10|0.6|0||	0|Turn|1080|0.6|1	2|Magic|853048|0|	2|Magic|853053|0|	1|Magic|853052|0|	4|Magic|853057|0|																																																																										
853010	16|Cast|85301002	34|Cast|85301003	16|Cast|85301004	34|Cast|85301005|85301009	6|Turn|480|0.4|1	26|Turn|480|0.4|1	38|Magic|853012|0|	18|Cast|85301010	35|Cast|85301011	60|Turn|45|0.4|1																																																																								
853011	0|Effect|FxMb1MoonguyHandExp|Bip001LForearm|1||	0|Effect|FxMb1MoonguyAtk11Arm||1||	0|Effect|FxMb1MoonguyHit04|Bip001LForearm|1||	54|Effect|FxMb1MoonguyAbsorb||1||	56|Cast|85301106	55|Cast|85301107	70|Effect|FxMb1MoonguyArmGrow||1||	70|Magic|853019|0|	128|Turn|360|0.6|1	55|Magic|853039|0|	26|Turn|360|1|1																																																																							
853012	20|Turn|180|0.4|1	28|Turn|360|0.3|1	46|Turn|180|0.5|1																																																																															
853013	40|Effect|FxMb1MoonguyAtk13Jiguang|EyeCase|1||	114|Cast|85301303	49|Cast|85301304	51|Cast|85301305	53|Cast|85301306	60|Cast|85301307	64|Cast|85301308	76|Cast|85301309	14|Turn|180|1.4|1	50|Turn|30|1.8|1	14|RecordTarget|1.8|1|8||	14|Move||1.8|||	186|Turn|240|1|1	30|Magic|853050|0|																																																																				
853014	0|Turn|720|0.3|1	6|Move||0.4|||	6|RecordTarget|1|20|7|1|	13|Effect|FxMb1MoonguyAtk1401||||	36|Effect|FxMb1MoonguyAtk1402||||	38|Cast|85301407	16|Cast|85301408	40|Cast|85301409	15|Magic|853041|0|	32|Turn|180|0.3|1	50|Turn|360|0.2|1	30|Magic|853044|0|	11|Cast|85301414																																																																					
853015	0|Effect|FxMb1MoonguyHandExp|Bip001RForearm|1||	0|Effect|FxMb1MoonguyAtk15Arm||1||	0|Effect|FxMb1MoonguyHit04|Bip001LForearm|1||	54|Effect|FxMb1MoonguyAbsorb02||1||	56|Cast|85301506	55|Cast|85301507	70|Effect|FxMb1MoonguyArmGrow02||1||	70|Magic|853019|0|	128|Turn|360|0.6|1	55|Magic|853039|0|	26|Turn|360|1|1																																																																							
853016	0|Turn|720|0.3|1	21|Cast|85301603	18|Effect|FxMb1MoonguyAtk1601||1||	18|Cast|85301605	18|Move||0.15|||	18|RecordTarget|0.15|15|4|1|	9|Effect|FxMb1MoonguyEyesGlow|EyeCase|1||	10|Turn|240|0.6|1	40|Turn|360|1.3|1																																																																									
853017	0|Turn|720|0.3|1	21|Cast|85301703	18|Effect|FxMb1MoonguyAtk1701||1||	18|Cast|85301705	18|Move||0.15|||	18|RecordTarget|0.15|15|4|1|	9|Effect|FxMb1MoonguyEyesGlow|EyeCase|1||	10|Turn|240|0.6|1	40|Turn|360|1.3|1																																																																									
853018	0|Turn|480|2|1	4|Effect|FxMb1MoonguyAtk18Smoke||1||	18|Effect|FxMb1MoonguyAtk18Hx||||	44|Cast|85301805	45|Cast|85301806	32|Move||0.5|||	32|RecordTarget|0.5|7|5|1|	44|Magic|853040|0|																																																																										
853019	0|Turn|360|1.4|1	5|Cast|85301904	14|Effect|FxMb1MoonguyAtk1901||1||	16|Cast|85301906	17|Cast|85301907	52|Magic|853038|0|	46|Magic|853047|0|																																																																											
853020	0|Turn|720|1|1	13|Effect|FxMb1MoonguyAtk2001||1||	17|Cast|85302005|85302006																																																																															
853021	1|Move|-4|0.35|-20||	28|Cast|85302103	27|Cast|85302105	15|Effect|FxMb1MoonguyEyesGlow|EyeCase|1||	28|Effect|FxMb1MoonguyAtk31Par|Bip001LToe0|1||	27|Magic|853956|0|	26|Cast|85302110	20|Turn|720|0.4|3	24|RecordTarget|0.2|15|6|1|	24|Move||0.2|||	62|Turn|360|0.4|1																																																																							
853022	1|Move|-4|0.35|-20||	28|Cast|85302203	27|Cast|85302205	15|Effect|FxMb1MoonguyEyesGlow|EyeCase|1||	28|Effect|FxMb1MoonguyAtk31Par|Bip001RToe0|1||	27|Magic|853956|0|	26|Cast|85302210	20|Turn|720|0.4|3	24|RecordTarget|0.2|15|6|1|	24|Move||0.2|||	62|Turn|360|0.4|1																																																																							
853023	0|Effect|FxMb1MoonguyAtk3501|Bip001LThigh|1||	41|Effect|FxMb1MoonguyAtk3502|Bip001LThigh|1||	41|Magic|853019|0|	0|Effect|FxMb1MoonguyHit04|BoneLThighTwist1|1||	0|Effect|FxMb1MoonguyHit05|BoneLThighTwist1|1||	0|Cast|85302307	0|Effect|FxMb1MoonguyAtk3504|Bip001LThigh|1||	94|Turn|360|1.3|1																																																																										
853024	0|Effect|FxMb1MoonguyAtk3701|Bip001RThigh|1||	41|Effect|FxMb1MoonguyAtk3702|Bip001RThigh|1||	41|Magic|853019|0|	0|Effect|FxMb1MoonguyHit04|BoneRThighTwist1|1||	0|Effect|FxMb1MoonguyHit05|BoneRThighTwist1|1||	0|Cast|85302407	0|Effect|FxMb1MoonguyAtk3704|Bip001RThigh|1||	94|Turn|360|1.3|1																																																																										
853025																																																																																		
853026																																																																																		
853027																																																																																		
853028																																																																																		
853029																																																																																		
853101	22|Effect|FxMb1MoonguyAtk2101||1||	42|Effect|FxMb1MoonguyAtk2102||1||	54|Cast|85310104	22|Cast|85310105	42|Cast|85310106	0|Turn|360|0.8|1	40|Turn|540|1|1	68|Magic|853118|0|																																																																										
853102	25|Effect|FxMb1MoonguyAtk2201||1||	36|Effect|FxMb1MoonguyAtk2202||1||	6|Turn|720|0.7|1	10|RecordTarget|0.5|15|5.5|1|	10|Move||0.5|||	24|Cast|85310207	35|Cast|85310208	10|Cast|85310209	40|Magic|853119|0|																																																																									
853103	21|Effect|FxMb1MoonguyAtk2301||1||	41|Effect|FxMb1MoonguyAtk2302||1||	53|Cast|85310304	0|Turn|360|1|1	34|Turn|360|0.1|1	44|Turn|240|0.4|1	21|Cast|85310308	41|Cast|85310309	53|Cast|85310310	68|Turn|360|0.5|1	53|Magic|853135|0|																																																																							
853104	2|Turn|720|0.5|1	8|Move||0.4|||	8|RecordTarget|0.4|40|4|0|	20|Move||0.8|||	20|RecordTarget|0.8|20|0|0|	19|Effect|FxMb1MoonguyAtk2401||1||	35|Cast|85310408	19|Cast|85310409	20|Cast|85310410	63|Magic|853113|0|	40|Magic|853120|0|	35|Cast|85310413	35|Magic|853135|0|																																																																					
853105	0|Effect|FxMb1MoonguyAtk25Jiguang|eyeballBonesM3|1||	27|Effect|FxMb1MoonguyAtk25Dilie||1||	27|Cast|85310504	0|Turn|240|0.7|1	30|Turn|20|5|1	28|Cast|85310507	27|Magic|853058|0|																																																																											
