Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
120201	6|Effect|FxR3AtwoAtk01|||	6|Cast|12020102	0|Magic|120251|0																																																																															
120202	7|Effect|FxR3AtwoAtk02|||	7|Cast|12020202																																																																																
120203	5|Effect|FxR3AtwoAtk03|||	5|Cast|12020302	0|Effect|FxR3AtwoWpLightningT2|WeaponCaseEx1|0|																																																																															
120204	10|Effect|FxR3AtwoAtk04|||	10|Cast|12020402																																																																																
120205	9|Effect|FxR3AtwoAtk05|||	9|Cast|12020502																																																																																
120206	9|Effect|FxR3AtwoAtk06|||	9|Cast|12020602																																																																																
120207	10|Cast|12020702	1|Cast|12020703	5|Cast|12020704	11|Cast|12020711	0|Effect|FxR3AtwoAtk1101||1|																																																																													
120208	10|Cast|12020802	1|Cast|12020803	5|Cast|12020804	11|Cast|12020811	0|Effect|FxR3AtwoAtk1101||1|																																																																													
120209	11|Magic|120762|0	10|Cast|12020902	1|Cast|12020903	5|Cast|12020904	11|Cast|12020911	0|Effect|FxR3AtwoAtk1301||1|	1|Magic|120744|0	0|Cast|12020915																																																																										
120210	0|Magic|120287|0	0|Cast|12021002|12021005	0|Magic|120751|0	0|Shake|1|0.15|-1|20|0.15|0																																																																														
120211	0|Magic|120288|0	0|Cast|12021102|12021105	0|Magic|120752|0	0|Shake|1|0.15|-1|20|0.15|0																																																																														
120212	0|Magic|120289|0	0|Cast|12021202|12021205|12021207	0|Magic|120753|0	1|Magic|120744|0	0|Shake|1|0.15|-1|20|0.15|0																																																																													
120213	0|Effect|FxR3AtwoAtk31||1|0	5|Cast|12021302	9|Cast|12021303	16|Cast|12021304	12|Cast|12021305	2|Move|12|0.1|-60||																																																																												
120214	0|Effect|FxR3AtwoAtk31||1|0	5|Cast|12021402	9|Cast|12021403	16|Cast|12021404	12|Cast|12021405	2|Move|12|0.1|-60||																																																																												
120215	0|Effect|FxR3AtwoAtk33||1|	5|Cast|12021502	9|Cast|12021503	16|Cast|12021504	12|Cast|12021505	0|Magic|120744|0	0|Magic|120762|0	16|Shake|5|0.3|-0.5|25|0.3|5	2|Move|12|0.1|-60||																																																																									
120216	0|Magic|120289|0	0|Cast|12021602|12021605	0|Magic|120753|0	1|Magic|120744|0	0|Shake|1|0.15|-1|20|0.15|0																																																																													
120217	0|Effect|FxR3AtwoAtkQte|||	0|Effect|FxR3AtwoAtkQteDilie|||	9|Cast|12021703	3|Cast|12021704	18|Cast|12021705	12|Cast|12021706	27|Cast|12021707	30|Cast|12021708	38|Cast|12021709	0|Effect|FxR3AtwoAtk40WpGlowT4|WeaponCaseEx1||	0|Cast|12021711	48|Cast|12021712																																																																						
120218	9|Magic|100094|0	0|Cast|12021802	2|Magic|120242|0	2|Magic|120265|0	2|Magic|120266|0	2|Magic|120268|0	8|Magic|120267|0	8|Magic|120269|0	6|Magic|120243|0																																																																									
120219	9|Magic|100094|0	0|Cast|12021902	6|Magic|120243|0	0|Magic|120242|0	2|Magic|120242|0	2|Magic|120265|0	2|Magic|120266|0	2|Magic|120268|0	8|Magic|120267|0	8|Magic|120269|0																																																																								
120220	0|Effect|FxR3AtwoAtk51||1|	0|Magic|120230|0	0|Magic|120283|0	40|Magic|120238|0	40|Magic|120720|0	60|Magic|100092|0	0|Cast|12022007	45|Magic|120764|0																																																																										
120221	0|Effect|FxR3AtwoWin||0|	0|Cast|12022102																																																																																
120222	0|Effect|FxR3AtwoWin||0|	0|Cast|12022202																																																																																
120223																																																																																		
120224																																																																																		
120225																																																																																		
120226																																																																																		
