Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
909301	14|Cast|90930101	2|Effect|FxYubei02|tou|1|	14|Move|0|9999|0||	14|Magic|909308|0																																																																														
909302	0|Cast|90930201	8|Effect|FxYubei02|tou|1|	0|Turn|90|1|1	0|Magic|909303|0	0|Magic|700027|0	8|Cast|90930206																																																																												
909303	0|Cast|90930301|90930306	0|Move|5|9999|2.5||	0|Turn|20|3|1	0|Magic|909304|0	0|Magic|909310|0	60|Cast|90930307																																																																												
909304	0|Cast|90930401	0|Move|6|1.5|-6||	0|Magic|909307|0	0|Effect|FxMe1ArmorMd010091Attack07||1|	0|Magic|700031|0	0|Magic|902119|0																																																																												
909305	0|Cast|90930501	10|Magic|909306|0	0|Magic|700031|0	0|Magic|902119|0																																																																														
909306	0|Cast|90930601	0|Magic|909307|0																																																																																
909307	0|Cast|90930701	0|Move|1|1.5|0.5||																																																																																
909308	0|Cast|90930801																																																																																	
909309	14|Cast|90930901	14|Move|0|9999|0||																																																																																
909310	0|Cast|90931001																																																																																	
909311	0|Cast|90931101																																																																																	
909312	0|Cast|90931201																																																																																	
909401	19|Cast|90940101	0|Effect|FxMo1CiganxieAtk01||1|	7|Magic|730063|0	7|Effect|FxYubei02|HitCase|1|	7|Move|0.5|0.5|3||	7|Turn|90|1|1	16|Effect|FxMo1CiganxieAtk01L|qian08|1|																																																																											
909402	17|Cast|90940201	0|Effect|FxMo1CiganxieAtk02||1|	5|Magic|730063|0	5|Effect|FxYubei02|HitCase|1|	5|Move|0.5|0.5|3||	5|Turn|90|1|1																																																																												
909403	20|Cast|90940301|90940307	0|Turn|90|1|1	8|Magic|730063|0	8|Effect|FxYubei02|bone04|1|	0|Effect|FxMo1CiganxieAtk03Xuli|bone04|1|	20|Effect|FxMo1CiganxieAtk03Kaipao||1|	23|Cast|90940308	24|Cast|90940309	0|Magic|909404|0																																																																									
909404	18|Cast|90940401	0|Effect|FxMo1CiganxieAtk05||1|	14|Move|30|0.3|10||	6|Effect|FxYubei02|HitCase|1|	2|Turn|80|0.45|1	7|Magic|903322|1	2|Cast|90940407																																																																											
909405																																																																																		
909406	20|Cast|90940601	8|Effect|FxYubei02|HitCase|1|	0|Effect|FxMo1CiganxieAtk06||1|																																																																															
909407	0|Cast|90940701																																																																																	
909408	0|Cast|90940801																																																																																	
