Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
991401																																																																																		
991402																																																																																		
991403																																																																																		
903801	15|Cast|90380101	0|Effect|FxMe1GouzaotiMd10001Attack21|Root|1|	1|Turn|120|0.2|1	0|Turn|900|0.1|1	3|Effect|FxYubei02|Bip001Head|1|																																																																													
903802	17|Cast|90380201	0|Effect|FxMe1GouzaotiMd10001Attack11||1|	1|Turn|120|0.85|1	0|Turn|900|0.1|1	9|Cast|90380205																																																																													
903803																																																																																		
903804																																																																																		
903805																																																																																		
903806																																																																																		
903807	0|Magic|903801|0																																																																																	
903808																																																																																		
903809																																																																																		
903810	17|Cast|90381001	32|Cast|90381002	50|Cast|90381003	0|Effect|FxMe1GouzaotiMd10001Attack11||1|	14|Effect|FxMe1GouzaotiMd10001Attack11||1|	32|Effect|FxMe1GouzaotiMd10001Attack11||1|	0|Turn|540|3.2|1																																																																											
903811	10|Cast|90381101	29|Cast|90381102	33|Cast|90381103	8|Effect|FxMb1LuxiyaMd000003Attack01||1|	21|Effect|FxMb1LuxiyaMd000003Attack05||1|	0|Turn|540|0.7|1	17|Move|5|0.7|||																																																																											
903812	11|Cast|90381201	31|Cast|90381202	0|Effect|FxMe1GouzaotiMd10001Attack13|Root|1|	0|Turn|80|1.5|1	32|Move|-6|0.26|||	3|Cast|90381206	23|Cast|90381207																																																																											
903813	4|Cast|90381301	16|Cast|90381302	21|Cast|90381303	0|Effect|FxMe1GouzaotiMd10001Attack23|Root|1|	0|Turn|40|1|1	3|Move|5|0.7|||																																																																												
903814																																																																																		
903815																																																																																		
903816	17|Cast|90381601	32|Cast|90381602	50|Cast|90381603	0|Effect|FxMe1GouzaotiMd10001Attack11||1|	14|Effect|FxMe1GouzaotiMd10001Attack11||1|	32|Effect|FxMe1GouzaotiMd10001Attack11||1|	0|Turn|540|3.2|1																																																																											
903817	10|Cast|90381701	29|Cast|90381702	33|Cast|90381703	8|Effect|FxMb1LuxiyaMd000003Attack01||1|	21|Effect|FxMb1LuxiyaMd000003Attack05||1|	0|Turn|540|0.7|1	17|Move|5|0.7|||																																																																											
903818	11|Cast|90381801	31|Cast|90381802	0|Effect|FxMe1GouzaotiMd10001Attack13|Root|1|	0|Turn|80|1.5|1	32|Move|-6|0.26|||																																																																													
903819	4|Cast|90381901	16|Cast|90381902	21|Cast|90381903	0|Effect|FxMe1GouzaotiMd10001Attack23|Root|1|	0|Turn|40|1|1	3|Move|5|0.7|||																																																																												
903820	15|Cast|90382001	0|Effect|FxMe1GouzaotiMd10001Attack21|Root|1|	1|Turn|120|0.2|1	0|Turn|900|0.1|1																																																																														
903821	17|Cast|90382101	0|Effect|FxMe1GouzaotiMd10001Attack11||1|	1|Turn|120|0.85|1	0|Turn|900|0.1|1																																																																														
903822	0|Turn|720|999|1	0|Move|7.7|999|0||																																																																																
903823	25|Effect|FxYubei02|Bip001Head|1|	18|Effect|FxYubei02|Bip001Head|1|	30|Cast|90382304	37|Cast|90382305	0|Turn|720|0.1|1	28|Turn|480|0.1|1	30|Move|5|0.1|0||																																																																											
903824																																																																																		
903825																																																																																		
903826																																																																																		
903827																																																																																		
903828																																																																																		
903829																																																																																		
954701	15|Cast|95470101	0|Effect|FxMe1GouzaotiMd10001Attack21|Root|1|	0|Turn|540|0.2|1	3|Effect|FxYubei02|Bip001Head|1|																																																																														
954702	17|Cast|95470201	0|Effect|FxMe1GouzaotiMd10001Attack11||1|	0|Turn|540|0.85|1	7|Cast|95470204																																																																														
991301																																																																																		
991302																																																																																		
991303																																																																																		
991304																																																																																		
991305																																																																																		
991306																																																																																		
991307																																																																																		
991308	0|Effect|FxR3LuosaitaAtk23Weapon2|WeaponCase2|1|	8|Cast|99130802	0|Effect|FxR3LuosaitaAtk21||1|	9|Cast|99130804	11|Cast|99130805	18|Cast|99130806	11|Cast|99130807	18|Cast|99130808	22|Magic|110546|0	0|Magic|110570|0	8|Shake|3|0.4|-2|12|0.2|0	11|Shake|4|0.2|-0.5|10|0.35|1	18|Shake|4|0.2|-0.5|10|0.2|2	22|Shake|3|0.4|-4|12|0.1|3																																																																				
991309	5|Effect|FxR3LuosaitaAtk3301||1|	13|Effect|FxR3LuosaitaAtk3302||1|	5|Move|45|0.1|0||	5|Cast|99130904	13|Cast|99130905	17|Magic|110546|0	0|Shake|4|0.3|-1|10|0.1|0	0|Cast|99130908	0|Effect|FxR3LuosaitaAtk31Tuci||1|	0|Magic|110570|0	1|Turn|300|0.2|1																																																																							
991310	8|Magic|100094|0	0|Effect|FxR3LuosaitaMove02|1||	6|Magic|110546|0																																																																															
991311																																																																																		
991312																																																																																		
991313																																																																																		
