Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
847001	0|Effect|FxMe1SkaterboyMd01Atk01|0|1|	21|Cast|84700102	9|Effect|FxYubei02|Bone022|1|	0|Turn|180|0.55|1	50|Turn|60|0.57|1																																																																													
847002	0|Effect|FxMe1SkaterboyMd01Atk02|0|1|	30|Cast|84700202	41|Cast|84700203	18|Effect|FxYubei02|Bone022|1|	0|Turn|120|2|1	60|Turn|60|1|1																																																																												
847003	0|Effect|FxMe1SkaterboyMd01Atk03|0|1|	40|Cast|84700302	30|Effect|FxYubei02|Bone022|1|	0|Cast|84700304	0|Turn|270|1.8|1	74|Turn|60|0.3|1	50|Effect|FxMe1SkaterboyMd01Atk03Rao|0|1|	40|Move|6|0.5|0||																																																																										
847004	0|Effect|FxMe1SkaterboyMd01Atk04|HitCase|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	52|Turn|90|0.3|1																																																																															
847005	0|Effect|FxMe1SkaterboyMd01Atk05Tiao|0|1|	0|Effect|FxMe1SkaterboyMd01Atk05Huaban|Bone000|1|	43|Effect|FxMe1SkaterboyMd01Atk05|0|1|	46|Effect|FxMe1SkaterboyMd01Atk05Dilie|0|1|	26|Effect|FxMe1SkaterboyMd01Atk05Xuli|Bip001Spine1|1|	44|Cast|84700506|84700512	32|Effect|FxYubei02|Bone022|1|	28|Turn|36000|0.8|1	82|Turn|90|0.73|1	16|Move|6|0.6|0||	0|Cast|84700518	0|Effect|FxMe1SkaterboyMd01Atk05Sound|0|1|																																																																						
847006	26|Cast|84700601	0|Effect|FxMe1SkaterboyMd01Atk19|0|1|	14|Effect|FxYubei02|Bone022|1|	0|Turn|1080|2|1	75|Turn|90|0.6|1	0|Cast|84700606	40|Cast|84700607																																																																											
847007	0|Effect|FxMe1SkaterboyMd01Atk07|0|1|	32|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	14|Turn|180|2.1|1																																																																															
847008	0|Effect|FxMe1SkaterboyMd01Atk08|0|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	0|Turn|360|4|1																																																																															
847009	31|Cast|84700901	0|Effect|FxMe1SkaterboyMd01Atk09|0|1|	19|Effect|FxYubei02|Bone022|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	0|Turn|360|1.5|1	0|Effect|FxMe1SkaterboyMd01AtkTongyongBan|Bone000|1|	40|Turn|90|1.5|1	32|Magic|847009|0																																																																										
847010	23|Cast|84701001	0|Effect|FxMe1SkaterboyMd01Atk10|0|1|	11|Effect|FxYubei02|Bone022|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	8|Turn|36000|0.7|1	0|Effect|FxMe1SkaterboyMd01AtkTongyongBan|Bone000|1|	23|Move|6|0.6|0||																																																																											
847011	25|Cast|84701101	0|Effect|FxMe1SkaterboyMd01Atk11|0|1|	13|Effect|FxYubei02|Bone022|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	10|Turn|36000|0.8|1	0|Effect|FxMe1SkaterboyMd01AtkTongyongBan|Bone000|1|	25|Move|6|0.6|0||																																																																											
847012	0|Cast|84701201	0|Turn|7200|0.05|1	0|Effect|FxMe1SkaterboyMd01Atk12|0|1|	0|Effect|FxMe1SkaterboyMd01Atk12Tuowei|0|1|																																																																														
847013	0|Turn|180|1.1|1	0|Effect|FxMe1SkaterboyMd01Atk15|0|1|	0|Cast|84701303																																																																															
847014	16|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|																																																																																	
847015	0|Effect|FxMe1SkaterboyMd01Atk96|Bone001|1|																																																																																	
847016	26|Cast|84701601	40|Cast|84701602	0|Turn|360|2|1	0|Effect|FxMe1SkaterboyMd01Atk97|0|1|																																																																														
847017	12|Cast|84701701	16|Cast|84701702	0|Turn|360|0.8|1	0|Effect|FxMe1SkaterboyMd01Atk98|0|1|																																																																														
847018	0|Turn|180|2.8|1	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	0|Effect|FxMe1SkaterboyMd01Atk18Sound|0|1|																																																																															
847019	0|Effect|FxMe1SkaterboyMd01Atk01|0|1|	21|Cast|84701902	9|Effect|FxYubei02|Bone022|1|	0|Turn|180|0.55|1	44|Turn|60|0.3|1																																																																													
847020	0|Effect|FxMe1SkaterboyMd01Atk02|0|1|	30|Cast|84702002	41|Cast|84702003	18|Effect|FxYubei02|Bone022|1|	0|Turn|120|2|1	40|Turn|60|0.5|1																																																																												
847021	32|Cast|84702101	0|Effect|FxMe1SkaterboyMd01Atk06|0|1|	20|Effect|FxYubei02|Bone022|1|	0|Turn|1080|1.6|1	61|Turn|90|0.4|1	0|Cast|84702106																																																																												
847022	31|Cast|84702201|84702203	0|Effect|FxMe1SkaterboyMd01Atk09|0|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	0|Turn|36000|1.5|1	0|Effect|FxMe1SkaterboyMd01AtkTongyongBan|Bone000|1|	32|Magic|847009|0	40|Turn|90|1.5|1																																																																											
847023	23|Cast|84702301	0|Effect|FxMe1SkaterboyMd01Atk10|0|1|	0|Effect|FxMe1SkaterboyMd01Atk04Ban|Bone000|1|	8|Turn|36000|0.7|1	0|Effect|FxMe1SkaterboyMd01AtkTongyongBan|Bone000|1|	23|Move|6|0.6|0||																																																																												
