Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
849001	0|Turn|110|1.4|1	14|Turn|240|0.2|1	18|Cast|84900104	0|Move|5|1.4|-2||	26|Magic|849033|0|	28|Magic|849034|0|	16|Effect|FxMb1HamuleiteAtk01||1||	28|Turn|60|1|1																																																																										
849002	0|Turn|240|0.5|1	8|Turn|240|0.1|1	8|Move|5|0.1|0||	10|Cast|84900205	8|Effect|FxMb1HamuleiteAtk02||1||	0|Move|4|0.5|0||	20|Turn|150|0.6|1																																																																											
849003	0|Turn|45|0.6|1	12|Turn|90|0.4|1	0|Turn|480|0.1|1	31|Turn|160|0.3|1	37|Cast|84900306	35|Magic|849042|0|1	35|Effect|FxMb1HamuleiteAtk03||1||	20|Magic|849040|0|	14|Cast|84900310	37|Cast|84900311	52|Turn|120|1|1	14|Move|3|1|-2||	0|Effect|FxMb1HamuleiteAtk03Sound||1||																																																																					
849004	12|Turn|180|0.3|1	19|Turn|360|0.3|1	25|Cast|84900405	0|Effect|FxMb1HamuleiteAtk04Sound||1||	24|Cast|84900407	25|Cast|84900408	38|Turn|120|0.45|1	23|Magic|849042|0|1																																																																										
849005	2|Turn|360|0.6|1	18|Turn|480|0.1|1	20|Cast|84900504	26|Turn|90|0.6|1	34|Cast|84900506	64|Cast|84900507	48|Turn|240|0.6|1	62|Turn|360|0.1|1	80|Turn|130|0.6|1	34|Cast|84900511	18|Cast|84900514	62|Cast|84900515	64|Cast|84900516	34|Cast|84900517	0|Effect|FxMb1HamuleiteAtk05Sound||1||																																																																			
849006	12|Turn|100|1.16|1	106|Move|15|0.1|0||	44|Cast|84900604	78|Turn|240|0.6|1	78|Move|3.5|0.5|0||	91|Cast|84900607	100|Turn|240|0.3|1	108|Turn|480|0.1|1	107|Cast|84900610	0|Effect|FxMb1HamuleiteAtk06WPHand|WeaponBoneHand|1||	43|Cast|84900612	90|Cast|84900613	92|Cast|84900614	106|Cast|84900615	0|Effect|FxMb1HamuleiteAtk06Sound||1||																																																																			
849007	0|Turn|90|1.8|1	40|Turn|360|0.3|1	0|Effect|FxMb1HamuleiteAtk07||1||	0|Effect|FxMb1HamuleiteAtk07hornBoneA|hornBoneL02|1||	0|Effect|FxMb1HamuleiteAtk07hornBoneA|hornBoneR02|1||	0|Effect|FxMb1HamuleiteAtk07hornBoneB|hornBoneL05|||	0|Effect|FxMb1HamuleiteAtk07hornBoneB|hornBoneR05|||	999|Effect|FxMb1HamuleiteAtk07ZidanWallHit||1||	44|Cast|84900714	45|Cast|84900715	46|Cast|84900716	47|Cast|84900717	48|Cast|84900718	49|Cast|84900719	50|Cast|84900720	51|Cast|84900721																																																																		
849008	0|Turn|120|2|1	56|Cast|84900804	5|Magic|849037|0|	5|Magic|849039|0|	0|Effect|FxMb1HamuleiteAtk08WPHand|WeaponBoneHand|1||	54|Cast|84900809	55|Magic|849051|0|	0|Effect|FxMb1HamuleiteAtk08Sound||1||																																																																										
849009	0|Turn|120|1|1	21|Turn|480|0.1|1	23|Cast|84900905	25|Move|-4|0.5|-7||	0|Cast|84900907	39|Magic|849067|0|	41|Magic|849068|0|	45|Turn|120|0.5|1																																																																										
849010	0|Turn|60|2.4|1	56|Turn|100|0.55|1	0|Effect|FxMb1HamuleiteAtk09Sound||1||																																																																															
849011	0|Magic|849007|0|	0|Turn|180|0.9|1	20|Turn|45|8.7|1	175|Turn|120|0.9|1	18|Move|-0.8|9.1|0||	0|Cast|84901123	200|Turn|90|0.8|1	0|Effect|FxMb1HamuleiteAtk11||1||																																																																										
