Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
102401	2|Cast|10240102	0|Effect|FxR4BiankaAtk01Rush||||	2|Effect|FxR4BiankaAtk01baodian||||	0|Cast|10240105	1|Move|150|0.05|||																																																																													
102402	3|Cast|10240202|10240203	0|Cast|10240204	1|Move|80|0.05|0||																																																																															
102403	1|Cast|10240302	4|Cast|10240303	8|Cast|10240304	1|Cast|10240305	4|Cast|10240306	7|Cast|10240307	0|Magic|108458|0|	3|Magic|108456|0|	3|Magic|108457|0|	6|Magic|108456|0|	6|Magic|108457|0|	0|Cast|10240315	4|Cast|10240316	7|Cast|10240319	0|Move|30|0.1|0||																																																																			
102404	7|Cast|10240401|10240402	8|Cast|10240403	6|Magic|108458|0|	7|Cast|10240406	2|Magic|102481|0|	2|Magic|102482|0|	35|Magic|102485|0|	0|Magic|108463|0|	35|Magic|108464|0|																																																																									
102405	18|Shake|3|0.5|-2|10|0.25|2	4|Cast|10240502	8|Cast|10240503	18|Cast|10240504	2|Magic|102481|0|	2|Magic|102482|0|	19|Magic|102485|0|	8|Magic|138452|0|	3|Turn|1800|0.1|1	2|Move|30|0.05|0||	0|Cast|10240511	1|Cast|10240512	1|Effect|FxR4BiankaAtk0501||1||	6|Effect|FxR4BiankaAtk0502||1||	6|Effect|FxR4BiankaAtk05Gather||1||	18|Cast|10240516	18|Magic|108467|0|	0|Cast|10240518	0|Magic|108456|0|	0|Magic|108457|0|																																																														
102406	3|Cast|10240603|10240609	4|Magic|109450|0|	2|Effect|FxR4BiankaAtk06Ci||||	1|Shake|1|0.04|0|10|0.2|99	2|Move|150|0.05|0||																																																																													
102407	4|Cast|10240703	9|Cast|10240704	2|Magic|109451|0|	10|Magic|109452|0|	4|Cast|10240711	9|Cast|10240712	2|Cast|10240715	8|Cast|10240719	9|Cast|10240723	10|Shake|3|0.3|-1|10|0.25|0	2|Move|8|0.1|0||																																																																							
102408	3|Cast|10240803	7|Cast|10240804	11|Cast|10240805	2|Magic|109453|0|	5|Magic|109454|0|	8|Magic|109455|0|	4|Cast|10240815	7|Cast|10240816	10|Cast|10240817	2|Cast|10240819	5|Cast|10240821	8|Cast|10240823																																																																						
102409	21|Magic|102490|0|	16|Magic|108413|0|	4|Cast|10240904|10240910	6|Magic|109456|0|	2|Cast|10240913	18|Effect|FxR4BiankaAtk09baoqi||||	4|Shake|3|0.5|-3|12|0.2|1																																																																											
102410	4|Cast|10241002	3|Cast|10241003	15|Cast|10241004|10241005	3|Magic|109457|0|	13|Magic|109458|0|	1|Cast|10241013	3|Cast|10241017	14|Cast|10241018	11|Magic|108470|0|	9|Cast|10241025	9|Magic|108453|0|	6|Magic|108472|0|	16|Magic|108473|0|	3|Shake|2|0.45|-3|15|0.15|2	15|Shake|3|0.5|-1|8|0.35|2																																																																			
