Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
110101	2|Cast|11010101	1|Effect|FxR2SufeiyaAttack01||1||	2|Shake|5|0.35|-1.5|7|0.15|0																																																																															
110102	3|Cast|11010201	8|Cast|11010202	0|Effect|FxR2SufeiyaAttack02||1||	3|Shake|5|0.35|-1.5|7|0.15|1	8|Shake|3|0.3|-1.5|15|0.15|2																																																																													
110103	3|Cast|11010301	8|Cast|11010302	0|Effect|FxR2SufeiyaAttack03||1||	3|Shake|5|0.35|-1.5|7|0.15|1	8|Shake|3|0.3|-1.5|15|0.15|2																																																																													
110104	4|Cast|11010401	6|Cast|11010402	8|Cast|11010403	0|Effect|FxR2SufeiyaAttack04||1||	4|Shake|2|0.25|-1.5|15|0.15|1																																																																													
110105	4|Cast|11010501	6|Cast|11010502	8|Cast|11010503	10|Cast|11010504	0|Effect|FxR2SufeiyaAttack05||1||	4|Shake|5|0.4|-1.5|15|0.4|2																																																																												
110106	9|Cast|11010601|11010602	0|Effect|FxR2SufeiyaAttack06||1||	9|Shake|3|0.45|-1.5|15|0.3|1																																																																															
110107	4|Cast|11010701	5|Cast|11010702	6|Cast|11010703	7|Cast|11010704	8|Cast|11010705	9|Cast|11010706	10|Cast|11010707	11|Cast|11010708	12|Cast|11010709	13|Cast|11010710	14|Cast|11010711	15|Cast|11010712	16|Cast|11010713	17|Cast|11010714	18|Cast|11010715	19|Cast|11010716	20|Cast|11010717	21|Cast|11010718	22|Cast|11010719	23|Cast|11010720	4|Shake|4|0.3|0|15|0.3|0	10|Shake|4|0.3|0|15|0.3|1	16|Shake|4|0.3|0|15|0.3|2	22|Shake|4|0.4|-1|15|0.3|3	0|Effect|FxR2SufeiyaAttack11||1||																																																									
110108	4|Cast|11010801	5|Cast|11010802	6|Cast|11010803	7|Cast|11010804	8|Cast|11010805	9|Cast|11010806	10|Cast|11010807	11|Cast|11010808	12|Cast|11010809	13|Cast|11010810	14|Cast|11010811	15|Cast|11010812	16|Cast|11010813	17|Cast|11010814	18|Cast|11010815	19|Cast|11010816	20|Cast|11010817	21|Cast|11010818	22|Cast|11010819	23|Cast|11010820	4|Shake|4|0.3|0|15|0.3|0	10|Shake|4|0.3|0|15|0.3|1	16|Shake|4|0.3|0|15|0.3|2	22|Shake|4|0.4|-1|15|0.3|3	0|Effect|FxR2SufeiyaAttack11||1||																																																									
110109	4|Cast|11010901	5|Cast|11010902	6|Cast|11010903	7|Cast|11010904	8|Cast|11010905	9|Cast|11010906	10|Cast|11010907	11|Cast|11010908	12|Cast|11010909	13|Cast|11010910	14|Cast|11010911	15|Cast|11010912	16|Cast|11010913	17|Cast|11010914	18|Cast|11010915	19|Cast|11010916	20|Cast|11010917	21|Cast|11010918	22|Cast|11010919	23|Cast|11010920	4|Shake|4|0.3|0|15|0.3|0	10|Shake|4|0.3|0|15|0.3|1	16|Shake|4|0.3|0|15|0.3|2	22|Shake|4|0.4|-1|15|0.3|3	0|Effect|FxR2SufeiyaAttack13||1||																																																									
110110	5|Cast|11011001	5|Cast|11011002	16|Effect|FxR2SufeiyaAttack21End|1|||	5|Shake|4|0.45|-3|15|0.15|0	5|Cast|11011005																																																																													
110111	5|Cast|11011101	5|Cast|11011102	16|Effect|FxR2SufeiyaAttack21End|1|||	5|Shake|4|0.45|-3|15|0.15|0	5|Cast|11011105																																																																													
110112	5|Cast|11011201	5|Cast|11011202	16|Effect|FxR2SufeiyaAttack21End|1|||	5|Shake|4|0.45|-3|15|0.15|0	5|Cast|11011205																																																																													
110113	4|Cast|11011301	6|Cast|11011302	8|Cast|11011303	10|Cast|11011304	12|Cast|11011305	4|Shake|4|0.4|0|15|0.5|1	0|Effect|FxR2SufeiyaAttack31Weiyi||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	0|Effect|FxR2SufeiyaAttack31||1||																																																																									
110114	4|Cast|11011401	6|Cast|11011402	8|Cast|11011403	10|Cast|11011404	12|Cast|11011405	4|Shake|4|0.4|0|15|0.5|1	0|Effect|FxR2SufeiyaAttack31Weiyi||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	0|Effect|FxR2SufeiyaAttack31||1||																																																																									
110115	4|Cast|11011501	6|Cast|11011502	8|Cast|11011503	10|Cast|11011504	12|Cast|11011505	4|Shake|4|0.4|0|15|0.5|1	0|Effect|FxR2SufeiyaAttack33Weiyi||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	0|Effect|FxR2SufeiyaAttack33||1||																																																																									
110116	0|Magic|110173|0	44|Magic|100092|0	0|Cast|11011613	0|Cast|11011614	0|Magic|110150|0																																																																													
110117	0|Effect|FxR2SufeiyaMove01||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	10|Magic|100094|0																																																																															
110118	0|Effect|FxR2SufeiyaMove02||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	12|Magic|100094|0																																																																															
110119	0|Magic|110172|0	0|Effect|FxR2SufeiyaBorn|0|||																																																																																
110120	4|Cast|11012001	4|Shake|4|0.4|0|15|0.5|1	0|Effect|FxR2SufeiyaAttack31Weiyi||1||	0|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	0|Effect|FxR2SufeiyaAttack31||1||																																																																													
110121	0|Magic|110171|0	0|Effect|FxR2SufeiyaWin|0|||																																																																																
110122																																																																																		
110123	0|Effect|FxR2SufeiyaQte||1||	24|Effect|FxR2SufeiyaMove02||1||	24|Effect|FxR2SufeiyaMoveDummy001Tuowei|Dummy001|1||	14|Cast|11012306	16|Cast|11012307	18|Cast|11012308	20|Cast|11012309	0|Magic|110174|0	15|Magic|110164|0	34|Magic|100092|0																																																																								
110124																																																																																		
110125	2|Cast|11012501	1|Effect|FxR2SufeiyaAttack01||1||																																																																																
101701	4|Cast|10170101	0|Effect|FxR3KalieninaAttack01||1||																																																																																
101702	3|Cast|10170201	0|Effect|FxR3KalieninaAttack02||1||																																																																																
101703	4|Cast|10170301	8|Cast|10170302	12|Cast|10170303	0|Effect|FxR3KalieninaAttack03||1||																																																																														
101704	6|Cast|10170401	8|Cast|10170402	12|Cast|10170403	14|Cast|10170404	17|Cast|10170405	0|Effect|FxR3KalieninaAttack04||1||																																																																												
101705	5|Cast|10170501	14|Cast|10170502	0|Effect|FxR3KalieninaAttack11||1||	14|Cast|10170504	14|Shake|2|0.3|-0.5|25|0.35|1	14|Magic|101799|0																																																																												
101706	5|Cast|10170601	14|Cast|10170602	0|Effect|FxR3KalieninaAttack11||1||	14|Cast|10170604	14|Shake|2|0.3|-0.5|25|0.35|1	14|Magic|101799|0																																																																												
101707	5|Cast|10170701	14|Cast|10170702	0|Effect|FxR3KalieninaAttack13||1||	14|Cast|10170704	0|Effect|FxR3KalieninaAttack13Weapon|WeaponCase1|1||	14|Shake|2|0.3|-0.5|25|0.35|1	0|Magic|101767|3	14|Magic|101799|0																																																																										
101708	0|Effect|FxR3KalieninaAttack21||1||	1|Magic|101726|0	1|Magic|101723|0	0|Cast|10170806	0|Cast|10170807																																																																													
101709	0|Effect|FxR3KalieninaAttack21||1||	1|Magic|101726|0	1|Magic|101724|0	0|Cast|10170905	0|Cast|10170906																																																																													
101710	0|Effect|FxR3KalieninaAttack23||1||	1|Magic|101726|0	1|Magic|101725|0	0|Cast|10171005	0|Cast|10171006	0|Magic|101767|3																																																																												
101711	10|Cast|10171101	13|Magic|101799|0	10|Shake|2|0.35|-1|25|0.2|3	10|Shake|1|0|0.2|25|0.8|4	10|Cast|10171111	0|Effect|FxR3KalieninaAttack31Move||1||	4|Turn|360|0.2|1	13|Magic|101771|0																																																																										
101712	10|Cast|10171201	13|Magic|101799|0	10|Shake|2|0.35|-1|25|0.2|3	10|Shake|1|0|0.2|25|0.8|4	10|Cast|10171211	0|Effect|FxR3KalieninaAttack31Move||1||	4|Turn|360|0.2|1	13|Magic|101771|0																																																																										
101713	10|Cast|10171301	13|Magic|101799|0	10|Shake|2|0.35|-1|25|0.2|3	10|Shake|1|0|0.2|25|0.8|4	10|Cast|10171311	0|Effect|FxR3KalieninaAttack33Move||1||	0|Magic|101767|3	4|Turn|360|0.2|1	13|Magic|101771|0																																																																									
101714	0|Magic|101765|0	0|Effect|FxR3KalieninaBorn||1||																																																																																
101715	5|Cast|10171501	14|Cast|10171502	0|Effect|FxR3KalieninaAttack13||1||	14|Cast|10171504	0|Effect|FxR3KalieninaAttack13Weapon|WeaponCase1|1||	14|Shake|2|0.3|-0.5|25|0.35|1	0|Magic|101767|3																																																																											
101716	42|Cast|10171601|10171602	98|Magic|101767|4	98|Magic|100092|0	0|Cast|10171616	0|Effect|FxR3KalieninaAttack51Weapon|WeaponCase1|0||	0|Magic|101794|0	0|Cast|10171619																																																																											
101717	0|Magic|101793|0	0|Magic|101759|0	0|Effect|FxR3KalieninaWin||1||	0|Effect|FxR3Kalienina019101Lianhong|MarkCase|||																																																																														
101718																																																																																		
101719	6|Cast|10171901	40|Magic|100092|0	5|Cast|10171909	0|Effect|FxR3KalieninaAttackQteWeapon|WeaponCase1|1||	4|Cast|10171911	5|Magic|101709|0	5|Magic|101719|0	40|Magic|101739|0	35|Cast|10171915																																																																									
101720	10|Magic|100094|0	1|Cast|10172003	7|Cast|10172004	1|Effect|FxR3KalieninaMove00|HitCase|0||																																																																														
101721	10|Magic|100094|0	1|Cast|10172103	7|Cast|10172104	1|Effect|FxR3KalieninaMove00|HitCase|0||																																																																														
101722																																																																																		
101723	4|Cast|10172301	0|Effect|FxR3KalieninaAttack01Ex||1||	0|Effect|FxR3KalieninaAttack01ExWeapon|WeaponCase1|1||																																																																															
101724	3|Cast|10172401	0|Effect|FxR3KalieninaAttack02Ex||1||	0|Effect|FxR3KalieninaAttack02ExWeapon|WeaponCase1|1||																																																																															
101725	4|Cast|10172501	8|Cast|10172502	12|Cast|10172503	0|Effect|FxR3KalieninaAttack03Ex||1||	0|Effect|FxR3KalieninaAttack03ExWeapon|WeaponCase1|1||																																																																													
101726	6|Cast|10172601	8|Cast|10172602	12|Cast|10172603	14|Cast|10172604	17|Cast|10172605	0|Effect|FxR3KalieninaAttack04Ex||1||	0|Effect|FxR3KalieninaAttack04ExWeapon|WeaponCase1|1||																																																																											
101727	5|Cast|10172701	14|Cast|10172702	0|Effect|FxR3KalieninaAttack11Ex||1||	14|Cast|10172704	0|Effect|FxR3KalieninaAttack11ExWeapon|WeaponCase1|1||	14|Shake|2|0.4|-0.5|25|0.35|1	14|Magic|101799|0																																																																											
