Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
110908			0	0.35				1	0	1109080|3			110908000							
110909			0	0.3				1	0	1109090|3			110909000							
110913			0	-1				1	0	1109130			110913000					1		
110914			0	-1				1	0	1109140			110914000					1		
110915			0	0				1	0	1109150	1109130|1109140							1		
110922			0	0.4				1	0	1109220|15|18|5|5|10	1109220		110922000	FxR2WanshiBingdong				1		
110926			0	0.25				1	0	1109260|3	1109270		110926000					1		
110927			0	0.1				1	0	1109270|3			110927000					1		
110931			0	0				1	0	1109310			110931000					1		
110932			0	0.3				1	0	1109320|15|18|5|5|10	1109320		110932000					1		
110933			0	0				1	0	1109330	1109330			FxR2WanshiBingdong				1		
110937			0	2				1	0	1109370	1109370|1109380|1109390		110937000					1		
110938			0	2				1	0	1109380	1109370|1109380|1109390		110938000					1		
110939			0	2				1	0	1109390	1109370|1109380|1109390		110939000					1		
110940			0	0				1	0	1109400			110940000					1		
110941			0	-1				1	0	1109410			110941000					1		
110942			0	-1				1	0	1109420			110942000					1		
110943			0	-1				1	0	1109430			110943000					1		
110944			0	-1				1	0	1109440								1		
110945			0	0				1	0	1109450	1109440							1		
110946			0	0				1	0	1109460	1109410							1		
110947			0	0				1	0	1109470	1109420	1109420						1		
110948			0	-1				1	0	1109480|3			110948000					1		
110949			0	-1				1	0	1109490|3			110949000	FxR2WanshiAtk41Sound				1		
110950			0	1				1	0	1109500				FxR2WanshiAtk41Shanbi	WeaponCase2			1		
110951			0	0.3				1	0	1109510|3			110951000							
110952			0	0				1	0	1109520	1109080|1109480|1109490		110952000					1		
110953			0	0.9				1	0	1109530|1			110953000					1		
110954			0	0				1	0	1109540	1109530							1		
110956			0	2.1				1	0	1109560|402			110956000							
110957			0	0.3				1	0	1109570|3			110957000							
110958			0	-1				1	0	1109580			110958000							
110959			0	0				1	0	1109590	1109580									
110960			0	2.2				1	0	1109600|1	1109600		110960000							
110961			0	0				1	0	1109610										
110962			0	3.67				1	0	1109620|401			110962000					1		
110963			0	-1				1	0	1109630|403			110963000					1		
110964			0	0				1	0	1109640			110964000					1		
110965			0	0				1	0	1109650			110965000					1		
110966			0	0				1	0	1109660			110966000					1		
110967			0	-1				1	0	1109670	1109670		110967000	FxTongyongBati	HitCase			1		
110968			0	0				1	0	1109680	1109670							1		
110969			0	-1				1	0	1109690	1109690		110969000					1		
110970			0	-1				1	0	1109700	1109700		110970000					1		
110971			0	-1				1	0	1109710			110971000							
110972			0	0				1	0	1109720	1109690|1109700		110972000					1		
110973			0	0				1	0	1109730	1109710									
110974			0	2				1	0	1109740				FxR2WanshiAtkWpShow04	WeaponCase2					
110975			0	2				1	0	1109750				FxR2WanshiAtkWpHide04	WeaponCase2			1		
110976			0	-1				1	0	1109760	1109760		110976000					1		
110977			0	-1				1	0	1109770			110977000					1		
110978			0	-1				1	0	1109780								1		
110979			0	0				1	0	1109790	1109780							1		
110980			0	1.5				1	0	1109800			110980000							
110981			0	0				1	0	1109810	1109800									
110982			0	-1				1	0	1109820			110982000							
110983			0	-1				1	0	1109830|105|100|6			110983000							
110984			0	-1				1	0	1109840|101|100|6			110984000							
110985			0	-1				1	0	1109850			110985000							
110986			0	-1				1	0	1109860			110986000							
110989			0	-1				1	0	1109890										
110990			0	8				1	0	1109900|101|100|6	1109900|1109910		110990000	FxTongyongJiagong	HitCase					
110991			0	8				1	0	1109910|101|100|6	1109910|1109900		110991000	FxTongyongJiagong	HitCase					
110992			0	-1				1	0	1109920			110992000							
110995			0	-1				1	0	1109950|411			110995000	FxR2WanshiPinzhiGuadianBip001LForearm	Bip001RUpperArm					
110997			0	0.1				1	0	1109970|3			110997000					1		
110998			0	-1				1	0	1109980			110998000					1		
110999			0	-1				1	0	1109990			110999000					1		
