Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
763040			0	-1				1	0	7630400			763040000					1				
763043			0	4.35				1	0	7630430|9|8		5|10|15|200	763043000									
763044			0	-1				1	0	7630440			763044000									
763045			0	-1				1	0	7630450			763045000									
763046			0	-1				1	0	7630460	7630400|7630440|7630480|7630710|1000330|1000890|5110010|5092010|1000350	7630400|7630440|7630480|7630710|1000330|1000890|5110010|5092010|1000350	763046000					1				
763047			0	-1				1	0	7630470			763047000					1				
763048			0	-1				1	0	7630480	1000330|1000890|5110010|5092010|7630460|7630470|1032770	1000330|1000890|5110010|5092010|7630460|7630470|1032770	763048000					1				
763049			0	-1				1	0	7630490				FxTongyongYinshen	Root							
763050			0	-1				1	0	7630500				FxQianxingKuroBorn	Dummy001							
763051			0	-1				1	0	7630510				FxEquipKuroChusheng	Root							
763052			0	-1				1	0	7630520												
763053			0	-1				1	0	7630530				FxQianxingKuroAttack01C	Root							
763054			0	-1				1	0	7630540								1				
763055			0	-1				1	0	7630550			763055000					1				
763056			0	-1				1	0	7630560			763056000									
763057			0	0.3				1	0	7630570												
763059			0	1				1	0	7630590				FxTongyongJiaqiu	MarkCase							
763060			0	0	103			1	0	7630600			763060000	FxTongyongJiasu	Root							
763061			0	-1	103			1	0	7630610			763061000	FxTongyongJiasu	Root							
763062			0	-1				1	0	7630620												
763063			0	-1				1	0	7630630				FxTongyongYinshen	Root							
763064			0	-1				1	0	7630640			763064000									
763065			0	-1				1	0	7630650			763065000									
763066			0	-1				1	0	7630660												
763067			0	-1				1	0	7630670												
763068			0	0.8				1	0	7630680				FxDropSpeedBeHit	Root							
763069			0	0.8				1	0	7630690				FxDropPowerBeHit	Root							
763070			0	0.8				1	0	7630700				FxDropViolentBeHit	Root							
763071			0	-1				1	0	7630710			763071000									
763072			0	10				1	0	7630720	7630840|7630860|7630890	7630840|7630860|7630890						1				
763073			0	-1				1	0	7630730			763073000	FxTongyongYunxuan	MarkCase							
763074			0	-1				1	0	7630740			763074000									
763076			0	-1				1	0	7630760			763076000									
763077			0	5				1	0	7630770			763077000	FxTongyongBingdong	HitCase							
763078			0	-1				1	0	7630780			763078000									
763080			0	-1				1	0	7630800			763080000									
763084			0	0.2				1	0	7630840|7630841			763084000	FxTongyongYunxuan	MarkCase							
763085			0	-1				1	0	7630850			763085000									
763087			0	3.8				1	0	7630870			763087000					1				
763088			0	1				1	0	7630880												
763089			0	-1				1	0	7630890			763089000									
763090			0	-1				1	0	7630900			763090000					1				
763092			0	3.8				1	0	7630920			763092000									
763093			0	-1				1	0	7630930			763093000					1				
763094			0	3.8				1	0	7630940				FxR4LuxiyaCishaSound	HitCase							
763095			0	4				1	0	7630950	7630950		763095000					1				
763096			0	4				1	0	7630960	7630960		763096000					1				
763097			0	0				1	0	7630970	7630950|7630960	7630950|7630960						1				
