Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
750887			0	-1				1	0	7508870	7508880		750887000									
750888			0	-1				1	0	7508880	7508870|7508890		750888000									
750889			0	-1				1	0	7508890	7508880|7508900		750889000									
750890			0	-1				1	0	7508900	7508870|7508880|7508890|7508910|7508940|7508970		750890000									
750891			0	-1				1	0	7508910	7508900|7508920|7508950|7508980		750891000									
750892			0	-1				1	0	7508920	7508910|7508940|7508970|7508930|7508960|7508990		750892000									
750893			0	-1				1	0	7508930	7508920|7508950|7508980		750893000									
750894			0	-1				1	0	7508940|103|100|6			750894000									
750895			0	-1				1	0	7508950|103|100|6			750895000									
750896			0	-1				1	0	7508960|103|100|6			750896000									
750897			0	-1				1	0	7508970|103|100|6			750897000									
750898			0	-1				1	0	7508980|103|100|6			750898000									
750899			0	-1				1	0	7508990|103|100|6			750899000									
750900			0	-1		760431		1	0	7509000			750900000	FxCizhuiHuoyan	HitCase							
750901			0	-1		760432		1	0	7509010			750901000	FxCizhuiHuoyan	HitCase							
750902			0	-1		760433		1	0	7509020			750902000	FxCizhuiHuoyan	HitCase							
750906			0	-1				1	0	7509060|14|5			750906000									
750907			0	-1				1	0	7509070|14|5			750907000									
750908			0	-1				1	0	7509080|14|5			750908000									
750909			0	3				1	0	7509090	7604400			FxTongyongZhuoshao	HitCase	760434	1					
750910			0	3				1	0	7509100	7604410			FxTongyongZhuoshao	HitCase	760435	1					
750911			0	3				1	0	7509110	7604420			FxTongyongZhuoshao	HitCase	760436	1					
750912			0	1				1	0	7509120				FxTongyongFireShouji	HitCase							
750914			0	-1				1	0	7509140			750914000	FxMo1ShuixiyiAtk61Shihua								
750915			0	0				1	0	7509150			750915000									
750916			0	5				1	0	7509160			750916000									
750917			0	5				1	0	7509170			750917000	FxCizhuiGedang	Root							
750918			0	-1				-1	0	7509180			750918000									
750919			0	3				1	0	7509190			750919000									
750921			0	-1		761223		1	0	7509210			750921000									
750922			0	-1				1	0	7509220			750922000									
750924			0	-1				1	0	7509240			750924000									
750925			0	-1				1	0	7509250			750925000	FxTongyongZhuoshao	HitCase							
750926			0	0				1	0	7509260			750926000									
750927			0	-1				1	0	7509270			750927000									
750928			0	-1				1	0	7509280			750928000									
750929			0	-1				1	0	7509290			750929000									
750930			0	6				1	0	7509300			750930000	FxTongyongJiagong	HitCase							
750931			0	-1				1	0	7509310			750931000									
750932			0	-1				1	0	7509320			750932000									
750933			0	-1				1	0	7509330			750933000									
750934			0	-1				1	0	7509340			750934000									
750935			0	-1				1	0	7509350			750935000									
750937			0	-1				1	0	7509370			750937000									
750938			0	-1		770110		1	0	7509380|201|200|5	7509380		750938000									
750939			0	-1		770111		1	0	7509390|201|200|5	7509390		750939000									
750940			0	-1		770112		1	0	7509400|201|200|5	7509400		750940000									
750941			0	-1		770113		1	0	7509410|201|200|5	7509410		750941000									
750942			0	10	17			1	0	7509420|17|5|10	7702170		750942000	FxTongyongYunxuan	MarkCase							
750943			0	10		771774		1	0	7509430|202|750943|200|5	7509380|7509390|7509400|7509410		750943000	FxTongyongJianfang	HitCase							
750944			0	10	202	760071		1	0	7509440|202|200|5			750944000	FxTongyongJianfang	HitCase							
750945			0	-1				1	0	7509450			750945000									
750946			0	3				1	0	7509460			750946000									
750947			0	-1				1	0	7509470			750947000									
750948			0	0				1	0	7509480			750948000									
750949			0	-1				1	0	7509490			750949000									
750951			0	-1	102			1	0	7509510|102|750951|100|6			750951000	FxCizhuiBileibig	HitCase							
750953			0	-1				1	0	7509530								1				
750954			0	-1				1	0	7509540								1				
750955			0	-1				1	0	7509550			750955000									
750956			0	-1				1	0	7509560			750956000									
750957			0	-1				1	0	7509570			750957000									
750958			0	-1				1	0	7509580			750958000									
750959			0	-1				1	0	7509590			750959000									
750960			0	-1				1	0	7509600			750960000									
750961			0	-1				1	0	7509610			750961000									
750962			0	-1				1	0	7509620			750962000									
750963			0	-1				1	0	7509630			750963000									
750964			0	-1				1	0	7509640			750964000									
750965			0	-1				1	0	7509650			750965000									
750966			0	-1				1	0	7509660			750966000									
750967			0	-1				1	0	7509670			750967000	FxTongyongZhuoshao	HitCase							
750968			0	0				1	0	7509680			750968000									
750969			0	-1				1	0	7509690												
750970			0	-1				1	0	7509700												
750974			0	-1				1	0	7509740			750974000									
750975			0	4				1	0	7509750	7509750		750975000									
750976			0	-1				1	0	7509760												
750977			0	-1				1	0	7509770												
750978			0	-1				1	0	7509780												
750980			0	2				1	0	7509800			750980000									
750981			0	-1				1	0	7509810			750981000									
750982			0	-1				1	0	7509820			750982000									
750983			0	-1				1	0	7509830			750983000	FxTongyongJiagong	HitCase							
750984			0	-1				1	0	7509840			750984000	FxTongyongJiagong	HitCase							
750985			0	-1				1	0	7509850			750985000	FxTongyongJiangong	HitCase							
750986			0	-1				1	0	7509860			750986000									
750987			0	-1				1	0	7509870			750987000									
750989			0	-1				1	0	7509890			750989000									
750990			0	-1				1	0	7509900			750990000									
750991			0	-1				1	0	7509910			750991000									
750992			0	-1				1	0	7509920			750992000									
750993			0	-1				1	0	7509930			750993000									
750994			0	-1				1	0	7509940			750994000									
750995			0	-1	101			4	0	7509950|101|100|6			750995000	FxTongyongJiagong	HitCase							
750996			0	-1	102			4	0	7509960|102|100|6			750996000	FxTongyongJiafang	HitCase							
750997			0	-1				1	0	7509970			750997000									
750998			0	-1				-1	0	7509980			750998000									
750999			0	-1				1	0	7509990			750999000									
751000			0	-1				1	0	7510000			751000000									
751001			0	-1				1	0	7510010			751001000									
751002			0	-1				1	0	7510020	1000750	1000750	751002000									
751003			0	-1				1	0	7510030			751003000									
751004			0	-1				1	0	7510040			751004000									
751005			0	-1				1	0	7510050			751005000									
751006			0	-1				1	0	7510060			751006000									
751007			0	-1				1	0	7510070			751007000									
751008			0	1				1	0	7510080			751008000									
751009			0	5				1	0	7510090|18|5|10			751009000	FxTongyongBingdong	HitCase							
751010			0	-1				1	0	7510100			751010000									
751011			0	1				1	0	7510110			751011000									
751012			5	10				1	0	7510120		7510090	751012000									
751013			0	-1				1	0	7510130			751013000									
751014			0	-1				1	0	7510140			751014000									
751015			0	-1				1	0	7510150			751015000									
751016			0	-1				1	0	7510160			751016000									
751017			0	-1				1	0	7510170	7510170		751017000									
751018			0	-1				1	0	7510180	7510180		751018000									
751019			0	-1				1	0	7510190	7510190		751019000									
751020			0	-1				1	0	7510200			751020000									
751021			0	-1				1	0	7510210	7510210		751021000									
751022			0	-1				1	0	7510220			751022000									
751023			0	-1				1	0	7510230			751023000									
751024			0	-1				1	0	7510240			751024000									
751025			0	-1				1	0	7510250			751025000	FxTongyongJiagong	HitCase							
751026			0	-1				1	0	7510260			751026000	FxTongyongJiangong	HitCase							
751027			0	-1				1	0	7510270			751027000									
751028			0	-1				1	0	7510280	7510280		751028000									
751029			0	-1				1	0	7510290	7510290		751029000									
751030			0	-1				1	0	7510300			751030000									
751031			0	-1				15	0	7510310			751031000									
751032			0	-1				1	0	7510320			751032000									
751033			0	-1				1	0	7510330			751033000									
751035			0	-1				1	0	7510350			751035000									
751036			0	-1				1	0	7510360			751036000									
751037			0	-1		770115		1	0	7510370|201|200|5	7510370		751037000									
751038			0	-1		770116		1	0	7510380|201|200|5	7510380		751038000									
751039			0	-1		770117		1	0	7510390|201|200|5	7510390		751039000									
751040			0	-1		770118		1	0	7510400|201|200|5	7510400		751040000									
751041			0	-1	17	770114		1	0	7510410|201|200|5	7510410		751041000									
751042			0	10		771774		1	0	7510420|202|750943|200|5	7510370|7510380|7510390|7510400|7510410		751042000	FxTongyongJianfang	HitCase							
751044			0	-1				1	0	7510440			751044000									
751046			0	-1				1	0	7510460			751046000									
751047			0	-1				1	0	7510470			751047000									
751048			0	-1				1	0	7510480|111|110|100|6	7510480		751048000	FxCizhuiHudun	HitCase							
751049			0	0.5				1	0	7510490				FxCizhuiHudunShouji	HitCase							
751050			0	-1				1	0	7510500			751050000									
751051			0	-1				1	0	7510510			751051000									
751052			0	3				1	0	7510520|111|110|100|6	7510520		751052000	FxCizhuiHudun	HitCase							
751053			0	5				1	0	7510530			751053000	FxCizhuiGedang	Root							
751054			0	-1				1	0	7510540			751054000									
751055			0	4				1	0	7510550|111|110|100|6	7510550		751055000	FxCizhuiHudun	HitCase							
751056			0	-1				1	0	7510560			751056000									
751057			0	5				1	0	7510570|111|110|100|6	7510570		751057000	FxCizhuiHudun	HitCase							
751058			0	-1				1	0	7510580			751058000									
751060			0	-1				1	0	7510600			751060000									
751062			0	-1				1	0	7510620			751062000									
751063			0	-1				1	0	7510630|111|110|100|6	7510630		751063000	FxCizhuiHudun	HitCase							
751064			0	-1				1	0	7510640			751064000									
751065			0	-1				1	0	7510650|111|110|100|6	7510650		751065000	FxCizhuiHudun	HitCase							
751066			0	-1				1	0	7510660			751066000									
751067			0	-1				1	0	7510670			751067000									
751070			0	-1				1	0	7510700			751070000									
751071			0	-1				1	0	7510710			751071000									
751072			0	-1				1	0	7510720			751072000									
751073			0	-1				1	0	7510730			751073000									
751074			0	-1				1	0	7510740			751074000									
751075			0	-1				1	0	7510750			751075000									
751076			0	-1				1	0	7510760			751076000									
751077			0	-1				1	0	7510770			751077000									
751078			0	-1				1	0	7510780			751078000									
751079			0	-1				1	0	7510790			751079000									
751080			0	-1				1	0	7510800			751080000									
751081			0	-1				1	0	7510810			751081000									
751082			0	-1				1	0	7510820			751082000									
751083			0	-1				1	0	7510830			751083000									
751084			0	-1				1	0	7510840			751084000									
751085			0	-1				1	0	7510850			751085000									
751086			0	-1				1	0	7510860			751086000									
751087			0	-1				1	0	7510870			751087000									
751088			0	-1				1	0	7510880			751088000									
751089			0	-1				1	0	7510890			751089000									
751090			0	-1				1	0	7510900			751090000									
751091			0	-1				1	0	7510910			751091000									
751092			0	-1				1	0	7510920			751092000									
751093			0	-1				1	0	7510930			751093000									
751094			0	-1				1	0	7510940			751094000									
751095			0	-1				1	0	7510950			751095000									
751096			0	-1				1	0	7510960			751096000									
751097			0	-1				1	0	7510970			751097000									
751098			0	-1				1	0	7510980			751098000									
751099			0	-1				1	0	7510990			751099000									
751100			0	-1				1	0	7511000			751100000									
751101			0	-1				1	0	7511010			751101000									
751102			0	-1				1	0	7511020			751102000	FxMo1ShuixiyiAtk61Shihua								
751103			0	-1				1	0	7511030			751103000	FxMo1ShuixiyiAtk61Shihua	HitCase							
751104			0	0				1	0	7511040			751104000	FxMo1ShuixiyiAtk61Shihua	MarkCase							
751111			0	-1				1	0	7511110			751111000	FxTongyongJiafang	HitCase							
751112			0	-1				1	0	7511120			751112000									
751113			0	-1				-1	0	7511130			751113000									
751114			0	-1				1	0	7511140			751114000									
751121			0	-1				1	0	7511210			751121000									
751124			0	-1				1	0	7511240			751124000									
751125			0	-1				1	0	7511250			751125000									
751126			0	-1				1	0	7511260			751126000									
751201			0	0				1	0	7512010			751201000					1				
751202			0	-1				1	0	7512020			751202000									
751203			0	0				1	0	7512030			751203000					1				
751204			0	-1				1	0	7512040			751204000					1				
751207			0	0				1	0	7512070			751207000					1				
