Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
90830096			1.1	-1									90830097					1		
90830098			1.1	-1									90830099					1		
90830094			1.1	-1									90830095					1		
90830092			1.1	-1									90830093					1		
90840096			1	-1									90840097					1		
90840098			1	-1									90840099					1		
90840094			1	-1									90840095					1		
90840092			1	-1									90840093					1		
90850096			1.6	-1									90850097					1		
90850098			1.6	-1									90850099					1		
90850094			1.6	-1									90850095					1		
90850092			1.6	-1									90850093					1		
90880096			1.6	-1									90880097					1		
90880098			1.6	-1									90880099					1		
90880094			1.6	-1									90880095					1		
90880092			1.6	-1									90880093					1		
90870096			2.4	-1									90870097					1		
90870098			2.4	-1									90870099					1		
90870094			2.4	-1									90870095					1		
90870092			2.4	-1									90870093					1		
90860096			1.6	-1									90860097					1		
90860098			1.6	-1									90860099					1		
90860094			1.6	-1									90860095					1		
90860092			1.6	-1									90860093					1		
90890096			1.6	-1									90890097					1		
90890098			1.6	-1									90890099					1		
90890094			1.6	-1									90890095					1		
90890092			1.6	-1									90890093					1		
90900096			1.6	-1									90900097					1		
90900098			1.6	-1									90900099					1		
90900094			1.6	-1									90900095					1		
90900092			1.6	-1									90900093					1		
90910096			1.6	-1									90910097					1		
90910098			1.6	-1									90910099					1		
90910094			1.6	-1									90910095					1		
90910092			1.6	-1									90910093					1		
90920096			2.17	-1									90920097					1		
90920098			2.17	-1									90920099					1		
90920094			2.17	-1									90920095					1		
90920092			2.17	-1									90920093					1		
