Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
4107				-1									41070									
4207				-1									42070									
4108				-1									41080									
4208				-1									42080									
4110				-1									41100									
4210				-1									42100									
4111				-1									41110									
4211				-1									42110									
4113				-1									41130									
4213				-1									42130									
