Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
130300			0	-1				1	0	1303000			130300000									
130331			0	-1				1	0	1303310			130331000									
130336			0	0.1				1	0	1303360			130336000									
130339			0	0.1				-1	0	1303390	1303390											
130340			0	0.19				1	0	1303400	1303400							1				
130341			0	0.15				2	0	1303410			130341000									
130342			0	0.15				2	0	1303420			130342000									
130343			0	1				-1	0	1303430			130343000					1				
130344			0	0.1				3	0	1303440|1			130344000					1				
130345			0	0				-1	0	1303450	1303450		130345000									
130347			0	2.5				-1	0	1303470			130347000					1				
130348			0	4.5				-1	0	1303480			130348000					1				
130349			0	7				-1	0	1303490			130349000					1				
130350			0	0.1				1	0	1303500			130350000									
130351			0	2				1	0	1303510|3			130351000									
130352			0	2				1	0	1303520|3			130352000									
130353			0	0.35				1	0	1303530|3			130353000									
130354			0	0.1				1	0	1303540			130354000									
130355			0	0				1	0	1303550	1303510|1303520|1303530|1303540											
130356			0	0.4				1	0	1303560	1303560							1				
130357			0	1				1	0	1303570	1303510|1303520		130357000									
130358			0	-1				1	0	1303580			130358000									
130359			0	0.2				1	0	1303590	1303590							1				
130360			0	0.5				1	0	1303600	1303600							1				
130361			0	1.5				1	0	1303610	1303610							1				
130362			0	0				1	0	1303620	1303560|1303590|1303600|1303610											
130363			0	4				-1	0	1303630			130363000					1				
130364			0	3				1	0	1303640	1303640		130364000					1				
130365			0	3				1	0	1303650	1303650		130365000					1				
130366			0	3				1	0	1303660	1303660		130366000					1				
130367			0	0				1	0	1303670	1303640|1303650|1303660							1				
130368			0	0				1	0	1303680			130368000									
130369			0	0.35				1	0	1303690|3			130369000									
130370			0	0.2				1	0	1303700												
130372			0	-1				1	0	1303720			130372000					1				
130373			0	-1				1	0	1303730								1				
130374			0	-1				1	0	1303740			130374000									
130375			0	-1				1	0	1303750			130375000									
130376			0	0				1	0	1303760			130376000									
