Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
777900			0	-1				1	0	7779000												
777901			0	-1				1	0	7779010			777901000									
777902			0	-1				1	0	7779020												
777903			0	-1				1	0	7779030			777903000									
777904			0	-1				1	0	7779040												
777905			0	-1				1	0	7779050			777905000									
777906			0	-1				1	0	7779060												
777907			0	-1				1	0	7779070			777907000									
777908			0	-1				1	0	7779080												
777909			0	-1				1	0	7779090			777909000									
777910			0	-1				1	0	7779100												
777911			0	-1				1	0	7779110			777911000									
777912			0	-1				1	0	7779120												
777913			0	-1				1	0	7779130			777913000									
777914			0	-1				1	0	7779140												
777915			0	-1				1	0	7779150			777915000									
777916			0	-1				1	0	7779160			777916000									
777917			0	8		777352		1	0	7779170			777917000	FxScene01405Hudun	Root							
777918			0	-1				1	0	7779180												
777919			0	-1				1	0	7779190												
777920			0	-1				1	0	7779200												
777921			0	-1				1	0	7779210												
777922			0	-1				1	0	7779220			777922000									
777923			0	-1		760391		1	0	7779230			777923000									
777924			0	6		779168		1	0	7779240			777924000	FxMe1WutailongBodyHuo	Root							
777925			0	-1				1	0	7779250	7779250		777925000									
777926			0	6				1	0	7779260			777926000	FxMe1WutailongBodyHuo	Root							
777928			0	5				1	0	7779280			777928000	FxTongyongShihua								
777929			0	-1		779160		1	0	7779290|7700000			777929000									
777930			0	6				1	0	7779300			777930000	FxMe1WutailongBodyHuo	Root							
777931			0	-1				1	0	7779310			777931000					1				
777932			0	-1				1	0	7779320			777932000									
777933			0	-1				1	0	7779330			777933000									
777934			0	-1				1	0	7779340	9088210	9088210										
777935			0	-1				1	0	7779350			777935000									
777936			0	1				-1	0	7779360												
777937			0	10				1	0	7779370			777937000	FxCizhuiFusu	root							
777938			0	10				1	0	7779380			777938000	FxCizhuiFusu	root							
777940			0	-1				1	0	7779400	7778350	7778350										
777800			0	-1				1	0	7778000			777800000									
777801			0	0				1	0	7778010			777801000									
777802			0	-1				1	0	7778020			777802000									
777803			0	0				1	0	7778030			777803000									
777804			0	-1		779161		1	0	7778040			777804000					1				
777805			0	5				-1	0	7778050			777805000									
777806			0	-1		779162		1	0	7778060			777806000					1				
777808			0	-1				1	0	7778080			777808000					1				
777810			0	-1				1	0	7778100			777810000									
777811			0	-1		779165		1	0	7778110			777811000									
777812			0	-1				1	0	7778120			777812000	FxAnying	HitCase							
777818			0	-1				1	0	7778180			777818000									
777813			0	-1				1	0	7778130			777813000	FxEquipHudun	HitCase							
777814			0	-1				1	0	7778140			777814000		HitCase							
777816			0	-1				1	0	7778160			777816000									
777817			0	0.5				1	0	7778170				FxCizhuiBihuanShouji	Root							
777820			0	-1		779169		1	0	7778200			777820000		HitCase							
777821			0	10				-1	0	7778210			777821000									
777822			0	10				-1	0	7778220			777822000									
777823			0	10				-1	0	7778230			777823000									
777824			0	0				-1	0	7778240			777824000									
777825			0	-1				1	0	7778250			777825000									
777826			0	-1	101			1	0	7778260|101|100|6	7621440		777826000	FxTongyongJiagong	HitCase			1				
777827			0	-1				1	0	7778270			777827000									
777828			0	-1				1	0	7778280			777828000									
777829			0	-1				-1	0	7778290	1000510|1000520	1000510|1000520						1				
777830			0	-1				1	0	7778300			777830000									
777831			0	-1				1	0	7778310			777831000									
777832			0	-1				1	0	7778320			777832000									
777833			0	-1				99	0	7778330			777833000									
777834			0	-1				1	0	7778340			777834000									
777835			10	1				1	0	7778350			777835000									
777837			0	-1				1	0	7778370			777837000									
777838			0	-1				1	0	7778380|300			777838000									
777839			0	-1				1	0	7778390			777839000					1				
777840			0	-1				1	0	7778400	1000290|1000300|1000310|1000340	1000290|1000300|1000310|1000340										
777845			0	-1				1	0	7778450|2001	7778450|2000		777845000					1				
777846			0	-1	101			-1	0	7778460|101|100|6			777846000	FxTongyongJiagong	HitCase							
777850			0	-1		779163		1	0	7778500			777850000					1				
777851			0	-1				1	0	7778510			777851000									
