Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
90930096				-1									90930097					1		
90930098				-1									90930099					1		
90930094				-1									90930095					1		
90930092				-1									90930093					1		
90940096				-1									90940097					1		
90940098				-1									90940099					1		
90940094				-1									90940095					1		
90940092				-1									90940093					1		
84500096				-1									84500097					1		
84500098				-1									84500099					1		
84500094				-1									84500095					1		
84500092				-1									84500093					1		
84510096				-1									84510097					1		
84510098				-1									84510099					1		
84510094				-1									84510095					1		
84510092				-1									84510093					1		
84520096				-1									84520097					1		
84520098				-1									84520099					1		
84520094				-1									84520095					1		
84520092				-1									84520093					1		
84810096				-1									84810097					1		
84810098				-1									84810099					1		
84810094				-1									84810095					1		
84810092				-1									84810093					1		
84800096				-1									84800097					1		
84800098				-1									84800099					1		
84800094				-1									84800095					1		
84800092				-1									84800093					1		
82200096				-1									82200097					1		
82200098				-1									82200099					1		
82200094				-1									82200095					1		
82200092				-1									82200093					1		
82210096				-1									82210097					1		
82210098				-1									82210099					1		
82210094				-1									82210095					1		
82210092				-1									82210093					1		
82220096				-1									82220097					1		
82220098				-1									82220099					1		
82220094				-1									82220095					1		
82220092				-1									82220093					1		
82230096				-1									82230097					1		
82230098				-1									82230099					1		
82230094				-1									82230095					1		
82230092				-1									82230093					1		
82290096				-1									82290097					1		
82290098				-1									82290099					1		
82290094				-1									82290095					1		
82290092				-1									82290093					1		
85400096				-1									85400097					1		
85400098				-1									85400099					1		
85400094				-1									85400095					1		
85400092				-1									85400093					1		
85410096				-1									85410097					1		
85410098				-1									85410099					1		
85410094				-1									85410095					1		
85410092				-1									85410093					1		
85420096				-1									85420097					1		
85420098				-1									85420099					1		
85420094				-1									85420095					1		
85420092				-1									85420093					1		
85430096				-1									85430097					1		
85430098				-1									85430099					1		
85430094				-1									85430095					1		
85430092				-1									85430093					1		
85440096				-1									85440097					1		
85440098				-1									85440099					1		
85440094				-1									85440095					1		
85440092				-1									85440093					1		
85450096				-1									85450097					1		
85450098				-1									85450099					1		
85450094				-1									85450095					1		
85450092				-1									85450093					1		
