Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
84700096				-1									84700097					1		
84700098				-1									84700099					1		
84700094				-1									84700095					1		
84700092				-1									84700093					1		
84760096				-1									84760097					1		
84760098				-1									84760099					1		
84760094				-1									84760095					1		
84760092				-1									84760093					1		
84710096				-1									84710097					1		
84710098				-1									84710099					1		
84710094				-1									84710095					1		
84710092				-1									84710093					1		
84720096				-1									84720097					1		
84720098				-1									84720099					1		
84720094				-1									84720095					1		
84720092				-1									84720093					1		
85010096				-1									85010097					1		
85010098				-1									85010099					1		
85010094				-1									85010095					1		
85010092				-1									85010093					1		
85020096				-1									85020097					1		
85020098				-1									85020099					1		
85020094				-1									85020095					1		
85020092				-1									85020093					1		
