Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
85550096			2.5	-1									85550097					1				
85550098			2.5	-1									85550099					1				
85550094			2.5	-1									85550095					1				
85550092			2.5	-1									85550093					1				
85560096			2.5	-1									85560097					1				
85560098			2.5	-1									85560099					1				
85560094			2.5	-1									85560095					1				
85560092			2.5	-1									85560093					1				
85480096			2.5	-1									85480097					1				
85480098			2.5	-1									85480099					1				
85480094			2.5	-1									85480095					1				
85480092			2.5	-1									85480093					1				
85490096			2.5	-1									85490097					1				
85490098			2.5	-1									85490099					1				
85490094			2.5	-1									85490095					1				
85490092			2.5	-1									85490093					1				
