Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
980102			0	2				1	0	9801020				FxCizhuiHeidong	HitCase					
980103			0	-1				1	0	9801030										
980104			0	-1				1	0	9801040										
980105			0	-1				1	0	9801050										
980106			0	-1				1	0	9801060										
980107			0	-1				1	0	9801070										
980108			0	-1				1	0	9801080										
980109			0	-1				1	0	9801090										
980110			0	-1				1	0	9801100										
980111			0	-1				1	0	9801110										
980112			0	-1				1	0	9801120										
980113			0	-1				1	0	9801130										
980114			0	-1				1	0	9801140										
980115			0	-1				1	0	9801150										
980116			0	-1				1	0	9801160										
980117			0	-1				1	0	9801170										
980118			0	-1				1	0	9801180										
980119			0	-1				1	0	9801190										
980120			0	-1				1	0	9801200										
980121			0	-1				1	0	9801210			980121000							
980122			0	-1				1	0	9801220				FxChongwulevelBlue	HitCase					
980123			0	-1				1	0	9801230				FxChongwulevelPurple	HitCase					
