Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
776001			0	5				1	0	7760010	7760010|7760020|7760030|7760040|7760050		776001000	FxCizhuiRoleTrail	HitCase							
776002			0	6				1	0	7760020	7760010|7760020|7760030|7760040|7760050		776002000	FxCizhuiRoleTrail	HitCase							
776003			0	7				1	0	7760030	7760010|7760020|7760030|7760040|7760050		776003000	FxCizhuiRoleTrail	HitCase							
776004			0	8				1	0	7760040	7760010|7760020|7760030|7760040|7760050		776004000	FxCizhuiRoleTrail	HitCase							
776005			0	10				1	0	7760050	7760010|7760020|7760030|7760040|7760050		776005000	FxCizhuiRoleTrail	HitCase							
776006			0	-1				1	0	7760060			776006000									
776007			0	0.8				1	0	7760070			776007000	FxCizhuiBilei	HitCase							
776011			0	0.8				1	0	7760110			776011000	FxCizhuiBilei	HitCase							
776012			0	0.8				1	0	7760120			776012000	FxCizhuiBilei	HitCase							
776013			0	0.8				1	0	7760130			776013000	FxCizhuiBilei	HitCase							
776014			0	0.8				1	0	7760140			776014000	FxCizhuiBilei	HitCase							
776017			0	-1				1	0	7760170			776017000									
776018			0	-1				1	0	7760180			776018000									
776019			0	-1				1	0	7760190			776019000									
776020			0	-1				1	0	7760200			776020000									
776021			0	-1				1	0	7760210			776021000									
776022			0	4	101			1	0	7760220|101|100|6	7760220		776022000	FxTongyongJiagong	HitCase			1				
776023			0	5	101			1	0	7760230|101|100|6	7760230		776023000	FxTongyongJiagong	HitCase			1				
776024			0	6	101			1	0	7760240|101|100|6	7760240		776024000	FxTongyongJiagong	HitCase			1				
776025			0	7	101			1	0	7760250|101|100|6	7760250		776025000	FxTongyongJiagong	HitCase			1				
776026			0	8	101			1	0	7760260|101|100|6	7760260		776026000	FxTongyongJiagong	HitCase			1				
776027			0	4				1	0	7760270			776027000	FxPet3HeonAtk11WuliBiaoji	MarkCase							
776028			0	5				1	0	7760280			776028000	FxPet3HeonAtk11WuliBiaoji	MarkCase							
776029			0	6				1	0	7760290			776029000	FxPet3HeonAtk11WuliBiaoji	MarkCase							
776030			0	7				1	0	7760300			776030000	FxPet3HeonAtk11WuliBiaoji	MarkCase							
