Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
746500			0	-1				1	0	7465000	5120360	5120360										
746501			0	-1				1	0	7465010			746501000									
746502			0	0				1	0	7465020			746502000									
746503			0	0				1	0	7465030			746503000									
746504			0	0				1	0	7465040			746504000									
746505			0	0				1	0	7465050			746505000									
746506			0	-1				1	0	7465060				FxScene02408LightBai	Root							
746507			0	-1				1	0	7465070				FxScene02408LightHuang	Root							
746508			0	-1				1	0	7465080				FxScene02408LightHuangShan	Root							
746509			0	-1				1	0	7465090				FxScene02408LightLv	Root							
746510			0	-1				1	0	7465100				FxScene02408LightHong	Root							
746511			0	0				1	0	7465110			746511000									
746513			0	-1				1	0	7465130				FxScene02408Zhunque	HitCase							
746514			0	-1				1	0	7465140				FxScene02408Cuowu	HitCase							
746515			0	-1				1	0	7465150												
746516			0	-1				1	0	7465160												
746517			0	-1				1	0	7465170												
746518			0	-1				1	0	7465180			746518000									
746519			0	-1				1	0	7465190			746519000									
746520			0	-1				1	0	7465200			746520000									
746521			0	-1				1	0	7465210			746521000									
746522			0	-1				1	0	7465220			746522000									
746523			0	-1				1	0	7465230			746523000									
746524			0	-1				1	0	7465240			746524000									
746525			0	-1				1	0	7465250			746525000									
746526			0	-1				1	0	7465260			746526000									
746527			0	-1				1	0	7465270			746527000									
746528			0	-1				1	0	7465280			746528000									
746529			0	-1				1	0	7465290			746529000									
746530			0	-1				1	0	7465300			746530000									
746531			0	-1				1	0	7465310			746531000					1				
746532			0	0				1	0	7465320												
746533			0	-1				1	0	7465330			746533000									
746534			0	15				5	0	7465340|101|100|6			746534000									
746535			0	-1				1	0	7465350			746535000									
746536			0	0				1	0	7465360			746536000									
746537			0	0				1	0	7465370			746537000									
746538			0	0				1	0	7465380			746538000									
746539			0	-1				1	0	7465390			746539000									
746540			0	0				1	0	7465400			746540000									
746541			0	8				1	0	7465410			746541000									
746542			0	-1				1	0	7465420			746542000									
746544			0	-1				1	0	7465440			746544000									
746545			0	0				1	0	7465450			746545000									
746546			0	0				1	0	7465460			746546000									
746547			0	-1				1	0	7465470	1000510|7465470		746547000									
746548			0	-1				1	0	7465480	7465480		746548000									
746549			0	-1				1	0	7465490			746549000									
746550			0	-1				1	0	7465500			746550000									
746551			0	-1				1	0	7465510			746551000									
746552			0	0				1	0	7465520												
746553			0	-1				1	0	7465530			746553000									
746554			0	-1				1	0	7465540	7465540		746554000									
746555			0	-1				1	0	7465550			746555000									
746556			0	0				1	0	7465560			746556000									
746557			0	-1				1	0	7465570	1000520|7465570|7465980		746557000									
746558			0	-1				1	0	7465580			746558000									
746559			0	-1				1	0	7465590			746559000									
746561			0	-1				1	0	7465610			746561000									
746562			0	-1				1	0	7465620			746562000									
746563			0	-1				1	0	7465630			746563000									
746564			0	-1				1	0	7465640			746564000									
746565			0	-1				1	0	7465650			746565000									
746566			0	-1				1	0	7465660			746566000									
746567			0	-1				1	0	7465670			746567000									
746570			0	-1				1	0	7465700			746570000									
746571			0	-1				-1	0	7465710			746571000	FxTongyongJianfang	HitCase							
746572			0	-1				1	0	7465720			746572000									
746573			0	-1				1	0	7465730			746573000									
746575			0	2.5				1	0	7465750			746575000									
746576			0	2.5				1	0	7465760			746576000									
746577			0	2.5				1	0	7465770			746577000	FxCizhuiMingyunlunpansheng	MarkCase					0		
746579			0	-1				1	0	7465790			746579000					1				
746580			0	-1				1	0	7465800			746580000	FxTongyongYinshenData01								
746581			0	-1				1	0	7465810			746581000									
746582			0	-1				1	0	7465820			746582000									
746583			0	-1				1	0	7465830			746583000									
746584			0	0				1	0	7465840			746584000									
746585			0	-1				1	0	7465850			746585000									
746586			0	-1				1	0	7465860			746586000									
746587			0	-1				1	0	7465870	7465870		746587000					1				
746588			0	-1				1	0	7465880	8410620	8410620										
746589			0	-1		746589		1	0	7465890												
746590			0	-1		746590		1	0	7465900												
746591			0	-1		746591		1	0	7465910												
746592			0	-1		746592		1	0	7465920												
746593			0	-1				1	0	7465930				FxMo1ShuixiyiAtk61Shihua								
746594			0	-1				1	0	7465940			746594000									
746595			0	-1				1	0	7465950			746595000									
746596			0	-1				1	0	7465960			746596000									
746597			0	-1				1	0	7465970			746597000									
746598			0	-1				1	0	7465980			746598000									
746599			0	-1				1	0	7465990			746599000									
746600			0	-1				1	0	7466000												
746601			0	1				1	0	7466010			746601000					1				
746602			0	-1				1	0	7466020	7466010	7466010										
746603			0	-1				1	0	7466030			746603000									
