Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
99510096				-1									99510097					1				
99510098				-1									99510099					1				
99510094				-1									99510095					1				
99510092				-1									99510093					1				
90370096			2.5	-1									90370097					1				
90370098			2.5	-1									90370099					1				
90370094			2.5	-1									90370095					1				
90370092			2.5	-1									90370093					1				
90440096			1.2	-1									90440097					1				
90440098			1.2	-1									90440099					1				
90440094			1.2	-1									90440095					1				
90440092			1.2	-1									90440093					1				
90330096			2	-1									90330097					1				
90330098			2	-1									90330099					1				
90330094			2	-1									90330095					1				
90330092			2	-1									90330093					1				
90340096			1.5	-1									90340097					1				
90340098			1.5	-1									90340099					1				
90340094			1.5	-1									90340095					1				
90340092			1.5	-1									90340093					1				
90260096			1.53	-1									90260097					1				
90260098			1.53	-1									90260099					1				
90260094			1.53	-1									90260095					1				
90260092			1.53	-1									90260093					1				
99580096				-1									99580097					1				
99580098			0.05	-1									99580099					1				
99580094			0.05	-1									99580095					1				
99580092			0.05	-1									99580093					1				
99540096				-1									99540097					1				
99540098			4.17	-1									99540099					1				
99540094			4.17	-1									99540095					1				
99540092			4.17	-1									99540093					1				
99550096				-1									99550097					1				
99550098			1.2	-1									99550099					1				
99550094			1.2	-1									99550095					1				
99550092			1.2	-1									99550093					1				
99600096			1.5	-1									99600097					1				
99600098			1.5	-1									99600099					1				
99600094			1.5	-1									99600095					1				
99600092			1.5	-1									99600093					1				
90220096			1.8	-1									90220097					1				
90220098			1.8	-1									90220099					1				
90220094			1.8	-1									90220095					1				
90220092			1.8	-1									90220093					1				
90430096				-1									90430097					1				
90430098			3	-1									90430099					1				
90430094			3	-1									90430095					1				
90430092			3	-1									90430093					1				
97510096			1.8	-1									97510097					1				
97510098			1.8	-1									97510099					1				
97510094			1.8	-1									97510095					1				
97510092			1.8	-1									97510093					1				
97520096				-1									97520097					1				
97520098			0.05	-1									97520099					1				
97520094			0.05	-1									97520095					1				
97520092			0.05	-1									97520093					1				
97530096				-1									97530097					1				
97530098			0.05	-1									97530099					1				
97530094			0.05	-1									97530095					1				
97530092			0.05	-1									97530093					1				
97540096				-1									97540097					1				
97540098			0.05	-1									97540099					1				
97540094			0.05	-1									97540095					1				
97540092			0.05	-1									97540093					1				
97550096				-1									97550097					1				
97550098			0.05	-1									97550099					1				
97550094			0.05	-1									97550095					1				
97550092			0.05	-1									97550093					1				
97560096				-1									97560097					1				
97560098			0.05	-1									97560099					1				
97560094			0.05	-1									97560095					1				
97560092			0.05	-1									97560093					1				
97570096				-1									97570097					1				
97570098			0.05	-1									97570099					1				
97570094			0.05	-1									97570095					1				
97570092			0.05	-1									97570093					1				
97580096			1.8	-1									97580097					1				
97580098			1.8	-1									97580099					1				
97580094			1.8	-1									97580095					1				
97580092			1.8	-1									97580093					1				
97590096				-1									97590097					1				
97590098			0.7	-1									97590099					1				
97590094			0.7	-1									97590095					1				
97590092			0.7	-1									97590093					1				
87430096				-1									87430097					1				
87430098			3.6	-1									87430099					1				
87430094			3.6	-1									87430095					1				
87430092			3.6	-1									87430093					1				
87440096				-1									87440097					1				
87440098				-1									87440099					1				
87440094				-1									87440095					1				
87440092				-1									87440093					1				
