Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
775131			0	-1				1	0	7751310			775131000					1				
775132			0	-1				1	0	7751320			775132000					1				
775133			0	-1				1	0	7751330			775133000					1				
775135			0	-1				1	0	7751350			775135000					1				
775136			0	-1				1	0	7751360												
775137			0	-1				1	0	7751370												
775138			0	-1				1	0	7751380												
775139			0	-1				1	0	7751390												
775140			0	0.5				1	0	7751400	7751400		775140000					1				
775141			0	1				1	0	7751410	7751410		775141000					1				
775142			0	1.5				1	0	7751420	7751420		775142000					1				
775143			0	2				1	0	7751430	7751430		775143000					1				
775144			0	2				1	0	7751440			775144000	FxCizhuiResponse	MarkCase			1				
775145			0	1.5				1	0	7751450			775145000					1				
775146			0	1.5				1	0	7751460	7751460		775146000					1				
775147			0	1.5				1	0	7751470	7751470		775147000					1				
775148			0	2				1	0	7751480			775148000					1				
775149			0	2				1	0	7751490			775149000					1				
775259			0	-1				1	0	7752590	7752590		775259000					1				
775150			0	-1				1	0	7751500			775150000					1				
775151			0	-1				1	0	7751510												
775152			0	-1				1	0	7751520			775152000					1				
775154			0	-1				1	0	7751540												
775155			0	-1				1	0	7751550												
775156			0	-1				1	0	7751560												
775157			0	-1				1	0	7751570												
775158			0	-1				1	0	7751580			775158000									
775159			0	-1				1	0	7751590			775159000	FxAnying	HitCase							
775160			0	0				1	0	7751600	7751590|7751630|7751640	7751590|7751630|7751640										
775161			0	0				1	0	7751610			775161000					1				
775163			0	-1				20	0	7751630			775163000					1				
775164			0	-1				1	0	7751640			775164000					1				
775165			0	2				1	0	7751650			775165000	FxCizhuizzqiAtk01				1				
775166			0	-1				1	0	7751660												
775167			0	-1				1	0	7751670												
775168			0	-1				1	0	7751680												
775169			0	-1				1	0	7751690												
775170			0	-1				1	0	7751700			775170000					1				
775172			0	-1				1	0	7751720			775172000									
775173			0	-1				1	0	7751730			775173000	FxCizhuizzqiDandao02								
775174			0	1				1	0	7751740			775174000	FxCizhuizzqiHuifu								
775175			0	-1				1	0	7751750			775175000									
775176			0	-1				1	0	7751760			775176000									
