Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
9951				-1									99510									
9952				-1									99520									
9044				-1									90440									
9026				-1									90260									
9033				-1									90330									
9960				-1									99600									
9958				-1									99580									
9954				-1									99540									
9955				-1									99550									
9037				-1									90370									
9034				-1									90340									
9022				-1									90220									
9043				-1									90430									
9751				-1									97510									
9758				-1									97580									
9957				-1									99570									
9752				-1									97520									
9753				-1									97530									
9754				-1									97540									
9755				-1									97550									
9756				-1									97560									
9757				-1									97570									
