Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
771117			0	-1				1	0	7711170			771117000									
771130			0	0				1	0	7711300			771130000	FxTongyongFireShouji	HitCase							
771127			0	0	102			1	0	7711270|102|100|6	7711270		771127000	FxTongyongJiafang	HitCase			1				
772748			0	0	102			1	0	7727480|102|100|6	7727480		772748000	FxTongyongJiafang	HitCase			1				
771124			0	5	101			1	0	7711240|101|100|6			771124000	FxTongyongJiagong	HitCase			1				
771123			0	5	103			1	0	7711230|103|100|6			771123000	FxTongyongJiasu	Root			1				
771125			0	5	102			1	0	7711250|102|100|6			771125000	FxTongyongJiafang	HitCase			1				
771178			0	-1				1	0	7711780	7711780		771178000					1				
771179			0	0				50	0	7711790			771179000					1				
771146			0	3.5				50	0	7711460			771146000									
771148			0	1				50	0	7711480			771148000									
771159			0	1.1	203			1	0	7711590|203|200|5	7711590		771159000	FxTongyongJiansu	Root							
771118			0	-1				1	0	7711180			771118000									
771119			0	-1				1	0	7711190	7711190		771119000									
771120			0	-1				1	0	7711200			771120000	FxMt1FangyutaFire03	MarkCase							
771121			0	-1				1	0	7711210	7711200		771121000	FxMt1FangyutaFire02	MarkCase							
771122			0	-1				1	0	7711220			771122000	FxMt1FangyutaFire01	MarkCase							
771126			0	0				1	0	7711260	7711260		771126000					1				
771128			0	-1				1	0	7711280			771128000									
771129			0	2				1	0	7711290	7711290	7711290	771129000	FxTongyongZhuoshao	HitCase							
771131			0	-1				1	0	7711310			771131000	FxCizhuiFusu	HitCase							
771132			0	-1				1	0	7711320			771132000	FxMt1FangyutaRecovery03	MarkCase							
771133			0	-1				1	0	7711330			771133000	FxMt1FangyutaRecovery02	MarkCase							
771134			0	-1				1	0	7711340			771134000	FxMt1FangyutaRecovery01	MarkCase							
771136			0	0.5				1	0	7711360				FxTongyongJiazhiliao	HitCase							
771137			0	-1				1	0	7711370			771137000									
771138			0	-1				1	0	7711380	7711380		771138000					1				
771139			0	-1				1	0	7711390			771139000									
771140			0	-1				1	0	7711400	7711400		771140000					1				
771141			0	-1				1	0	7711410	7711410		771141000					1				
771142			0	-1				1	0	7711420	7711420		771142000									
771143			0	-1				1	0	7711430			771143000	FxMt1FangyutaLightning03	MarkCase							
771144			0	-1				1	0	7711440	7711430		771144000	FxMt1FangyutaLightning02	MarkCase							
771145			0	-1				1	0	7711450	7711430|7711440		771145000	FxMt1FangyutaLightning01	MarkCase							
771147			0	-1				1	0	7711470			771147000									
771155			0	-1				1	0	7711550			771155000									
771156			0	-1				1	0	7711560			771156000	FxMt1FangyutaIce03	MarkCase							
771157			0	-1				1	0	7711570	7711560		771157000	FxMt1FangyutaIce02	MarkCase							
771158			0	-1				1	0	7711580	7711560|7711570		771158000	FxMt1FangyutaIce01	MarkCase							
771160			0	-1				1	0	7711600			771160000									
771162			0	-1				1	0	7711620			771162000									
771163			0	2				1	0	7711630|18|5|10	15|203	15|203	771163000	FxTongyongBingdong	HitCase							
771170			0	-1				1	0	7711700			771170000									
771171			0	-1				1	0	7711710			771171000	FxMt1FangyutaDark03	MarkCase							
771172			0	-1				1	0	7711720	7711710		771172000	FxMt1FangyutaDark02	MarkCase							
771173			0	-1				1	0	7711730	7711710|7711720		771173000	FxMt1FangyutaDark01	MarkCase							
771174			0	3				1	0	7711740												
771176			0	-1				1	0	7711760			771176000									
771180			0	-1				1	0	7711800	7711800		771180000									
771181			0	0.1				1	0	7711810	7711780											
771182			0	0.1				1	0	7711820	7711790											
771185			0	-1				1	0	7711850			771185000									
771186			0	-1				1	0	7711860			771186000									
771187			0	-1				1	0	7711870			771187000									
771188			0	-1				99	0	7711880			771188000					1				
771189			0	-1				1	0	7711890			771189000									
771190			0	0.1				1	0	7711900			771190000									
771191			0	-1				1	0	7711910												
771192			0	-1				1	0	7711920												
771193			0	-1				1	0	7711930												
771194			0	-1				1	0	7711940												
771195			0	-1				1	0	7711950												
771196			0	-1				1	0	7711960												
771197			0	-1				1	0	7711970												
771198			0	-1				1	0	7711980												
771199			0	-1				1	0	7711990												
772414			0	-1				1	0	7724140			772414000									
772419			0	-1				1	0	7724190			772419000									
772476			0	-1				1	0	7724760												
772477			0	-1				1	0	7724770	7724760											
771150			0	-1				1	0	7711500|210|200|5|202			771150000									
771151			0	-1				1	0	7711510|210|200|5|202			771151000									
771152			0	-1				1	0	7711520|210|200|5|202			771152000									
771153			0	-1				1	0	7711530|210|200|5|202			771153000									
771154			0	-1				1	0	7711540|210|200|5|202			771154000									
772420			0	-1				1	0	7724200			772420000									
772421			0	-1				1	0	7724210	7724210|7724220|7724230		772421000									
772422			0	-1				1	0	7724220	7724220|7724230		772422000									
772423			0	-1				1	0	7724230	7724230		772423000									
772424			0	-1				1	0	7724240			772424000									
772425			0	-1				1	0	7724250	7724250|7724260|7724270		772425000									
772426			0	-1				1	0	7724260	7724260|7724270		772426000									
772427			0	-1				1	0	7724270	7724270		772427000									
772428			0	-1				1	0	7724280			772428000									
772429			0	-1				1	0	7724290			772429000									
772430			0	-1				1	0	7724300			772430000									
772431			0	-1				1	0	7724310			772431000									
772436			0	-1				1	0	7724360			772436000									
772437			0	-1				1	0	7724370			772437000									
772438			0	-1				1	0	7724380			772438000									
772439			0	-1				1	0	7724390			772439000									
772440			0	2				1	0	7724400	7724400		772440000	FxTongyongZhuoshao	HitCase							
772441			0	3				1	0	7724410	7724410		772441000	FxTongyongZhuoshao	HitCase							
772442			0	4				1	0	7724420	7724420		772442000	FxTongyongZhuoshao	HitCase							
772450			0	-1				1	0	7724500			772450000									
772451			0	-1				1	0	7724510			772451000									
772452			0	-1				1	0	7724520			772452000									
772453			0	1				1	0	7724530|18|5|10	15|203	15|203	772453000	FxTongyongBingdong	HitCase							
772454			0	1.5				1	0	7724540|18|5|10	15|203	15|203	772454000	FxTongyongBingdong	HitCase							
772455			0	2				1	0	7724550|18|5|10	15|203	15|203	772455000	FxTongyongBingdong	HitCase							
772460			0	-1				1	0	7724600	7724600		772460000	FxTongyongJiagong	HitCase			1				
772461			0	-1				1	0	7724610			772461000	FxCizhuiBihuan	Root							
772462			0	-1				1	0	7724620			772462000									
772463			0	-1				1	0	7724630			772463000									
772464			0	-1				1	0	7724640			772464000									
772465			0	-1				1	0	7724650			772465000									
772470			0	-1				1	0	7724700			772470000	FxTongyongJiafang	HitCase			1				
772471			0	-1				1	0	7724710			772471000	FxCizhuiBihuan	Root							
772472			0	-1				1	0	7724720			772472000									
772473			0	-1				1	0	7724730			772473000									
772474			0	-1				1	0	7724740			772474000									
772475			0	-1				1	0	7724750			772475000									
772480			0	-1				1	0	7724800			772480000									
772481			0	-1				1	0	7724810			772481000									
772482			0	-1				1	0	7724820												
772483			0	29				1	0	7724830	7724830		772483000	FxEquipHudun	HitCase							
772484			0	-1				1	0	7724840	7724840		772484000					1				
772485			0	-1				1	0	7724850												
772486			0	-1				1	0	7724860			772486000									
772487			0	-1				1	0	7724870			772487000									
772488			0	-1				1	0	7724880			772488000									
772493			0	-1				1	0	7724930												
