Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
95130096				-1									95130097					1		
95130098			1.5	-1									95130099					1		
95130094			1.5	-1									95130095					1		
95130092			1.5	-1									95130093					1		
90380096			1.5	-1									90380097					1		
90380098			1.5	-1									90380099					1		
90380094			1.5	-1									90380095					1		
90380092			1.5	-1									90380093					1		
99140096				-1									99140097					1		
99140098				-1									99140099					1		
99140094				-1									99140095					1		
99140092				-1									99140093					1		
