Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
478000			0	-1				1	0	4780000				FxMb1Punishdata2Dandao								
478001			0	-1				1	0	4780010												
478002			0	-1				1	0	4780020												
478003			0	0				1	0	4780030			478003000									
478004			0	0				1	0	4780040			478004000									
478005			0	20				1	0	4780050			478005000									
478006			0	5				1	0	4780060			478006000									
478007			0	5				1	0	4780070												
478010			0	1				1	0	4780100			478010000									
478011			0	-1				1	0	4780110			478011000									
478020			0	1				1	0	4780200			478020000									
478022			0	0				1	0	4780220			478022000									
478023			0	8				1	0	4780230			478023000									
478025			0	1				1	0	4780250			478025000									
478026			0	1				1	0	4780260			478026000									
478027			0	3				1	0	4780270			478027000									
478028			0	2				1	0	4780280			478028000									
478029			0	2				1	0	4780290			478029000									
478030			0	3				1	0	4780300			478030000									
478035			0	-1				1	0	4780350			478035000									
478036			0	1				1	0	4780360												
478037			0	1				1	0	4780370			478037000									
478038			0	5				1	0	4780380			478038000									
478039			0	5				1	0	4780390				FxMb1Punishdata2Atk0701								
478040			0	-1				1	0	4780400	4782360		478040000									
478041			0	0				1	0	4780410			478041000									
478042			0	1.5				1	0	4780420	4782040	4782040	478042000									
478043			0	1.5				1	0	4780430			478043000									
478044			0	1.8				1	0	4780440			478044000									
478045			0	0.6				1	0	4780450			478045000									
478046			0	0.6				1	0	4780460			478046000									
478047			0	1.5				1	0	4780470			478047000									
478048			0	1.5				1	0	4780480			478048000									
478050			0	0				1	0	4780500			478050000									
478051			0	-1				1	0	4780510			478051000									
478052			0	-1				1	0	4780520			478052000									
478053			0	0.6				1	0	4780530			478053000									
478054			0	0.6				1	0	4780540			478054000									
478055			0	0.6				1	0	4780550			478055000									
478056			0	0.6				1	0	4780560			478056000									
478060			0	2				1	0	4780600												
478061			0	0				1	0	4780610			478061000									
478062			0	-1				1	0	4780620			478062000									
478063			0	-1				1	0	4780630												
478064			0	-1				1	0	4780640			478064000									
478065			0	-1				1	0	4780650			478065000									
478066			0	-1				1	0	4780660			478066000									
478067			0	-1				1	0	4780670			478067000									
478068			0	-1				1	0	4780680			478068000									
478069			0	2				1	0	4780690												
478070			0	5				1	0	4780700												
478071			0	1				1	0	4780710												
478072			0	-1				1	0	4780720												
478073			0	-1				1	0	4780730												
478074			0	0				1	0	4780740	1000900|1000910|1000700	1000900|1000910|1000700	478074000									
478075			0	1				1	0	4780750			478075000									
478076			0	1				1	0	4780760												
478077			0	-1				1	0	4780770			478077000									
478078			0	1				1	0	4780780			478078000									
478079			0	-1				1	0	4780790				FxMb1Punishdata2Dandao								
478080			0	-1				1	0	4780800				FxMb1Punishdata2DandaoLiFu								
478081			0	-1				1	0	4780810												
478082			0	-1				1	0	4780820												
478083			0	2				1	0	4780830												
478084			0	0				1	0	4780840	1000900|1000910|1000700	1000900|1000910|1000700	478084000									
478085			0	-1				1	0	4780850			478085000									
478086			0	-1				1	0	4780860			478086000									
478087			0	0				1	0	4780870	4780850|4780860											
478088			0	-1				1	0	4780880												
478089			0	-1				1	0	4780890			478089000									
478090			0	1				1	0	4780900												
478091			0	1				1	0	4780910												
478092			0	1				1	0	4780920												
478093			0	1				1	0	4780930												
478094			0	1				1	0	4780940												
478095			0	1				1	0	4780950												
478096			0	1				1	0	4780960												
478097			0	-1				1	0	4780970			478097000									
478098			0	0				1	0	4780980			478098000									
478099			0	0.2				1	0	4780990			478099000									
478100			0	2				1	0	4781000			478100000									
478101			0	1				1	0	4781010	4781800|4781810|4781820	4781800|4781810|4781820	478101000									
478102			0	-1				1	0	4781020			478102000									
478103			0	0.2				1	0	4781030												
478104			0	0.2				1	0	4781040												
478105			0	1				1	0	4781050												
478106			0	0.2				1	0	4781060			478106000									
478107			0	-1				1	0	4781070			478107000									
478108			0	0.2				1	0	4781080												
478109			0	0.2				1	0	4781090												
478110			1	4				1	0	4781100	8481210	8481210	478110000									
478111			0	-1				1	0	4781110			478111000									
478112			0	-1				1	0	4781120	4781130|4781140|4781150		478112000									
478113			0	-1				1	0	4781130	4781120|4781140|4781150		478113000									
478114			0	-1				1	0	4781140	4781120|4781130|4781150		478114000									
478115			0	-1				1	0	4781150	4781120|4781130|4781140		478115000									
478116			0	3				1	0	4781160			478116000									
478117			0	3				1	0	4781170			478117000									
478118			0	3				1	0	4781180			478118000									
478119			0	1				1	0	4781190			478119000									
478120			0	-1				1	0	4781200			478120000									
478121			0	-1				1	0	4781210			478121000									
478122			0	-1				1	0	4781220			478122000									
478123			0	-1				1	0	4781230	4781240|4781250|4781260|4781270|4781690		478123000									
478124			0	-1				1	0	4781240	4781230|4781250|4781260|4781270|4781690		478124000									
478125			0	-1				1	0	4781250	4781230|4781240|4781260|4781270|4781690		478125000									
478126			0	-1				1	0	4781260	4781230|4781240|4781250|4781270|4781690		478126000									
478127			0	-1				1	0	4781270	4781230|4781240|4781250|4781260|4781690		478127000									
478128			0	3				1	0	4781280			478128000									
478129			0	3				1	0	4781290			478129000									
478130			0	-1				1	0	4781300	4781160|4781170|4782750	4781160|4781170|4782750	478130000									
478131			0	0.3				1	0	4781310												
478132			0	0.3				1	0	4781320												
478133			0	3				1	0	4781330												
478134			0	3				1	0	4781340												
478135			0	0.3				1	0	4781350												
478136			0	0.3				1	0	4781360												
478137			0	0.3				1	0	4781370												
478138			0	-1				1	0	4781380			478138000									
478139			0	0.2				1	0	4781390			478139000									
478140			0	0.2				1	0	4781400			478140000									
478141			0	-1				1	0	4781410			478141000									
478142			0	-1				1	0	4781420			478142000									
478143			0	0.2				1	0	4781430												
478144			0	0.2				1	0	4781440												
478145			0	0.2				1	0	4781450												
478146			0	0.2				1	0	4781460												
478147			0	-1				1	0	4781470												
478148			0	-1				1	0	4781480			478148000									
478149			0	-1				1	0	4781490			478149000									
478150			0	-1				1	0	4781500			478150000									
478151			0	-1				1	0	4781510			478151000									
478152			0	-1				1	0	4781520			478152000									
478153			0	-1				1	0	4781530			478153000									
478154			0	-1				1	0	4781540												
478155			0	0				1	0	4781550	4781540	4781540										
478156			0	-1				1	0	4781560			478156000									
478157			0	-1				1	0	4781570			478157000	FxMb1Punishdata2PoFangBip001	Bip001							
478158			0	-1				1	0	4781580			478158000									
478159			0	2.3				1	0	4781590	4781590											
478160			0	0				1	0	4781600	4781600		478160000									
478161			0	0				1	0	4781610	4781610		478161000									
478162			0	1.3				1	0	4781620			478162000									
478163			0	0				1	0	4781630	4781620	4781620										
478164			0	-1				1	0	4781640			478164000									
478165			0	0				1	0	4781650			478165000									
478166			0	-1				1	0	4781660												
478167			0	0.2				1	0	4781670			478167000									
478168			0	0.2				1	0	4781680			478168000									
478169			0	-1				1	0	4781690	4781230|4781240|4781260|4781270		478169000									
478170			0	3				1	0	4781700			478170000									
