Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
750706			0	-1				1	0	7507060			750706000									
750702			0	-1				1	0	7507020			750702000									
750703			0	2.5				-1	0	7507030			750703000									
750704			0	-1				1	0	7507040												
750705			0	0				1	0	7507050			750705000									
750701			0	-1				1	0	7507010			750701000									
750708			0	4.3				1	0	7507080			750708000									
750709			0	0				1	0	7507090			750709000									
750710			0	-1				1	0	7507100			750710000									
750711			0	-1				1	0	7507110			750711000									
750712			0	0				1	0	7507120			750712000									
750713			0	-1				1	0	7507130												
750714			0	-1				1	0	7507140			750714000									
750715			0	-1				1	0	7507150			750715000									
750716			0	10				1	0	7507160			750716000									
750717			0	-1				1	0	7507170			750717000									
750719			0	-1				1	0	7507190			750719000									
750721			0	11.5				1	0	7507210			750721000									
750722			0	3.3				1	0	7507220			750722000									
750723			0	-1				1	0	7507230			750723000									
750724			0	-1				1	0	7507240			750724000									
750726			0	-1				1	0	7507260												
750729			0	-1				1	0	7507290			750729000									
750731			0	-1				1	0	7507310			750731000									
750733			0	-1				1	0	7507330			750733000									
750734			0	-1				1	0	7507340			750734000									
750735			0	-1				1	0	7507350				FxScene01702aFuwenEnabled								
750737			0	0				1	0	7507370			750737000									
750738			0	1				1	0	7507380			750738000									
750739			0	1				1	0	7507390			750739000									
750740			0	-1				1	0	7507400			750740000									
750741			0	-1				1	0	7507410												
750743			0	5.1				1	0	7507430				FxScene01702aFuwenActivated								
750744			0	5.1				1	0	7507440				FxScene01702aFuwenXuli								
750745			0	1.3				1	0	7507450				FxScene01702aFuwenBaozha								
750746			0	5.1				1	0	7507460				FxScene01702aFuwenOverloaded								
750747			0	-1				1	0	7507470			750747000									
750748			0	-1				1	0	7507480			750748000									
750749			0	-1				1	0	7507490			750749000									
750750			0	-1				1	0	7507500			750750000									
750751			0	-1				1	0	7507510			750751000									
750752			0	-1				1	0	7507520			750752000									
750753			0	5				1	0	7507530			750753000									
750754			0	5				1	0	7507540			750754000									
750755			0	-1				1	0	7507550			750755000									
750756			0	-1				1	0	7507560	8360090|8360530	8360090|8360530						1				
750757			0	-1				1	0	7507570			750757000									
750760			0	-1				1	0	7507600												
750761			0	-1				1	0	7507610												
750762			0	-1				1	0	7507620												
750763			0	-1				1	0	7507630												
750764			0	-1				1	0	7507640												
750765			0	-1				1	0	7507650												
750766			0	-1				1	0	7507660												
750767			0	-1				1	0	7507670												
750768			0	-1				1	0	7507680												
750769			0	-1				1	0	7507690												
750770			0	-1				1	0	7507700												
750771			0	-1				1	0	7507710												
750772			0	-1				1	0	7507720												
750773			0	-1				1	0	7507730												
750774			0	-1				1	0	7507740			750774000									
750775			0	-1				1	0	7507750												
750776			0	-1				1	0	7507760												
750777			0	-1				1	0	7507770												
750778			0	-1				1	0	7507780												
750779			0	-1				1	0	7507790			750779000									
750782			0	-1				1	0	7507820			750782000									
750783			0	-1				1	0	7507830			750783000									
750784			0	6.5				1	0	7507840			750784000									
750785			0	-1				1	0	7507850			750785000									
750786			0	-1				1	0	7507860			750786000									
750787			0	-1				1	0	7507870			750787000									
750788			0	-1				1	0	7507880			750788000									
750789			0	-1				1	0	7507890												
750790			0	-1				5	0	7507900												
750791			0	-1				1	0	7507910				FxLuxiyaRedeyes01	MarkCase							
750792			0	-1				1	0	7507920												
750795			0	7				1	0	7507950				FxScene01905npcLevel1								
750796			0	7				1	0	7507960				FxScene01905npcLevel2								
750797			0	5				1	0	7507970				FxScene01905npcLevel3								
750798			0	7				1	0	7507980			750798000									
750799			0	5				1	0	7507990			750799000									
740102			0	0				1	0	7401020			740102000									
740103			0	1				1	0	7401030			740103000									
740104			0	-1				1	0	7401040			740104000									
740105			0	0				1	0	7401050			740105000									
740106			0	-1				1	0	7401060			740106000									
740107			0	0				1	0	7401070			740107000									
740108			0	-1				1	0	7401080			740108000									
740109			0	-1				1	0	7401090			740109000									
740112			0	-1				1	0	7401120			740112000									
740113			0	-1				1	0	7401130			740113000									
740114			0	-1				1	0	7401140			740114000									
740115			0	-1				1	0	7401150			740115000									
740116			0	-1				1	0	7401160			740116000									
740117			0	-1				1	0	7401170			740117000									
740118			0	-1				1	0	7401180			740118000									
740119			0	-1				1	0	7401190			740119000									
740120			0	-1				1	0	7401200			740120000									
740121			0	-1				1	0	7401210			740121000									
740122			0	-1				1	0	7401220			740122000									
740123			0	-1				1	0	7401230			740123000									
740124			0	-1				1	0	7401240			740124000									
740125			0	3				1	0	7401250			740125000									
740126			0	3				1	0	7401260			740126000									
740127			0	3				2	0	7401270			740127000									
740128			0	3				2	0	7401280			740128000									
740129			0	-1				1	0	7401290			740129000									
740130			0	-1				1	0	7401300|402			740130000					1				
740131			0	-1				1	0	7401310|402			740131000					1				
740132			0	-1				1	0	7401320|402			740132000					1				
740133			0	-1				1	0	7401330	1000650	1000650						1				
740134			0	-1				1	0	7401340			740134000									
740135			0	-1				1	0	7401350			740135000									
740136			0	-1				1	0	7401360			740136000									
740137			0	-1				1	0	7401370			740137000									
740170			0	-1				1	0	7401700			740170000									
740171			0	-1				1	0	7401710			740171000									
740172			0	-1				1	0	7401720			740172000									
740138			0	-1				1	0	7401380			740138000					1				
740139			0	1.25				1	0	7401390				FxR2KalieninaAttack33Dandao				1				
740140			0	0.5				1	0	7401400			740140000									
740141			0	-1				1	0	7401410|402			740141000					1				
740142			0	-1				1	0	7401420|402			740142000					1				
740143			0	-1				1	0	7401430			740143000									
740144			0	-1				1	0	7401440|402			740144000					1				
740145			0	-1				1	0	7401450			740145000					1				
740146			0	-1				1	0	7401460			740146000					1				
740148			0	-1				1	0	7401480			740148000					1				
740147			0	0.5				1	0	7401470			740147000									
740149			0	1				1	0	7401490	7401450|7401460|7401480	7401450|7401460|7401480						1				
740150			0	-1				1	0	7401500				FxRedYouTongFire				1				
740151			0	-1				1	0	7401510			740151000									
740152			0	-1				1	0	7401520			740152000									
740153			0	0.5				1	0	7401530			740153000									
740154			0	-1				1	0	7401540			740154000									
740155			0	-1				1	0	7401550			740155000					1				
740156			0	-1				1	0	7401560			740156000					1				
740157			0	-1				1	0	7401570			740157000					1				
740158			0	-1				1	0	7401580			740158000									
740159			0	-1				1	0	7401590			740159000									
740160			0	-1				1	0	7401600			740160000									
740168			0	-1				1	0	7401680			740168000									
740169			0	-1				1	0	7401690			740169000									
740179			0	-1				1	0	7401790			740179000									
740189			0	-1				1	0	7401890			740189000									
740161			0	-1				1	0	7401610			740161000					1				
740162			0	-1				1	0	7401620			740162000					1				
740163			0	-1				1	0	7401630			740163000									
740164			0	1				1	0	7401640	7401610|7401620|7401630|7402570	7401610|7401620|7401630|7402570						1				
740165			0	1				1	0	7401650	5010320|1007830|1013650|1105640	5010320|1007830|1013650|1105640						1				
740166			0	0.2				1	0	7401660			740166000									
740167			0	1				1	0	7401670			740167000									
740173			0	4				1	0	7401730			740173000					1				
740174			0	4				1	0	7401740			740174000					1				
740175			0	4				1	0	7401750			740175000					1				
740176			0	0				1	0	7401760												
740177			0	0.5				1	0	7401770	7401760	7401760						1				
740178			0	-1				1	0	7401780|402	7401320	7401320						1				
740180			0	-1				1	0	7401800|402			740180000					1				
740181			0	-1				1	0	7401810|402			740181000					1				
740182			0	-1				1	0	7401820			740182000									
740183			0	-1				1	0	7401830			740183000									
740184			0	1				1	0	7401840	7401350|7401360|7401370	7401350|7401360|7401370						1				
740185			0	-1				1	0	7401850				FxParticleSystem				1				
740186			0	-1				1	0	7401860|402			740186000					1				
740187			0	-1				1	0	7401870|402			740187000					1				
740188			0	-1				1	0	7401880			740188000									
740190			0	-1				1	0	7401900			740190000									
740191			0	-1				1	0	7401910			740191000									
740192			0	4				1	0	7401920			740192000					1				
740193			0	4				1	0	7401930			740193000					1				
740194			0	4				1	0	7401940			740194000					1				
740195			0	4				1	0	7401950			740195000					1				
740196			0	4				1	0	7401960			740196000					1				
740197			0	4				1	0	7401970			740197000					1				
740198			0	1				1	0	7401980	7401550	7401550						1				
740200			0	-1				1	0	7402000			740200000					1				
740201			0	1				1	0	7402010			740201000					1				
740202			0	-1				1	0	7402020|402			740202000					1				
740203			0	-1				1	0	7402030			740203000									
740204			0	-1				1	0	7402040			740204000									
740205			0	-1				1	0	7402050			740205000									
740206			0	-1				1	0	7402060			740206000									
740207			0	-1				1	0	7402070			740207000									
740208			0	-1				1	0	7402080|402			740208000					1				
740209			0	-1				1	0	7402090|402			740209000					1				
740210			0	-1				1	0	7402100			740210000									
740211			0	4				1	0	7402110			740211000					1				
740212			0	4				1	0	7402120			740212000					1				
740213			0	4				1	0	7402130			740213000					1				
740214			0	1.25				1	0	7402140				FxCarBaozha				1				
740215			0	-1				1	0	7402150|402			740215000					1				
740216			0	-1				1	0	7402160|402			740216000					1				
740217			0	-1				1	0	7402170			740217000									
740218			0	-1				1	0	7402180			740218000									
740219			0	4				1	0	7402190			740219000					1				
740220			0	4				1	0	7402200			740220000					1				
740221			0	4				1	0	7402210			740221000					1				
740222			0	-1				1	0	7402220			740222000									
740223			0	-1				1	0	7402230|402			740223000					1				
740224			0	-1				1	0	7402240|402			740224000					1				
