Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove	EndMagic	ShowType
779004			0	-1				1	0	7790040			779004000									
779006			0	2.5				1	0	7790060			779006000									
779007			0	2.5				1	0	7790070			779007000									
779008			0	2.5				1	0	7790080			779008000	FxCizhuiMingyunlunpansheng	MarkCase					0		
779010			0	-1				1	0	7790100			779010000									
779011			0	-1				1	0	7790110	7790120|7790130		779011000									
779012			0	-1				1	0	7790120	7790110|7790130		779012000									
779013			0	-1				1	0	7790130	7790110|7790120		779013000									
779014			0	-1				1	0	7790140			779014000									
779016			0	-1				1	0	7790160			779016000									
779017			0	-1				1	0	7790170			779017000									
779018			0	5				1	0	7790180|18|5|10			779018000	FxCizhuiBingdong	Root					1		
779050			0	-1				1	0	7790500			779050000									
779051			0	-1				15	0	7790510|101|100|6			779051000									
779052			0	-1				1	0	7790520			779052000									
779053			0	-1				1	0	7790530			779053000									
779054			0	-1				1	0	7790540|102|100|6			779054000									
779055			0	-1				1	0	7790550|102|100|6			779055000									
779056			0	-1				1	0	7790560|102|100|6			779056000									
779057			0	-1				1	0	7790570|102|100|6			779057000									
779058			0	-1				1	0	7790580|102|100|6			779058000									
779059			0	-1				1	0	7790590|102|100|6			779059000									
779060			0	-1				1	0	7790600			779060000									
779061			0	3.5				1	0	7790610|101|100|6	7790610		779061000									
779062			0	0				1	0	7790620|104|100|6			779062000									
779063			0	0				1	0	7790630			779063000									
779064			0	2				1	0	7790640|101|100|6	7790640		779064000									
779065			0	2				1	0	7790650|203|200|5	7790650		779065000									
779100			0	-1				1	0	7791000			779100000									
779101			0	-1				1	0	7791010			779101000	FxTongyongJiagong	HitCase							
779102			0	-1				1	0	7791020			779102000									
779103			0	-1				1	0	7791030			779103000									
779107			0	-1				1	0	7791070			779107000									
779108			0	-1				1	0	7791080			779108000									
779110			0	-1				1	0	7791100			779110000									
779111			0	-1				1	0	7791110			779111000									
779112			0	-1				1	0	7791120			779112000									
779113			0	-1				1	0	7791130			779113000									
779114			0	-1				1	0	7791140			779114000									
779115			0	-1				1	0	7791150			779115000									
779116			0	-1				1	0	7791160			779116000									
779117			0	5				1	0	7791170	7791150		779117000									
779120			0	-1				1	0	7791200			779120000									
779121			0	-1				1	0	7791210			779121000	FxTongyongJiagong	HitCase							
779122			0	-1				1	0	7791220			779122000									
779123			0	-1				1	0	7791230			779123000									
779127			0	-1				1	0	7791270			779127000									
779128			0	-1				1	0	7791280			779128000									
779129			0	-1				1	0	7791290			779129000	FxCizhuiBudong	Root							
779130			0	-1				1	0	7791300			779130000									
779131			0	-1				1	0	7791310			779131000									
779133			0	-1				1	0	7791330			779133000									
779134			0	-1				1	0	7791340			779134000									
779136			0	-1				1	0	7791360			779136000									
779137			0	10				1	0	7791370	7791150		779137000									
779139			0	-1		761192		1	0	7791390			779139000									
779140			0	-1		761190		1	0	7791400			779140000									
779141			0	-1		761191		1	0	7791410			779141000									
779142			0	-1		761194		1	0	7791420			779142000									
779143			0	-1				1	0	7791430	7787500		779143000									
779144			0	-1				1	0	7791440	7787510		779144000									
779145			0	-1				1	0	7791450	7787520		779145000									
779146			0	-1				1	0	7791460			779146000									
779147			0	-1				1	0	7791470	7787540		779147000									
779148			0	-1				1	0	7791480			779148000									
779149			0	-1				1	0	7791490	7787560		779149000									
779150			0	-1				1	0	7791500			779150000									
779151			0	-1				1	0	7791510	7787580		779151000									
779152			0	-1				1	0	7791520	7791520		779152000									
779153			0	-1				1	0	7791530	7791520		779153000									
779154			0	-1		761193		1	0	7791540			779154000									
779155			0	-1				1	0	7791550			779155000									
779156			0	3		779156		1	0	7791560			779156000									
779160			0	-1				1	0	7791600			779160000									
779161			0	-1				1	0	7791610			779161000									
779162			0	-1				1	0	7791620			779162000									
779163			0	-1				1	0	7791630			779163000									
779164			0	-1				1	0	7791640			779164000									
779165			0	-1				1	0	7791650			779165000	FxCizhuiGongjiLichang								
779166			0	-1				1	0	7791660			779166000									
779167			0	-1				1	0	7791670			779167000									
779168			0	-1				1	0	7791680			779168000									
779169			0	-1				1	0	7791690			779169000									
779170			0	-1				1	0	7791700			779170000									
779171			0	-1				1	0	7791710			779171000									
779172			0	-1				1	0	7791720			779172000									
779173			0	-1				1	0	7791730			779173000									
779174			0	-1				1	0	7791740			779174000									
779175			0	-1				1	0	7791750			779175000									
779176			0	-1				1	0	7791760			779176000									
779177			0	-1				1	0	7791770			779177000									
779178			0	-1				1	0	7791780			779178000									
779179			0	-1				1	0	7791790			779179000									
779180			0	-1				1	0	7791800			779180000									
779200			0	-1				1	0	7792000			779200000									
779201			0	3				1	0	7792010			779201000	FxTongyongJiagong	HitCase							
779202			0	-1				1	0	7792020			779202000									
779203			0	10				1	0	7792030			779203000	FxTongyongJiagong	HitCase							
779204			0	-1				1	0	7792040			779204000									
779205			0	3				1	0	7792050			779205000	FxTongyongJiagong	HitCase							
779206			0	-1				1	0	7792060			779206000									
779207			0	10				1	0	7792070			779207000	FxTongyongJiagong	HitCase							
779208			0	-1				1	0	7792080			779208000									
779209			0	-1				1	0	7792090			779209000	FxCizhuiHuoyan	HitCase							
779211			0	-1				1	0	7792110			779211000									
779212			0	-1				1	0	7792120			779212000									
779214			0	-1				1	0	7792140			779214000									
779215			0	-1				1	0	7792150			779215000									
779217			0	-1				1	0	7792170			779217000									
779218			0	-1				1	0	7792180			779218000	FxTongyongBingshuang	HitCase							
779220			0	-1				1	0	7792200			779220000									
779221			0	-1				1	0	7792210			779221000									
779222			0	10				1	0	7792220	7792220		779222000									
779223			0	-1				1	0	7792230			779223000									
779224			0	-1				1	0	7792240			779224000									
779228			0	-1				1	0	7792280			779228000									
779229			0	-1				1	0	7792290			779229000									
779233			0	-1				1	0	7792330			779233000									
779234			0	-1				1	0	7792340			779234000									
779235			0	10				1	0	7792350	7792350		779235000									
779236			0	-1				1	0	7792360			779236000									
779237			0	-1				1	0	7792370			779237000									
779239			0	-1				1	0	7792390			779239000									
779240			0	-1				1	0	7792400			779240000									
779242			0	-1				1	0	7792420			779242000									
779243			0	-1				1	0	7792430			779243000									
779244			0	10				1	0	7792440	7792440		779244000									
779245			0	-1				1	0	7792450			779245000									
779246			0	-1				1	0	7792460			779246000									
779247			0	-1				1	0	7792470			779247000									
779248			0	-1				1	0	7792480			779248000									
779249			0	-1				1	0	7792490			779249000									
779250			0	-1				1	0	7792500			779250000									
779251			0	10				1	0	7792510	7792440		779251000									
779252			0	-1				1	0	7792520			779252000									
779253			0	-1				1	0	7792530			779253000									
779254			0	10				1	0	7792540			779254000									
779258			0	-1				1	0	7792580			779258000									
779259			0	-1				1	0	7792590			779259000									
779260			0	-1				1	0	7792600			779260000									
779261			0	-1				1	0	7792610			779261000									
779262			0	10				1	0	7792620	7792220		779262000									
779263			0	-1				1	0	7792630			779263000									
779264			0	-1				1	0	7792640			779264000									
779268			0	-1				1	0	7792680			779268000									
779269			0	-1				1	0	7792690			779269000									
779273			0	-1				1	0	7792730			779273000									
779274			0	-1				1	0	7792740			779274000									
779275			0	10				1	0	7792750	7792350		779275000									
779276			0	-1				1	0	7792760			779276000									
779277			0	-1				1	0	7792770			779277000									
779279			0	-1				1	0	7792790			779279000									
779280			0	-1				1	0	7792800			779280000									
779282			0	-1				1	0	7792820			779282000									
779283			0	-1				1	0	7792830			779283000									
779284			0	10				1	0	7792840	7792440		779284000									
779285			0	-1				1	0	7792850			779285000									
779286			0	-1				1	0	7792860			779286000									
779287			0	-1				1	0	7792870			779287000									
779288			0	-1				1	0	7792880			779288000									
779289			0	-1				1	0	7792890			779289000									
779290			0	-1				1	0	7792900			779290000									
779291			0	10				1	0	7792910	7792440		779291000									
779292			0	-1				1	0	7792920			779292000									
779293			0	-1				1	0	7792930			779293000									
779294			0	10				1	0	7792940			779294000									
779298			0	-1				1	0	7792980			779298000									
779299			0	-1				1	0	7792990			779299000									
779300			0	-1				1	0	7793000			779300000									
779301			0	-1				1	0	7793010	7792310		779301000	FxTongyongBati	HitCase							
779302			0	-1				1	0	7793020			779302000									
779303			0	-1				1	0	7793030			779303000									
779304			0	-1				1	0	7793040			779304000									
779305			0	-1		779305		1	0	7793050			779305000									
779306			0	-1				1	0	7793060			779306000									
779308			0	3				1	0	7793080			779308000								779310	
779309			0	-1				1	0	7793090			779309000					1				
779310			0	0				1	0	7793100	7793090							1				
779311			0	-1				1	0	7793110			779311000									
779312			0	-1				1	0	7793120			779312000									
779313			0	-1				1	0	7793130			779313000									
779314			0	-1				1	0	7793140			779314000									
779315			0	8				1	0	7793150			779315000								779317	
779316			0	-1				1	0	7793160			779316000					1				
779317			0	0				1	0	7793170	7793160							1				
779318			0	-1				1	0	7793180			779318000									
779319			0	-1				1	0	7793190			779319000								779321	
779320			0	-1				1	0	7793200			779320000					1				
779321			0	0				1	0	7793210	7793200							1				
779322			0	-1				1	0	7793220			779322000									
779323			0	10				1	0	7793230			779323000								779325	
779324			0	-1				1	0	7793240			779324000					1				
779325			0	0				1	0	7793250	7793240							1				
779326			0	-1				1	0	7793260			779326000									
779327			0	-1				1	0	7793270			779327000									
779328			0	8				1	0	7793280	7793280											
779329			0	-1				1	0	7793290			779329000									
779330			0	3				1	0	7793300			779330000								779332	
779331			0	-1				1	0	7793310			779331000					1				
779332			0	0				1	0	7793320	7793310							1				
779333			0	-1				1	0	7793330			779333000									
779334			0	3				1	0	7793340			779334000								779336	
779335			0	-1				1	0	7793350			779335000					1				
779336			0	0				1	0	7793360	7793350							1				
779337			0	-1				1	0	7793370			779337000									
779338			0	8				1	0	7793380			779338000								779340	
779339			0	-1				1	0	7793390			779339000					1				
779340			0	0				1	0	7793400	7793390							1				
779341			0	-1				1	0	7793410			779341000									
779342			0	8				1	0	7793420			779342000								779344	
779343			0	-1				1	0	7793430			779343000					1				
779344			0	0				1	0	7793440	7793430							1				
779345			0	-1				1	0	7793450			779345000									
779346			0	-1				1	0	7793460			779346000								779348	
779347			0	-1				1	0	7793470			779347000					1				
779348			0	0				1	0	7793480	7793470							1				
779349			0	-1				1	0	7793490			779349000									
779350			0	-1				1	0	7793500			779350000								779352	
779351			0	-1				1	0	7793510			779351000					1				
779352			0	0				1	0	7793520	7793510							1				
779353			0	-1				1	0	7793530			779353000									
779354			0	10				1	0	7793540			779354000								779356	
779355			0	-1				1	0	7793550			779355000					1				
779356			0	0				1	0	7793560	7793550							1				
779357			0	-1				1	0	7793570			779357000									
779358			0	10				1	0	7793580			779358000								779360	
779359			0	-1				1	0	7793590			779359000					1				
779360			0	0				1	0	7793600	7793590							1				
779361			0	-1				1	0	7793610			779361000									
779362			0	-1				1	0	7793620			779362000									
779363			0	-1				1	0	7793630			779363000									
779364			0	-1				1	0	7793640			779364000									
779365			0	-1				1	0	7793650			779365000									
779366			0	-1				1	0	7793660			779366000									
779367			0	-1				1	0	7793670			779367000									
779368			0	-1				1	0	7793680			779368000									
779369			0	-1				1	0	7793690			779369000									
779370			0	-1				1	0	7793700			779370000									
779371			0	-1				1	0	7793710			779371000									
779372			0	-1				1	0	7793720			779372000									
779373			0	1			219	1	0	7793730|202|219|200|5|200|5|210			779373000									
779374			0	1			213	1	0	7793740|202|213|200|5|200|5|210			779374000									
779375			0	1			222	1	0	7793750|202|222|200|5|200|5|210			779375000									
779376			0	1			225	1	0	7793760|202|225|200|5|200|5|210			779376000									
779377			0	1			216	1	0	7793770|202|216|200|5|200|5|210			779377000									
779378			0	-1				1	0	7793780			779378000									
779379			0	3				1	0	7793790			779379000					1				
779380			0	-1				1	0	7793800			779380000									
779381			0	8				1	0	7793810			779381000					1				
779382			0	-1				1	0	7793820			779382000									
779383			0	10				1	0	7793830			779383000					1				
779384			0	-1				1	0	7793840			779384000									
779385			0	10				1	0	7793850			779385000					1				
779386			0	-1				1	0	7793860			779386000									
779387			0	-1				1	0	7793870			779387000									
779450			0	-1				1	0	7794500			779450000									
779451			0	-1				1	0	7794510			779451000									
779452			0	-1				1	0	7794520			779452000									
779453			0	-1				1	0	7794530			779453000									
779454			0	-1				1	0	7794540			779454000									
779455			0	-1				1	0	7794550			779455000									
779456			0	-1				1	0	7794560			779456000									
779457			0	-1				1	0	7794570			779457000									
779458			0	-1				1	0	7794580			779458000									
779459			0	-1				1	0	7794590			779459000									
779460			0	-1				1	0	7794600			779460000									
779461			0	-1				1	0	7794610			779461000									
779462			0	-1				1	0	7794620			779462000									
779463			0	-1				1	0	7794630			779463000									
779464			0	-1				1	0	7794640			779464000									
779465			0	-1				1	0	7794650			779465000									
779466			0	-1				1	0	7794660			779466000									
779467			0	-1				1	0	7794670			779467000									
779468			0	-1				1	0	7794680			779468000									
779469			0	-1				1	0	7794690			779469000									
779470			0	-1				1	0	7794700			779470000									
779471			0	-1				1	0	7794710			779471000									
779472			0	-1				1	0	7794720			779472000									
779473			0	-1				1	0	7794730			779473000									
779474			0	-1				1	0	7794740			779474000									
779475			0	-1				1	0	7794750			779475000									
779476			0	-1				1	0	7794760			779476000									
779477			0	-1				1	0	7794770			779477000									
779478			0	-1				1	0	7794780			779478000									
779479			0	-1				1	0	7794790			779479000									
779480			0	-1				1	0	7794800			779480000									
779481			0	-1				1	0	7794810			779481000									
779482			0	-1				1	0	7794820			779482000									
779483			0	-1				1	0	7794830			779483000									
779484			0	-1				1	0	7794840			779484000									
779485			0	-1				1	0	7794850			779485000									
779486			0	-1				1	0	7794860			779486000									
779487			0	-1				1	0	7794870			779487000									
779488			0	-1				1	0	7794880			779488000									
779489			0	-1				1	0	7794890			779489000									
779490			0	-1				1	0	7794900			779490000									
779491			0	-1				1	0	7794910			779491000									
779492			0	-1				1	0	7794920			779492000									
779493			0	-1				1	0	7794930			779493000									
779494			0	-1				1	0	7794940			779494000									
779495			0	-1				1	0	7794950			779495000									
779496			0	-1				1	0	7794960			779496000									
779497			0	-1				1	0	7794970			779497000									
779498			0	-1				1	0	7794980			779498000									
779499			0	-1				1	0	7794990			779499000									
779500			0	-1				1	0	7795000			779500000									
779501			0	-1				1	0	7795010			779501000									
779502			0	-1				1	0	7795020			779502000									
779503			0	-1				1	0	7795030			779503000									
779504			0	-1				1	0	7795040			779504000									
779505			0	-1				1	0	7795050			779505000									
779506			0	-1				1	0	7795060			779506000									
779507			0	-1				1	0	7795070			779507000									
779508			0	-1				1	0	7795080			779508000									
779509			0	-1				1	0	7795090			779509000									
779510			0	-1				1	0	7795100			779510000									
779511			0	-1				1	0	7795110			779511000									
779512			0	-1				1	0	7795120			779512000									
779513			0	-1				1	0	7795130			779513000									
779514			0	-1				1	0	7795140			779514000									
779515			0	-1				1	0	7795150			779515000									
779516			0	-1				1	0	7795160			779516000									
779517			0	-1				1	0	7795170			779517000									
779518			0	-1				1	0	7795180			779518000									
779519			0	-1				1	0	7795190			779519000									
779520			0	-1				1	0	7795200			779520000									
779521			0	-1				1	0	7795210			779521000									
779522			0	-1				1	0	7795220			779522000									
779523			0	-1				1	0	7795230			779523000									
779524			0	-1				1	0	7795240			779524000									
779525			0	-1				1	0	7795250			779525000									
779526			0	-1				1	0	7795260			779526000									
779527			0	-1				1	0	7795270			779527000									
779528			0	-1				1	0	7795280			779528000									
779529			0	-1				1	0	7795290			779529000									
779530			0	-1				1	0	7795300			779530000									
779531			0	-1				1	0	7795310			779531000									
779532			0	-1				1	0	7795320			779532000									
779533			0	-1				1	0	7795330			779533000									
779534			0	-1				1	0	7795340			779534000									
779535			0	-1				1	0	7795350			779535000									
779536			0	-1				1	0	7795360			779536000									
779537			0	-1				1	0	7795370			779537000									
779538			0	-1				1	0	7795380			779538000									
779539			0	-1				1	0	7795390			779539000									
779540			0	-1				1	0	7795400			779540000									
779541			0	-1				1	0	7795410			779541000									
779542			0	-1				1	0	7795420			779542000									
779543			0	-1				1	0	7795430			779543000									
779544			0	-1				1	0	7795440			779544000									
779545			0	-1				1	0	7795450			779545000									
779546			0	-1				1	0	7795460			779546000									
779547			0	-1				1	0	7795470			779547000									
779548			0	-1				1	0	7795480			779548000									
779549			0	-1				1	0	7795490			779549000									
779550			0	-1				1	0	7795500			779550000									
779551			0	-1				1	0	7795510			779551000									
779552			0	-1				1	0	7795520			779552000									
779553			0	-1				1	0	7795530			779553000									
779554			0	-1				1	0	7795540			779554000									
779555			0	-1				1	0	7795550			779555000									
779556			0	-1				1	0	7795560			779556000									
779557			0	-1				1	0	7795570			779557000									
779558			0	-1				1	0	7795580			779558000									
779559			0	-1				1	0	7795590			779559000									
779560			0	-1				1	0	7795600			779560000									
779561			0	-1				1	0	7795610			779561000									
779562			0	-1				1	0	7795620			779562000									
779563			0	-1				1	0	7795630			779563000									
779564			0	-1				1	0	7795640			779564000									
779565			0	-1				1	0	7795650			779565000									
779566			0	-1				1	0	7795660			779566000									
779567			0	-1				1	0	7795670			779567000									
779568			0	-1				1	0	7795680			779568000									
779569			0	-1				1	0	7795690			779569000									
779570			0	-1				1	0	7795700			779570000									
779571			0	-1				1	0	7795710			779571000									
779572			0	-1				1	0	7795720			779572000									
779573			0	-1				1	0	7795730			779573000									
779574			0	-1				1	0	7795740			779574000									
779575			0	-1				1	0	7795750			779575000									
779576			0	-1				1	0	7795760			779576000									
779577			0	-1				1	0	7795770			779577000									
779578			0	-1				1	0	7795780			779578000									
779579			0	-1				1	0	7795790			779579000									
779580			0	-1				1	0	7795800			779580000									
779581			0	-1				1	0	7795810			779581000									
779582			0	-1				1	0	7795820			779582000									
779583			0	-1				1	0	7795830			779583000									
779584			0	-1				1	0	7795840			779584000									
779585			0	-1				1	0	7795850			779585000									
779586			0	-1				1	0	7795860			779586000									
779587			0	-1				1	0	7795870			779587000									
779588			0	-1				1	0	7795880			779588000									
779589			0	-1				1	0	7795890			779589000									
779590			0	-1				1	0	7795900			779590000									
779591			0	-1				1	0	7795910			779591000									
779592			0	-1				1	0	7795920			779592000									
779593			0	-1				1	0	7795930			779593000									
779594			0	-1				1	0	7795940			779594000									
779595			0	-1				1	0	7795950			779595000									
779596			0	-1				1	0	7795960			779596000									
779597			0	-1				1	0	7795970			779597000									
779598			0	-1				1	0	7795980			779598000									
779599			0	-1				1	0	7795990			779599000									
779600			0	-1				1	0	7796000			779600000									
779601			0	-1				1	0	7796010			779601000									
779602			0	-1				1	0	7796020			779602000									
779603			0	-1				1	0	7796030			779603000									
779604			0	-1				1	0	7796040			779604000									
779605			0	-1				1	0	7796050			779605000									
779606			0	-1				1	0	7796060			779606000									
779607			0	-1				1	0	7796070			779607000									
779608			0	-1				1	0	7796080			779608000									
779609			0	-1				1	0	7796090			779609000									
779610			0	-1				1	0	7796100			779610000									
779611			0	-1				1	0	7796110			779611000									
779612			0	-1				1	0	7796120			779612000									
779613			0	-1				1	0	7796130			779613000									
779614			0	-1				1	0	7796140			779614000									
779615			0	-1				1	0	7796150			779615000									
779616			0	-1				1	0	7796160			779616000									
779617			0	-1				1	0	7796170			779617000									
779618			0	-1				1	0	7796180			779618000									
779619			0	-1				1	0	7796190			779619000									
779620			0	-1				1	0	7796200			779620000									
779621			0	-1				1	0	7796210			779621000									
779622			0	-1				1	0	7796220			779622000									
779623			0	-1				1	0	7796230			779623000									
779624			0	-1				1	0	7796240			779624000									
779625			0	-1				1	0	7796250			779625000									
779626			0	-1				1	0	7796260			779626000									
779627			0	-1				1	0	7796270			779627000									
779628			0	-1				1	0	7796280			779628000									
779629			0	-1				1	0	7796290			779629000									
779630			0	-1				1	0	7796300			779630000									
779631			0	-1				1	0	7796310			779631000									
779632			0	-1				1	0	7796320			779632000									
779633			0	-1				1	0	7796330			779633000									
779634			0	-1				1	0	7796340			779634000									
779635			0	-1				1	0	7796350			779635000									
779636			0	-1				1	0	7796360			779636000									
779637			0	-1				1	0	7796370			779637000									
779638			0	-1				1	0	7796380			779638000									
779639			0	-1				1	0	7796390			779639000									
779640			0	-1				1	0	7796400			779640000									
779641			0	-1				1	0	7796410			779641000									
779642			0	-1				1	0	7796420			779642000									
779643			0	-1				1	0	7796430			779643000									
779644			0	-1				1	0	7796440			779644000									
779645			0	-1				1	0	7796450			779645000									
779646			0	-1				1	0	7796460			779646000									
779647			0	-1				1	0	7796470			779647000									
779648			0	-1				1	0	7796480			779648000									
779649			0	-1				1	0	7796490			779649000									
779650			0	-1				1	0	7796500			779650000									
779651			0	-1				1	0	7796510			779651000									
779652			0	-1				1	0	7796520			779652000									
779653			0	-1				1	0	7796530			779653000									
779654			0	-1				1	0	7796540			779654000									
779655			0	-1				1	0	7796550			779655000									
779656			0	-1				1	0	7796560			779656000									
779657			0	-1				1	0	7796570			779657000									
779658			0	-1				1	0	7796580			779658000									
779659			0	-1				1	0	7796590			779659000									
779660			0	-1				1	0	7796600			779660000									
779661			0	-1				1	0	7796610			779661000									
779662			0	-1				1	0	7796620			779662000									
779663			0	-1				1	0	7796630			779663000									
779664			0	-1				1	0	7796640			779664000									
