Id	Name	Desc	Delay	Duration	EffectType	AffixId	GroupIds	Limit	Cd	Kind	Cover	Mutex	Magic	Effect	EffectJoint	TriggerMagic	TriggerInterval	TriggerOnAdd	Icon	DyingRemove
305000			0	-1				1	0	3050000			305000000							
305001			0	20				99	0	3050010			305001000							
305002			0	5				1	0	3050020			305002000							
305003			0	-1				1	0	3050030			305003000							
305004			0	-1				1	0	3050040			305004000							
305014			0	4				1	0	3050140			305014000							
305015			0	4				1	0	3050150			305015000							
305016			0	5				1	0	3050160			305016000							
305017			0	-1				1	0	3050170			305017000							
305018			0	-1				1	0	3050180			305018000							
305021			0	1				1	0	3050210			305021000							
305022			0	20				99	0	3050220			305022000							
305024			0	3				1	0	3050240			305024000							
305200			0	-1				1	0	3052000			305200000							
305208			0	8				1	0	3052080			305208000							
305209			0	5				1	0	3052090			305209000							
305211			0	2				1	0	3052110			305211000							
305212			0	4				1	0	3052120			305212000							
305216			0	5				1	0	3052160|8		10|15								
305400			0	-1				1	0	3054000			305400000							
305407			0	8				1	0	3054070			305407000							
305410			0	0.1				1	0	3054100			305410000							
305418			0	3				1	0	3054180			305418000							
305600			0	-1				1	0	3056000			305600000							
305607			0	1				1	0	3056070			305607000							
305609			0	5				1	0	3056090			305609000							
305610			0	5				1	0	3056100			305610000							
305615			0	5				1	0	3056150			305615000							
305625			0	0.5				1	0	3056250			305625000							
305626			0	5				1	0	3056260				FxMb1XiuMd010002Canying						
305627			0	1				1	0	3056270			305627000							
305628			0	1				1	0	3056280			305628000							
